"elapsed.time","NH3.bg","valve","NH3.DFC","date.time","days","treatment","group","NH3_corr","date.time.weather","date","time","temp","air.temp.K","air.flow","dfc.area","n","NH3.flux","cum.treat"
96,82.3232452366667,4,84.206461794,2024-09-22 07:00:00,4,"2.9","Medium acid",1.88321655733334,2024-09-22 12:00:00,2024-09-22,7,9.8,282.95,2280,0.38465,8.11097647080191e-11,0.0067340770109077,-190.959161951859
96,82.3232452366667,11,137.02388859,2024-09-22 08:00:00,4,"2.9","Medium acid",54.7006433533333,2024-09-22 13:00:00,2024-09-22,8,11.9,285.05,2280,0.38465,2.33858933557931e-09,0.19415961492885,359.788374024038
96,82.3232452366667,17,152.67152179,2024-09-22 08:00:00,4,"2.9","Medium acid",70.3482765533333,2024-09-22 13:00:00,2024-09-22,8,11.9,285.05,2280,0.38465,3.00756479702326e-09,0.249700797818333,611.457219198295
99,71.6224964273333,4,74.97662704,2024-09-22 09:00:00,4.125,"2.9","Medium acid",3.35413061266667,2024-09-22 14:00:00,2024-09-22,9,14.5,287.65,2280,0.38465,1.42101338267512e-10,0.0117978563825357,-189.291287946449
99,71.6224964273333,11,112.40753557,2024-09-22 10:00:00,4.125,"2.9","Medium acid",40.7850391426667,2024-09-22 15:00:00,2024-09-22,10,15.6,288.75,2280,0.38465,1.72131941211366e-09,0.142911245313941,390.124751445889
99,71.6224964273333,17,120.2583218,2024-09-22 11:00:00,4.125,"2.9","Medium acid",48.6358253726667,2024-09-22 16:00:00,2024-09-22,11,15.6,288.75,2280,0.38465,2.05265931081481e-09,0.170420490380452,649.268135136185
101,41.9963138923333,4,46.547548873,2024-09-22 12:00:00,4.20833333333333,"2.9","Medium acid",4.55123498066666,2024-09-22 17:00:00,2024-09-22,12,18.5,291.65,2280,0.38465,1.9017343629781e-10,0.0157890060471571,-187.636076200667
101,41.9963138923333,11,64.052297136,2024-09-22 13:00:00,4.20833333333333,"2.9","Medium acid",22.0559832436667,2024-09-22 18:00:00,2024-09-22,13,19.4,292.55,2280,0.38465,9.18774422901782e-10,0.0762805531706984,403.276259354967
101,41.9963138923333,17,65.398094783,2024-09-22 14:00:00,4.20833333333333,"2.9","Medium acid",23.4017808906667,2024-09-22 19:00:00,2024-09-22,14,19.5,292.65,2280,0.38465,9.74502497038909e-10,0.0809073344745268,664.347804627484
104,29.8830649266667,4,21.722377415,2024-09-22 14:00:00,4.33333333333333,"2.9","Medium acid",-8.16068751166667,2024-09-22 19:00:00,2024-09-22,14,19.5,292.65,2280,0.38465,-3.39829280294011e-10,-0.0282140695673225,-188.754331917482
104,29.8830649266667,11,42.878662369,2024-09-22 15:00:00,4.33333333333333,"2.9","Medium acid",12.9955974423333,2024-09-22 20:00:00,2024-09-22,15,19.4,292.55,2280,0.38465,5.41350725942913e-10,0.0449452355278494,414.186580337837
104,29.8830649266667,17,48.261213759,2024-09-22 16:00:00,4.33333333333333,"2.9","Medium acid",18.3781488323333,2024-09-22 21:00:00,2024-09-22,16,18.6,291.75,2280,0.38465,7.67668067105348e-10,0.0637350620028488,677.365620310448
106,33.614621523,4,18.202320353,2024-09-22 17:00:00,4.41666666666667,"2.9","Medium acid",-15.41230117,2024-09-22 22:00:00,2024-09-22,17,17.3,290.45,2280,0.38465,-6.4666399669313e-10,-0.0536887903643785,-193.668503513384
106,33.614621523,11,39.461786877,2024-09-22 18:00:00,4.41666666666667,"2.9","Medium acid",5.847165354,2024-09-22 23:00:00,2024-09-22,18,15.5,288.65,2280,0.38465,2.4686322012932e-10,0.0204956325726728,418.113032423868
106,33.614621523,17,46.68804405,2024-09-22 19:00:00,4.41666666666667,"2.9","Medium acid",13.073422527,2024-09-23,2024-09-22,19,13.9,287.05,2280,0.38465,5.55027270837207e-10,0.0460807203476224,683.954567251476
109,28.9605600923333,4,19.980203008,2024-09-22 19:00:00,4.54166666666667,"2.9","Medium acid",-8.98035708433333,2024-09-23,2024-09-22,19,13.9,287.05,2280,0.38465,-3.81257706110787e-10,-0.0316536333596123,-201.349321648543
109,28.9605600923333,11,37.35658839,2024-09-22 20:00:00,4.54166666666667,"2.9","Medium acid",8.39602829766666,2024-09-23 01:00:00,2024-09-22,20,12.7,285.85,2280,0.38465,3.57946625954149e-10,0.029718248519731,422.632281722184
109,28.9605600923333,17,43.010464494,2024-09-22 21:00:00,4.54166666666667,"2.9","Medium acid",14.0499044016667,2024-09-23 02:00:00,2024-09-22,21,11.8,284.95,2280,0.38465,6.00879356518372e-10,0.0498875551621386,692.591712047355
111,26.4689973303333,4,19.029683077,2024-09-22 22:00:00,4.625,"2.9","Medium acid",-7.43931425333333,2024-09-23 03:00:00,2024-09-22,22,11.8,284.95,2280,0.38465,-3.18160909404524e-10,-0.0264150694247874,-204.833443815607
111,26.4689973303333,11,32.970366591,2024-09-22 23:00:00,4.625,"2.9","Medium acid",6.50136926066667,2024-09-23 04:00:00,2024-09-22,23,11.2,284.35,2280,0.38465,2.78634043171854e-10,0.0231333811820852,425.803379504293
111,26.4689973303333,17,39.448192456,2024-09-23,4.625,"2.9","Medium acid",12.9791951256667,2024-09-23 05:00:00,2024-09-23,0,10.5,283.65,2280,0.38465,5.57631822292855e-10,0.0462969612668797,698.362783033096
114,27.6906209786667,4,19.269997219,2024-09-23,4.75,"2.9","Medium acid",-8.42062375966667,2024-09-23 05:00:00,2024-09-23,0,10.5,283.65,2280,0.38465,-3.61779580820059e-10,-0.030036476705194,-209.914082967306
114,27.6906209786667,11,39.318402106,2024-09-23 01:00:00,4.75,"2.9","Medium acid",11.6277811273333,2024-09-23 06:00:00,2024-09-23,1,9.6,282.75,2280,0.38465,5.0116047329665e-10,0.0416084701287382,431.630146122267
114,27.6906209786667,17,50.163050851,2024-09-23 02:00:00,4.75,"2.9","Medium acid",22.4724298723333,2024-09-23 07:00:00,2024-09-23,2,9.1,282.25,2280,0.38465,9.70283529253602e-10,0.0805570578577092,709.779644754309
116,35.8954669886667,4,30.914744058,2024-09-23 03:00:00,4.83333333333333,"2.9","Medium acid",-4.98072293066667,2024-09-23 08:00:00,2024-09-23,3,8.1,281.25,2280,0.38465,-2.15815398335428e-10,-0.0179179105963651,-212.791346205399
116,35.8954669886667,11,52.295858663,2024-09-23 04:00:00,4.83333333333333,"2.9","Medium acid",16.4003916743333,2024-09-23 09:00:00,2024-09-23,4,7.5,280.65,2280,0.38465,7.12150444034324e-10,0.059125753239981,437.674199524391
116,35.8954669886667,17,68.602678969,2024-09-23 05:00:00,4.83333333333333,"2.9","Medium acid",32.7072119803333,2024-09-23 10:00:00,2024-09-23,5,8.1,281.25,2280,0.38465,1.41720791946002e-09,0.117662618113457,721.672825312579
119,60.2984746513333,4,58.490595403,2024-09-23 06:00:00,4.95833333333333,"2.9","Medium acid",-1.80787924833334,2024-09-23 11:00:00,2024-09-23,6,9.6,282.75,2280,0.38465,-7.79200786320368e-11,-0.00646925573132925,-214.986191174892
119,60.2984746513333,11,101.97157287,2024-09-23 06:00:00,4.95833333333333,"2.9","Medium acid",41.6730982186667,2024-09-23 11:00:00,2024-09-23,6,9.6,282.75,2280,0.38465,1.79612166743583e-09,0.149121646117622,456.416465466575
119,60.2984746513333,17,121.92738774,2024-09-23 07:00:00,4.95833333333333,"2.9","Medium acid",61.6289130886667,2024-09-23 12:00:00,2024-09-23,7,11.3,284.45,2280,0.38465,2.64034784967507e-09,0.21921288786008,751.991620850197
