"elapsed.time","NH3.bg","valve","NH3.DFC","date.time","days","treatment","group","NH3_corr"
76,68.197970224,14,106.98851426,2024-09-21 16:50:21.111,3.16666666666667,"0-bp","No acid",38.790544036
76,68.197970224,15,106.48110291,2024-09-21 16:58:20.042,3.16666666666667,"1.5","Low acid",38.283132686
76,68.197970224,17,103.33073568,2024-09-21 17:14:20.857,3.16666666666667,"2.9","Medium acid",35.132765456
76,68.197970224,18,115.03001505,2024-09-21 17:22:19.012,3.16666666666667,"Mp","Machine plot",46.832044826
76,68.197970224,19,89.641206588,2024-09-21 17:30:19.924,3.16666666666667,"5.7","High acid",21.443236364
78,45.130487567,1,77.595227691,2024-09-21 17:38:19.108,3.25,"Mp","Machine plot",32.464740124
78,45.130487567,2,41.392817779,2024-09-21 17:46:19.398,3.25,"0-bp","No acid",-3.737669788
78,45.130487567,3,45.464601527,2024-09-21 17:54:18.915,3.25,"1.5","Low acid",0.334113959999996
78,45.130487567,4,35.971955415,2024-09-21 18:02:19.059,3.25,"2.9","Medium acid",-9.15853215200001
78,45.130487567,6,37.895030585,2024-09-21 18:18:18.197,3.25,"0-bp","No acid",-7.235456982
78,45.130487567,7,31.073936011,2024-09-21 18:26:18.167,3.25,"5.7","High acid",-14.056551556
78,45.130487567,8,64.817045178,2024-09-21 18:34:17.441,3.25,"Mp","Machine plot",19.686557611
78,45.130487567,10,68.399726926,2024-09-21 18:50:16.515,3.25,"1.5","Low acid",23.269239359
78,45.130487567,11,58.242360808,2024-09-21 18:58:15.665,3.25,"2.9","Medium acid",13.111873241
78,45.130487567,12,75.95630492,2024-09-21 19:06:16.46,3.25,"Mp","Machine plot",30.825817353
78,45.130487567,13,62.123810112,2024-09-21 19:14:15.515,3.25,"5.7","High acid",16.993322545
78,45.130487567,14,60.432420663,2024-09-21 19:22:16.512,3.25,"0-bp","No acid",15.301933096
78,45.130487567,15,60.82740715,2024-09-21 19:30:15.519,3.25,"1.5","Low acid",15.696919583
78,45.130487567,17,61.977634677,2024-09-21 19:46:15.378,3.25,"2.9","Medium acid",16.84714711
78,45.130487567,18,75.660024502,2024-09-21 19:54:14.786,3.25,"Mp","Machine plot",30.529536935
78,45.130487567,19,56.116038237,2024-09-21 20:02:14.834,3.25,"5.7","High acid",10.98555067
81,32.4939601013333,1,54.139457892,2024-09-21 20:10:14.006,3.375,"Mp","Machine plot",21.6454977906667
81,32.4939601013333,2,27.287429717,2024-09-21 20:18:14.44,3.375,"0-bp","No acid",-5.20653038433333
81,32.4939601013333,3,31.882781457,2024-09-21 20:26:13.279,3.375,"1.5","Low acid",-0.611178644333329
81,32.4939601013333,4,24.280479497,2024-09-21 20:34:13.418,3.375,"2.9","Medium acid",-8.21348060433333
81,32.4939601013333,6,27.885049126,2024-09-21 20:50:12.907,3.375,"0-bp","No acid",-4.60891097533333
81,32.4939601013333,7,21.266135355,2024-09-21 20:58:12.246,3.375,"5.7","High acid",-11.2278247463333
81,32.4939601013333,8,47.313635893,2024-09-21 21:06:12.594,3.375,"Mp","Machine plot",14.8196757916667
81,32.4939601013333,10,50.202009811,2024-09-21 21:22:12.153,3.375,"1.5","Low acid",17.7080497096667
81,32.4939601013333,11,44.642962022,2024-09-21 21:30:11.22,3.375,"2.9","Medium acid",12.1490019206667
81,32.4939601013333,12,62.188274759,2024-09-21 21:38:11.104,3.375,"Mp","Machine plot",29.6943146576667
81,32.4939601013333,13,49.403418061,2024-09-21 21:46:11.091,3.375,"5.7","High acid",16.9094579596667
81,32.4939601013333,14,47.963193812,2024-09-21 21:54:11.348,3.375,"0-bp","No acid",15.4692337106667
81,32.4939601013333,15,48.195533085,2024-09-21 22:02:10.551,3.375,"1.5","Low acid",15.7015729836667
81,32.4939601013333,17,50.68102563,2024-09-21 22:18:10.72,3.375,"2.9","Medium acid",18.1870655286667
81,32.4939601013333,18,66.447140273,2024-09-21 22:26:09.993,3.375,"Mp","Machine plot",33.9531801716667
81,32.4939601013333,19,45.985331921,2024-09-21 22:34:09.415,3.375,"5.7","High acid",13.4913718196667
84,31.6417662976667,1,53.216867782,2024-09-21 22:42:09.342,3.5,"Mp","Machine plot",21.5751014843333
84,31.6417662976667,2,21.521128417,2024-09-21 22:50:09.733,3.5,"0-bp","No acid",-10.1206378806667
84,31.6417662976667,3,25.657344294,2024-09-21 22:58:09.322,3.5,"1.5","Low acid",-5.98442200366667
84,31.6417662976667,4,18.743168916,2024-09-21 23:06:08.489,3.5,"2.9","Medium acid",-12.8985973816667
84,31.6417662976667,6,26.779977966,2024-09-21 23:22:07.621,3.5,"0-bp","No acid",-4.86178833166667
84,31.6417662976667,7,17.79687088,2024-09-21 23:30:07.821,3.5,"5.7","High acid",-13.8448954176667
84,31.6417662976667,8,58.880900472,2024-09-21 23:38:07.446,3.5,"Mp","Machine plot",27.2391341743333
84,31.6417662976667,10,44.767998087,2024-09-21 23:54:07.47,3.5,"1.5","Low acid",13.1262317893333
84,31.6417662976667,11,38.66852185,2024-09-22 00:02:07.631,3.5,"2.9","Medium acid",7.02675555233333
84,31.6417662976667,12,56.206830598,2024-09-22 00:10:05.862,3.5,"Mp","Machine plot",24.5650643003333
84,31.6417662976667,13,43.702147155,2024-09-22 00:18:06.167,3.5,"5.7","High acid",12.0603808573333
84,31.6417662976667,14,42.350070412,2024-09-22 00:26:05.398,3.5,"0-bp","No acid",10.7083041143333
84,31.6417662976667,15,42.460728586,2024-09-22 00:34:05.549,3.5,"1.5","Low acid",10.8189622883333
84,31.6417662976667,17,45.811520991,2024-09-22 00:50:05.253,3.5,"2.9","Medium acid",14.1697546933333
84,31.6417662976667,18,61.884629783,2024-09-22 00:58:05.7,3.5,"Mp","Machine plot",30.2428634853333
84,31.6417662976667,19,42.084373021,2024-09-22 01:06:05.428,3.5,"5.7","High acid",10.4426067233333
86,28.9644138903333,1,45.584696257,2024-09-22 01:14:04.92,3.58333333333333,"Mp","Machine plot",16.6202823666667
86,28.9644138903333,2,20.290809011,2024-09-22 01:22:03.881,3.58333333333333,"0-bp","No acid",-8.67360487933333
86,28.9644138903333,3,25.350874271,2024-09-22 01:30:04.417,3.58333333333333,"1.5","Low acid",-3.61353961933333
86,28.9644138903333,4,18.089115341,2024-09-22 01:38:03.006,3.58333333333333,"2.9","Medium acid",-10.8752985493333
86,28.9644138903333,6,26.766626677,2024-09-22 01:54:03.186,3.58333333333333,"0-bp","No acid",-2.19778721333333
86,28.9644138903333,7,18.199035789,2024-09-22 02:02:02.933,3.58333333333333,"5.7","High acid",-10.7653781013333
86,28.9644138903333,8,52.245498133,2024-09-22 02:10:02.888,3.58333333333333,"Mp","Machine plot",23.2810842426667
86,28.9644138903333,10,46.49641372,2024-09-22 02:26:01.687,3.58333333333333,"1.5","Low acid",17.5319998296667
86,28.9644138903333,11,39.809825536,2024-09-22 02:34:01.46,3.58333333333333,"2.9","Medium acid",10.8454116456667
86,28.9644138903333,12,56.593571693,2024-09-22 02:42:01.003,3.58333333333333,"Mp","Machine plot",27.6291578026667
86,28.9644138903333,13,44.434474318,2024-09-22 02:50:01.553,3.58333333333333,"5.7","High acid",15.4700604276667
86,28.9644138903333,14,44.330296474,2024-09-22 02:58:01.144,3.58333333333333,"0-bp","No acid",15.3658825836667
86,28.9644138903333,15,44.178436539,2024-09-22 03:06:00.878,3.58333333333333,"1.5","Low acid",15.2140226486667
86,28.9644138903333,17,47.806975937,2024-09-22 03:22:00.203,3.58333333333333,"2.9","Medium acid",18.8425620466667
86,28.9644138903333,18,61.612695756,2024-09-22 03:30:00.657,3.58333333333333,"Mp","Machine plot",32.6482818656667
86,28.9644138903333,19,43.691811917,2024-09-22 03:38:00.187,3.58333333333333,"5.7","High acid",14.7273980266667
89,29.2923144593333,1,49.63680483,2024-09-22 03:45:59.951,3.70833333333333,"Mp","Machine plot",20.3444903706667
89,29.2923144593333,2,21.234082914,2024-09-22 03:53:59.894,3.70833333333333,"0-bp","No acid",-8.05823154533334
89,29.2923144593333,3,26.48424461,2024-09-22 04:01:59.039,3.70833333333333,"1.5","Low acid",-2.80806984933333
89,29.2923144593333,4,18.768184194,2024-09-22 04:09:59.507,3.70833333333333,"2.9","Medium acid",-10.5241302653333
89,29.2923144593333,6,27.354913142,2024-09-22 04:25:58.296,3.70833333333333,"0-bp","No acid",-1.93740131733333
89,29.2923144593333,7,17.466468921,2024-09-22 04:33:58.279,3.70833333333333,"5.7","High acid",-11.8258455383333
89,29.2923144593333,8,48.399728439,2024-09-22 04:41:57.391,3.70833333333333,"Mp","Machine plot",19.1074139796667
89,29.2923144593333,10,45.101188909,2024-09-22 04:57:57.237,3.70833333333333,"1.5","Low acid",15.8088744496667
89,29.2923144593333,11,37.455599925,2024-09-22 05:05:56.953,3.70833333333333,"2.9","Medium acid",8.16328546566667
89,29.2923144593333,12,54.252858406,2024-09-22 05:13:56.848,3.70833333333333,"Mp","Machine plot",24.9605439466667
89,29.2923144593333,13,40.934120539,2024-09-22 05:21:56.812,3.70833333333333,"5.7","High acid",11.6418060796667
89,29.2923144593333,14,41.414195712,2024-09-22 05:29:55.904,3.70833333333333,"0-bp","No acid",12.1218812526667
89,29.2923144593333,15,39.58525303,2024-09-22 05:37:56.707,3.70833333333333,"1.5","Low acid",10.2929385706667
89,29.2923144593333,17,42.587199973,2024-09-22 05:53:55.532,3.70833333333333,"2.9","Medium acid",13.2948855136667
89,29.2923144593333,18,56.366784826,2024-09-22 06:01:54.528,3.70833333333333,"Mp","Machine plot",27.0744703666667
89,29.2923144593333,19,39.502991095,2024-09-22 06:09:54.431,3.70833333333333,"5.7","High acid",10.2106766356667
91,36.3392448873333,1,45.623962405,2024-09-22 06:17:55.331,3.79166666666667,"Mp","Machine plot",9.28471751766666
91,36.3392448873333,2,19.513175935,2024-09-22 06:25:54.678,3.79166666666667,"0-bp","No acid",-16.8260689523333
91,36.3392448873333,3,25.55071389,2024-09-22 06:33:54.151,3.79166666666667,"1.5","Low acid",-10.7885309973333
91,36.3392448873333,4,17.740835636,2024-09-22 06:41:54.361,3.79166666666667,"2.9","Medium acid",-18.5984092513333
91,36.3392448873333,6,27.139715548,2024-09-22 06:57:53.013,3.79166666666667,"0-bp","No acid",-9.19952933933333
91,36.3392448873333,7,18.418413881,2024-09-22 07:05:53.299,3.79166666666667,"5.7","High acid",-17.9208310063333
91,36.3392448873333,8,54.454738189,2024-09-22 07:13:53.351,3.79166666666667,"Mp","Machine plot",18.1154933016667
91,36.3392448873333,10,51.235794208,2024-09-22 07:29:52.506,3.79166666666667,"1.5","Low acid",14.8965493206667
91,36.3392448873333,11,45.343288511,2024-09-22 07:37:52.94,3.79166666666667,"2.9","Medium acid",9.00404362366666
91,36.3392448873333,12,63.973271622,2024-09-22 07:45:52.206,3.79166666666667,"Mp","Machine plot",27.6340267346667
91,36.3392448873333,13,54.489965581,2024-09-22 07:53:51.571,3.79166666666667,"5.7","High acid",18.1507206936667
91,36.3392448873333,14,56.152090384,2024-09-22 08:01:50.967,3.79166666666667,"0-bp","No acid",19.8128454966667
91,36.3392448873333,15,56.788084494,2024-09-22 08:09:51.312,3.79166666666667,"1.5","Low acid",20.4488396066667
91,36.3392448873333,17,71.423965625,2024-09-22 08:25:50.994,3.79166666666667,"2.9","Medium acid",35.0847207376667
91,36.3392448873333,18,149.60957693,2024-09-22 08:33:50.44,3.79166666666667,"Mp","Machine plot",113.270332042667
91,36.3392448873333,19,78.826130228,2024-09-22 08:41:50.66,3.79166666666667,"5.7","High acid",42.4868853406667
94,69.8679891436667,1,149.31445872,2024-09-22 08:49:49.844,3.91666666666667,"Mp","Machine plot",79.4464695763333
94,69.8679891436667,2,85.799292347,2024-09-22 08:57:50.145,3.91666666666667,"0-bp","No acid",15.9313032033333
94,69.8679891436667,3,109.31017534,2024-09-22 09:05:48.707,3.91666666666667,"1.5","Low acid",39.4421861963333
94,69.8679891436667,4,95.899387546,2024-09-22 09:13:49.694,3.91666666666667,"2.9","Medium acid",26.0313984023333
94,69.8679891436667,6,89.394200259,2024-09-22 09:29:49.033,3.91666666666667,"0-bp","No acid",19.5262111153333
94,69.8679891436667,7,89.046004297,2024-09-22 09:37:49.101,3.91666666666667,"5.7","High acid",19.1780151533333
94,69.8679891436667,8,134.34686629,2024-09-22 09:45:48.229,3.91666666666667,"Mp","Machine plot",64.4788771463333
94,69.8679891436667,10,122.9234107,2024-09-22 10:01:47.846,3.91666666666667,"1.5","Low acid",53.0554215563333
94,69.8679891436667,11,107.63427444,2024-09-22 10:09:47.908,3.91666666666667,"2.9","Medium acid",37.7662852963333
94,69.8679891436667,12,152.72485292,2024-09-22 10:17:48.009,3.91666666666667,"Mp","Machine plot",82.8568637763333
94,69.8679891436667,13,116.72822054,2024-09-22 10:25:46.303,3.91666666666667,"5.7","High acid",46.8602313963333
94,69.8679891436667,14,109.80753616,2024-09-22 10:33:47.24,3.91666666666667,"0-bp","No acid",39.9395470163333
94,69.8679891436667,15,121.89669508,2024-09-22 10:41:47.16,3.91666666666667,"1.5","Low acid",52.0287059363333
94,69.8679891436667,17,122.49976182,2024-09-22 10:57:45.45,3.91666666666667,"2.9","Medium acid",52.6317726763333
94,69.8679891436667,18,140.61082863,2024-09-22 11:05:45.483,3.91666666666667,"Mp","Machine plot",70.7428394863333
94,69.8679891436667,19,111.85360464,2024-09-22 11:13:45.309,3.91666666666667,"5.7","High acid",41.9856154963333
96,82.3232452366667,1,113.7175888,2024-09-22 11:21:45.246,4,"Mp","Machine plot",31.3943435633333
96,82.3232452366667,2,82.459228265,2024-09-22 11:29:45.4,4,"0-bp","No acid",0.135983028333328
96,82.3232452366667,3,96.20623147,2024-09-22 11:37:44.822,4,"1.5","Low acid",13.8829862333333
96,82.3232452366667,4,84.206461794,2024-09-22 11:45:44.786,4,"2.9","Medium acid",1.88321655733334
96,82.3232452366667,6,83.078985058,2024-09-22 12:01:44.22,4,"0-bp","No acid",0.755739821333336
96,82.3232452366667,7,90.11542217,2024-09-22 12:09:43.602,4,"5.7","High acid",7.79217693333334
96,82.3232452366667,8,138.72849289,2024-09-22 12:17:44.007,4,"Mp","Machine plot",56.4052476533333
96,82.3232452366667,10,149.36947626,2024-09-22 12:33:43.529,4,"1.5","Low acid",67.0462310233333
96,82.3232452366667,11,137.02388859,2024-09-22 12:41:42.594,4,"2.9","Medium acid",54.7006433533333
96,82.3232452366667,12,162.17246509,2024-09-22 12:49:43.467,4,"Mp","Machine plot",79.8492198533333
96,82.3232452366667,13,141.17123169,2024-09-22 12:57:42.506,4,"5.7","High acid",58.8479864533333
96,82.3232452366667,14,131.83439843,2024-09-22 13:05:42.536,4,"0-bp","No acid",49.5111531933333
96,82.3232452366667,15,152.86524913,2024-09-22 13:13:42.414,4,"1.5","Low acid",70.5420038933333
96,82.3232452366667,17,152.67152179,2024-09-22 13:29:41.107,4,"2.9","Medium acid",70.3482765533333
96,82.3232452366667,18,169.71354723,2024-09-22 13:37:40.857,4,"Mp","Machine plot",87.3903019933333
96,82.3232452366667,19,140.83654682,2024-09-22 13:45:41.457,4,"5.7","High acid",58.5133015833333
99,71.6224964273333,1,118.77851297,2024-09-22 13:53:41.122,4.125,"Mp","Machine plot",47.1560165426667
99,71.6224964273333,2,74.065337732,2024-09-22 14:01:40.78,4.125,"0-bp","No acid",2.44284130466667
99,71.6224964273333,3,79.303438999,2024-09-22 14:09:40.107,4.125,"1.5","Low acid",7.68094257166666
99,71.6224964273333,4,74.97662704,2024-09-22 14:17:39.979,4.125,"2.9","Medium acid",3.35413061266667
99,71.6224964273333,6,70.058537237,2024-09-22 14:33:39.493,4.125,"0-bp","No acid",-1.56395919033334
99,71.6224964273333,7,75.934073686,2024-09-22 14:41:39.23,4.125,"5.7","High acid",4.31157725866667
99,71.6224964273333,8,117.48681888,2024-09-22 14:49:38.278,4.125,"Mp","Machine plot",45.8643224526667
99,71.6224964273333,10,127.6427382,2024-09-22 15:05:38.625,4.125,"1.5","Low acid",56.0202417726667
99,71.6224964273333,11,112.40753557,2024-09-22 15:13:38.223,4.125,"2.9","Medium acid",40.7850391426667
99,71.6224964273333,12,140.56051229,2024-09-22 15:21:38.678,4.125,"Mp","Machine plot",68.9380158626667
99,71.6224964273333,13,120.30818285,2024-09-22 15:29:38.163,4.125,"5.7","High acid",48.6856864226667
99,71.6224964273333,14,110.96562861,2024-09-22 15:37:36.984,4.125,"0-bp","No acid",39.3431321826667
99,71.6224964273333,15,120.3105408,2024-09-22 15:45:37.328,4.125,"1.5","Low acid",48.6880443726667
99,71.6224964273333,17,120.2583218,2024-09-22 16:01:36.279,4.125,"2.9","Medium acid",48.6358253726667
99,71.6224964273333,18,126.26966494,2024-09-22 16:09:35.857,4.125,"Mp","Machine plot",54.6471685126667
99,71.6224964273333,19,105.68526815,2024-09-22 16:17:36.223,4.125,"5.7","High acid",34.0627717226667
101,41.9963138923333,1,78.106861072,2024-09-22 16:25:34.934,4.20833333333333,"Mp","Machine plot",36.1105471796667
101,41.9963138923333,2,53.648892403,2024-09-22 16:33:35.691,4.20833333333333,"0-bp","No acid",11.6525785106667
101,41.9963138923333,3,53.950925158,2024-09-22 16:41:34.818,4.20833333333333,"1.5","Low acid",11.9546112656667
101,41.9963138923333,4,46.547548873,2024-09-22 16:49:34.694,4.20833333333333,"2.9","Medium acid",4.55123498066666
101,41.9963138923333,6,40.596487959,2024-09-22 17:05:34.135,4.20833333333333,"0-bp","No acid",-1.39982593333333
101,41.9963138923333,7,37.145806892,2024-09-22 17:13:34.79,4.20833333333333,"5.7","High acid",-4.85050700033333
101,41.9963138923333,8,49.712299547,2024-09-22 17:21:34.073,4.20833333333333,"Mp","Machine plot",7.71598565466667
101,41.9963138923333,10,73.745456769,2024-09-22 17:37:33.388,4.20833333333333,"1.5","Low acid",31.7491428766667
101,41.9963138923333,11,64.052297136,2024-09-22 17:45:33.006,4.20833333333333,"2.9","Medium acid",22.0559832436667
101,41.9963138923333,12,72.316369876,2024-09-22 17:53:33.408,4.20833333333333,"Mp","Machine plot",30.3200559836667
101,41.9963138923333,13,66.691804132,2024-09-22 18:01:33.012,4.20833333333333,"5.7","High acid",24.6954902396667
101,41.9963138923333,14,62.591984761,2024-09-22 18:09:31.752,4.20833333333333,"0-bp","No acid",20.5956708686667
101,41.9963138923333,15,65.347184821,2024-09-22 18:17:32.115,4.20833333333333,"1.5","Low acid",23.3508709286667
101,41.9963138923333,17,65.398094783,2024-09-22 18:33:31.401,4.20833333333333,"2.9","Medium acid",23.4017808906667
101,41.9963138923333,18,61.906202482,2024-09-22 18:41:31.292,4.20833333333333,"Mp","Machine plot",19.9098885896667
101,41.9963138923333,19,57.719166567,2024-09-22 18:49:30.97,4.20833333333333,"5.7","High acid",15.7228526746667
104,29.8830649266667,1,34.094881982,2024-09-22 18:57:30.617,4.33333333333333,"Mp","Machine plot",4.21181705533333
104,29.8830649266667,2,24.054605184,2024-09-22 19:05:29.966,4.33333333333333,"0-bp","No acid",-5.82845974266667
104,29.8830649266667,3,28.495859616,2024-09-22 19:13:30.223,4.33333333333333,"1.5","Low acid",-1.38720531066667
104,29.8830649266667,4,21.722377415,2024-09-22 19:21:30.207,4.33333333333333,"2.9","Medium acid",-8.16068751166667
104,29.8830649266667,6,23.577406152,2024-09-22 19:37:28.917,4.33333333333333,"0-bp","No acid",-6.30565877466667
104,29.8830649266667,7,19.61554224,2024-09-22 19:45:29.877,4.33333333333333,"5.7","High acid",-10.2675226866667
104,29.8830649266667,8,29.683336151,2024-09-22 19:53:29.085,4.33333333333333,"Mp","Machine plot",-0.199728775666667
104,29.8830649266667,10,47.103711086,2024-09-22 20:09:28.559,4.33333333333333,"1.5","Low acid",17.2206461593333
104,29.8830649266667,11,42.878662369,2024-09-22 20:17:27.677,4.33333333333333,"2.9","Medium acid",12.9955974423333
104,29.8830649266667,12,48.422510603,2024-09-22 20:25:27.706,4.33333333333333,"Mp","Machine plot",18.5394456763333
104,29.8830649266667,13,46.870915819,2024-09-22 20:33:26.688,4.33333333333333,"5.7","High acid",16.9878508923333
104,29.8830649266667,14,44.202344929,2024-09-22 20:41:28.017,4.33333333333333,"0-bp","No acid",14.3192800023333
104,29.8830649266667,15,46.163299788,2024-09-22 20:49:27.148,4.33333333333333,"1.5","Low acid",16.2802348613333
104,29.8830649266667,17,48.261213759,2024-09-22 21:05:26.095,4.33333333333333,"2.9","Medium acid",18.3781488323333
104,29.8830649266667,18,49.522614374,2024-09-22 21:13:26.734,4.33333333333333,"Mp","Machine plot",19.6395494473333
104,29.8830649266667,19,43.994426515,2024-09-22 21:21:26.415,4.33333333333333,"5.7","High acid",14.1113615883333
106,33.614621523,1,28.104672277,2024-09-22 21:29:26.253,4.41666666666667,"Mp","Machine plot",-5.509949246
106,33.614621523,2,19.549744078,2024-09-22 21:37:25.551,4.41666666666667,"0-bp","No acid",-14.064877445
106,33.614621523,3,24.032574775,2024-09-22 21:45:25.894,4.41666666666667,"1.5","Low acid",-9.582046748
106,33.614621523,4,18.202320353,2024-09-22 21:53:25.028,4.41666666666667,"2.9","Medium acid",-15.41230117
106,33.614621523,6,21.678405111,2024-09-22 22:09:25.486,4.41666666666667,"0-bp","No acid",-11.936216412
106,33.614621523,7,17.208392509,2024-09-22 22:17:23.98,4.41666666666667,"5.7","High acid",-16.406229014
106,33.614621523,8,33.260948099,2024-09-22 22:25:24.368,4.41666666666667,"Mp","Machine plot",-0.353673424
106,33.614621523,10,42.69480156,2024-09-22 22:41:23.95,4.41666666666667,"1.5","Low acid",9.080180037
106,33.614621523,11,39.461786877,2024-09-22 22:49:23.256,4.41666666666667,"2.9","Medium acid",5.847165354
106,33.614621523,12,47.560041248,2024-09-22 22:57:23.634,4.41666666666667,"Mp","Machine plot",13.945419725
106,33.614621523,13,43.486229913,2024-09-22 23:05:22.963,4.41666666666667,"5.7","High acid",9.87160839000001
106,33.614621523,14,42.273395378,2024-09-22 23:13:22.392,4.41666666666667,"0-bp","No acid",8.658773855
106,33.614621523,15,43.414369627,2024-09-22 23:21:22.503,4.41666666666667,"1.5","Low acid",9.799748104
106,33.614621523,17,46.68804405,2024-09-22 23:37:22.596,4.41666666666667,"2.9","Medium acid",13.073422527
106,33.614621523,18,53.028736483,2024-09-22 23:45:22.015,4.41666666666667,"Mp","Machine plot",19.41411496
106,33.614621523,19,42.637022949,2024-09-22 23:53:21.645,4.41666666666667,"5.7","High acid",9.022401426
109,28.9605600923333,1,33.137880173,2024-09-23 00:01:21.089,4.54166666666667,"Mp","Machine plot",4.17732008066666
109,28.9605600923333,2,19.740057814,2024-09-23 00:09:20.852,4.54166666666667,"0-bp","No acid",-9.22050227833333
109,28.9605600923333,3,24.870670889,2024-09-23 00:17:20.619,4.54166666666667,"1.5","Low acid",-4.08988920333334
109,28.9605600923333,4,19.980203008,2024-09-23 00:25:20.503,4.54166666666667,"2.9","Medium acid",-8.98035708433333
109,28.9605600923333,6,25.221060701,2024-09-23 00:41:19.782,4.54166666666667,"0-bp","No acid",-3.73949939133334
109,28.9605600923333,7,17.082457005,2024-09-23 00:49:20.404,4.54166666666667,"5.7","High acid",-11.8781030873333
109,28.9605600923333,8,40.97771995,2024-09-23 00:57:19.413,4.54166666666667,"Mp","Machine plot",12.0171598576667
109,28.9605600923333,10,41.943641244,2024-09-23 01:13:19.726,4.54166666666667,"1.5","Low acid",12.9830811516667
109,28.9605600923333,11,37.35658839,2024-09-23 01:21:19.184,4.54166666666667,"2.9","Medium acid",8.39602829766666
109,28.9605600923333,12,47.660415798,2024-09-23 01:29:18.619,4.54166666666667,"Mp","Machine plot",18.6998557056667
109,28.9605600923333,13,40.906355233,2024-09-23 01:37:18.365,4.54166666666667,"5.7","High acid",11.9457951406667
109,28.9605600923333,14,39.810342188,2024-09-23 01:45:17.94,4.54166666666667,"0-bp","No acid",10.8497820956667
109,28.9605600923333,15,40.309096041,2024-09-23 01:53:18.253,4.54166666666667,"1.5","Low acid",11.3485359486667
109,28.9605600923333,17,43.010464494,2024-09-23 02:09:17.4,4.54166666666667,"2.9","Medium acid",14.0499044016667
109,28.9605600923333,18,50.931528347,2024-09-23 02:17:17.196,4.54166666666667,"Mp","Machine plot",21.9709682546667
109,28.9605600923333,19,39.442667623,2024-09-23 02:25:15.934,4.54166666666667,"5.7","High acid",10.4821075306667
111,26.4689973303333,1,31.773946056,2024-09-23 02:33:16.707,4.625,"Mp","Machine plot",5.30494872566667
111,26.4689973303333,2,18.201427877,2024-09-23 02:41:16.923,4.625,"0-bp","No acid",-8.26756945333333
111,26.4689973303333,3,22.99767921,2024-09-23 02:49:16.115,4.625,"1.5","Low acid",-3.47131812033333
111,26.4689973303333,4,19.029683077,2024-09-23 02:57:15.15,4.625,"2.9","Medium acid",-7.43931425333333
111,26.4689973303333,6,23.356226704,2024-09-23 03:13:14.615,4.625,"0-bp","No acid",-3.11277062633333
111,26.4689973303333,7,15.0103312,2024-09-23 03:21:14.778,4.625,"5.7","High acid",-11.4586661303333
111,26.4689973303333,8,37.978373805,2024-09-23 03:29:14.243,4.625,"Mp","Machine plot",11.5093764746667
111,26.4689973303333,10,37.690234425,2024-09-23 03:45:14.325,4.625,"1.5","Low acid",11.2212370946667
111,26.4689973303333,11,32.970366591,2024-09-23 03:53:13.71,4.625,"2.9","Medium acid",6.50136926066667
111,26.4689973303333,12,43.701080145,2024-09-23 04:01:13.959,4.625,"Mp","Machine plot",17.2320828146667
111,26.4689973303333,13,36.797353636,2024-09-23 04:09:13.572,4.625,"5.7","High acid",10.3283563056667
111,26.4689973303333,14,36.461073586,2024-09-23 04:17:13.049,4.625,"0-bp","No acid",9.99207625566666
111,26.4689973303333,15,36.261748254,2024-09-23 04:25:12.611,4.625,"1.5","Low acid",9.79275092366666
111,26.4689973303333,17,39.448192456,2024-09-23 04:41:12.469,4.625,"2.9","Medium acid",12.9791951256667
111,26.4689973303333,18,47.261464009,2024-09-23 04:49:11.881,4.625,"Mp","Machine plot",20.7924666786667
111,26.4689973303333,19,37.147041132,2024-09-23 04:57:12.176,4.625,"5.7","High acid",10.6780438016667
114,27.6906209786667,1,31.992571943,2024-09-23 05:05:11.836,4.75,"Mp","Machine plot",4.30195096433333
114,27.6906209786667,2,18.006844626,2024-09-23 05:13:11.796,4.75,"0-bp","No acid",-9.68377635266667
114,27.6906209786667,3,23.735561606,2024-09-23 05:21:10.71,4.75,"1.5","Low acid",-3.95505937266667
114,27.6906209786667,4,19.269997219,2024-09-23 05:29:11.198,4.75,"2.9","Medium acid",-8.42062375966667
114,27.6906209786667,6,24.330527744,2024-09-23 05:45:10.694,4.75,"0-bp","No acid",-3.36009323466667
114,27.6906209786667,7,16.602416307,2024-09-23 05:53:10.21,4.75,"5.7","High acid",-11.0882046716667
114,27.6906209786667,8,38.853967673,2024-09-23 06:01:09.535,4.75,"Mp","Machine plot",11.1633466943333
114,27.6906209786667,10,44.018944868,2024-09-23 06:17:09.24,4.75,"1.5","Low acid",16.3283238893333
114,27.6906209786667,11,39.318402106,2024-09-23 06:25:09.865,4.75,"2.9","Medium acid",11.6277811273333
114,27.6906209786667,12,50.736538983,2024-09-23 06:33:07.858,4.75,"Mp","Machine plot",23.0459180043333
114,27.6906209786667,13,44.306043649,2024-09-23 06:41:08.917,4.75,"5.7","High acid",16.6154226703333
114,27.6906209786667,14,45.112704019,2024-09-23 06:49:08.622,4.75,"0-bp","No acid",17.4220830403333
114,27.6906209786667,15,44.611327201,2024-09-23 06:57:08.619,4.75,"1.5","Low acid",16.9207062223333
114,27.6906209786667,17,50.163050851,2024-09-23 07:13:07.701,4.75,"2.9","Medium acid",22.4724298723333
114,27.6906209786667,18,59.538276169,2024-09-23 07:21:06.917,4.75,"Mp","Machine plot",31.8476551903333
114,27.6906209786667,19,47.503496263,2024-09-23 07:29:06.95,4.75,"5.7","High acid",19.8128752843333
