"rn","Sensor","Source","SensorHeight","SourceArea","CE","CE_se","CE_lo","CE_hi","uCE","uCE_se","uCE_lo","uCE_hi","vCE","vCE_se","vCE_lo","vCE_hi","wCE","wCE_se","wCE_lo","wCE_hi","N_TD","TD_Time_avg","TD_Time_max","Max_Dist","UCE","Ustar","L","Zo","sUu","sVu","sWu","z_sWu","WD","d","N0","MaxFetch","Time","SH","UST","sigW","sigU","sigV","WS","airT","Pair","z_sonic","z0","kv","A","alpha","bw","C0","Flux_pentanoic_acid","Flux_isoprene","Flux_butandione","Flux_acetaldehyde","Flux_butanone","Flux_acetic_acid","Flux_H2S","Flux_acetone","Flux_methylphenol","Flux_trimethylamine","Flux_ethylphenol","Flux_butanoic_acid","Flux_formic_acid","Flux_methanol","Flux_phenol","Flux_propanoic_acid","Flux_methanthiol","Flux_dimethyl_sulfide","Flux_methyl_indole","hours"
118,"PTRMS","Plot1",1.5,731.834716796875,5.00746021519709,0.0863212115800732,4.83827170158018,5.17664872881401,-1.10562110408327,0.0435710604451375,-1.19101984697033,-1.02022236119622,-0.0352460425570815,0.0399323474907572,-0.113512952781439,0.0430208676672765,0.58387740808126,0.0193122670010189,0.546025602150055,0.621729214012465,40799,16.3999950979191,51.6,24.49,5.83576085672528,0.151792,-178.7,0.03767,2.727,3.002,1.359,1.884,57.725,0.116,1e+05,75,2024-09-20 22:30:00,1.7172260755698,0.151791975687776,1.35908793682026,2.72663725030649,3.00198943479139,1.48454413655011,12.7239368031052,102412.058708275,2,0.0376736671671348,0.4,0.5,0.02,1.345,5.083,0.00778447422941047,0,0.0430257275626742,0,0.0214575661877267,0,0.19057932604312,0.0335108164196159,0.00432911737056043,0,0.0100324531481121,0,0,0,0,0,0,0,0.011311741994094,58
119,"PTRMS","Plot1",1.5,731.834716796875,5.06141189946843,0.0902505425697054,4.88452194541207,5.23830185352479,-0.967856700456263,0.0361345676765627,-1.03868000892798,-0.897033391984551,0.034297375587427,0.0299949209981429,-0.0244923008645206,0.0930870520393747,0.594533535324374,0.0186415128772311,0.557996399230731,0.631070671418018,40417,16.4843234282604,52.8,24.79,5.98642424819661,0.130394,-147.4,0.02133,3.05,2.876,1.548,1.884,65.031,0.116,1e+05,75,2024-09-20 23:00:00,1.31813609527316,0.130394019909657,1.54815431370657,3.05003339421433,2.87603533185884,1.46066758982663,12.4592701431914,NA,2,0.0213308824334825,0.4,0.5,0.02,1.529,6.766,0.0287494696915069,0,0.069535520718431,0,0.0412653651092761,0.0345650688928072,0.110951449349336,0.166261475397483,0.00258727747515971,0,0.00584398238821591,0.0309478643728741,0.0101595687174562,0,0.00801737120115867,0,0.00247931728325014,0.00445203264377012,0.0267856455259526,58.5
120,"PTRMS","Plot1",1.5,731.834716796875,6.71529938317597,0.119204200381785,6.4816606157129,6.94893815063904,-1.58545194042086,0.047874597986823,-1.67928556398955,-1.49161831685217,0.114597677146476,0.0480754834717258,0.0203703204967047,0.208825033796247,0.648768224953105,0.0200026884887383,0.609563201392788,0.687973248513421,48884,20.3416680304394,74.6,24.65,5.91754682246813,0.1475159,-89.7,0.06835,2.821,2.538,1.257,1.883,59.2,0.117,1e+05,75,2024-09-20 23:30:00,3.13260173425866,0.147515920328164,1.25690297708348,2.82063915737285,2.5376946670473,1.22296403129967,12.1876432509331,NA,2,0.0683545711270696,0.4,0.5,0.02,1.232,4.291,0.00341623190433994,0,0.0582310099203738,0,0.0583732909931125,0.106937562128521,0,0.58564265352828,0.00351201572026502,0.0153897874246557,0,0.0123926655017786,0.048623918811133,0,0.00607729360544142,0.0146927952679507,0.000808267612550275,0,0.000705481279340879,59
121,"PTRMS","Plot1",1.5,731.834716796875,2.90331159926797,0.0613380099000581,2.78308985384467,3.02353334469127,-0.563444228451,0.0251660592511246,-0.612769395236262,-0.514119061665738,0.828824359657239,0.0309553127241138,0.768152327227742,0.889496392086735,0.337749028123905,0.0127839945606665,0.312692555928777,0.362805500319034,22574,17.4364977407637,56.7,22.21,2.51390864921813,0.1270338,-58.9,0.04881,2.818,3.994,1.514,1.883,98.977,0.117,1e+05,73,2024-09-21,3.04455588377711,0.127033791020357,1.51369943191883,2.81847655209455,3.99362432103949,1.16006862650308,11.85882262888,102302.663058958,2,0.0488132540160268,0.4,0.5,0.02,1.468,6.152,0.0356535068526917,0,0.183181963015646,0,0.177225623708366,0.37176766602391,0.247791495815121,1.82028762649263,0.0212375285572332,0.0389561599342341,0.0194362733969816,0.0643436171463998,0.095576906409207,0,0.00915496531846658,0.0845258056565046,0,5.29636571006026e-06,0,59.5
122,"PTRMS","Plot1",1.5,731.834716796875,2.18102454411393,0.0654640078831386,2.0527158933615,2.30933319486636,-0.326655288517073,0.0228749925609707,-0.371489992751948,-0.281820584282198,0.606108271893474,0.0288106211596061,0.549639808567375,0.662576735219574,0.266324535068922,0.0144574775093321,0.237988056865244,0.294661013272601,16022,15.7126263887155,44.7,22.63,2.26188808643147,0.0826868,-75.3,0.004478,4.356,5.609,2.23,1.883,96.054,0.117,1e+05,73,2024-09-21 00:30:00,0.655818983003549,0.0826867627887948,2.23026961832864,4.3562532670108,NA,1.24890437116696,11.6014711842706,102313.908344296,2,0.00447765170195349,0.4,0.5,0.02,2.177,NA,0.0208558248720755,0,0.120292542097568,0,0.125017440825546,0.26840680645249,0.168417330686578,1.3025407272712,0.0114188822370341,0.0265283008793747,0.011644046021348,0.0376620080155266,0.0618797420886988,0,0.00457748265923329,0.0546907926529516,0,2.64818285503013e-06,0.0104186569832223,60
123,"PTRMS","Plot1",1.5,731.834716796875,6.50015156550962,0.123200063777731,6.25868095490856,6.74162217611068,-1.36521368565965,0.0635188895941616,-1.48970992847553,-1.24071744284378,0.408293753095506,0.057472828417857,0.295647715865626,0.520939790325386,0.600234484243843,0.0249430030963325,0.551346504780116,0.649122463707569,47789,20.773791039779,72.2,25.42,5.37307106245544,0.1453203,-86.9,0.08143,2.646,2.597,1.304,1.883,74.555,0.117,1e+05,76,2024-09-21 01:00:00,3.08039955694244,0.145320266722573,1.30443061839719,2.64581118017046,2.59692188573374,1.14107054431821,11.2141255078039,102327.927446369,2,0.0814344581115881,0.4,0.5,0.02,1.277,4.585,0.00605814289145929,0,0.0574031211794899,0,0.0728092579427254,0.165045946881069,0.089043165558036,0.78479382804977,0.00160023591683503,0.0141004418245152,0.00385181864571445,0.0109803988846534,0.0281825777681905,0,0,0.0248557796493985,0,0,0.0208373139664446,60.5
124,"PTRMS","Plot1",1.5,731.834716796875,3.33408430983164,0.0753598977567833,3.1863798365694,3.48178878309388,-0.806155619179597,0.0426456617791703,-0.889740592056566,-0.722570646302628,0.709168229719015,0.0325513014823627,0.645368078941609,0.772968380496421,0.373880766662751,0.0154229575671668,0.343651959413617,0.404109573911885,24450,18.3517668711656,72.6,22.72,2.78749752317464,0.1290052,-56.4,0.04842,2.985,3.231,1.431,1.883,96.251,0.117,1e+05,73,2024-09-21 01:30:00,3.32073853130546,0.12900520318956,1.43067693647401,2.98469851416991,3.2305450575868,1.18060828632712,11.0231525339215,102313.672139321,2,0.0484201064578306,0.4,0.5,0.02,1.386,5.414,0.0286505226392501,0,0.144396421704258,0,0.153128355661102,0.320641551819061,0,2.29723934617201,0.00565563232591205,0.0308446114265158,0.0262296537439439,0.0364742672047609,0.100743010310067,0,0,0.0124010148387903,0,0.00209400763484368,0.069503726500456,61
125,"PTRMS","Plot1",1.5,731.834716796875,2.9621389945553,0.0682019977054054,2.82846391740722,3.09581407170338,-0.745100585985559,0.0341289976544266,-0.81199300186681,-0.678208170104309,0.88058479883511,0.0338683691291977,0.814203211659603,0.946966386010617,0.315204690733041,0.0132989185258806,0.289138973895656,0.341270407570426,20210,21.5813953488372,170.8,19.78,1.58748093789668,0.0919743,-24.8,0.04059,4.398,5.292,1.93,1.883,112.141,0.117,1e+05,70,2024-09-21 02:00:00,2.73983832413126,0.0919743268121298,1.93000517801888,4.39846682150895,NA,0.882254697034425,10.9372559263599,102283.303124,2,0.040590495395339,0.4,0.5,0.02,1.802,NA,0.030332108350434,0,0.217655133637772,0,0.585745661209923,0.799253671992052,0.308832151143701,6.08247733726657,0.00282781616295602,0.115988802099053,0.0131148268719719,0.0956086323456716,0.291029019590165,0.195237376256318,0,0.119823627803955,0,0.00104700381742184,0.034751863250228,61.5
126,"PTRMS","Plot1",1.5,731.834716796875,0.996366365549878,0.0398244181339068,0.918310995538254,1.0744217355615,-0.318552719271689,0.0179262173929517,-0.35368788500872,-0.283417553534658,0.357478678257649,0.0205834084944931,0.317135450624396,0.397821905890902,0.117970112893382,0.00701130502388473,0.104228041231129,0.131712184555635,6839,15.4921772188917,45.2,18.61,0.916878264891292,0.1023747,26.1,0.01551,3.595,4.029,1.623,1.883,114.249,0.117,1e+05,69,2024-09-21 02:30:00,-3.58131772930029,0.102374742547057,1.62306290575512,3.59501459373767,4.02859978571215,1.22826631000124,10.9941944553183,102299.943058472,2,0.0155074702875125,0.4,0.5,0.02,1.623,7.826,0.0320136940616179,0,0.290913845571285,0,1.01836296675874,1.27786579216504,0.617664302287402,9.86771532836113,0,0.201132992771591,0,0.154742997486582,0.481315028870264,0.390474752512636,0,0.227246240769119,0,0,0,62
127,"PTRMS","Plot1",1.5,731.834716796875,3.15929810133932,0.0684211644147275,3.02519346013502,3.29340274254362,-0.751823315662796,0.0301705571351331,-0.810957236784285,-0.692689394541307,0.688051056149223,0.0269020983886923,0.635323273994117,0.740778838304328,0.341775844269222,0.0128953840569239,0.316501050030654,0.36705063850779,22200,19.6665540540541,101.2,21.84,2.18101165360432,0.1072249,-28.6,0.03986,3.566,3.733,1.674,1.882,100.826,0.118,1e+05,72,2024-09-21 03:00:00,3.75796201525184,0.107224875279947,1.67422385984215,3.56622605273404,3.73282701402967,1.03339169214483,10.9770573574959,102236.009541781,2,0.0398571795542058,0.4,0.5,0.02,1.576,7.278,0.0300596296879172,0,0.0803268605429847,0,0.124580180905736,0.204958927340695,0.0290395803299177,1.58993279484154,0.000886881804161561,0.0179155040722512,0.0113588527732748,0.0189757237452792,0.0579682312733838,0.0844543570886496,0,0.000692294595142143,0,0.00973958012602724,0,62.5
128,"PTRMS","Plot1",1.5,731.834716796875,2.51820509859511,0.0566323379332939,2.40720641238347,2.62920378480675,-0.541952042781335,0.0248160242216739,-0.590591145211584,-0.493312940351085,0.682179422735816,0.0248889789550248,0.633397329924975,0.730961515546657,0.326920047031509,0.0129616429094824,0.301515386256395,0.352324707806622,20622,16.0554601881486,63.1,21.83,2.29711484231276,0.1201696,-37.9,0.03086,3.408,3.877,1.731,1.882,100.164,0.118,1e+05,73,2024-09-21 03:30:00,3.99084468327398,0.120169580136624,1.73103382914087,3.40761541696497,3.87687920081339,1.23494075324534,10.7333507760211,102131.008828136,2,0.030864706376982,0.4,0.5,0.02,1.653,8.195,0,0,0.105208882766462,0,0,0.0799517672775436,0.0872578445348186,0.81442539416038,0.0156437928832635,0.0144933071656322,0.00380554507071181,0.00839672114546839,0.0806353895134609,0,0.00820759516829298,0.017956131939065,0,0.00858134272385352,0,63
129,"PTRMS","Plot1",1.5,731.834716796875,2.62543924227823,0.0650305174305265,2.49798022748435,2.7528982570721,-0.530996808232896,0.0270662252963803,-0.584046277109584,-0.477947339356207,0.712183609719918,0.0316595405513102,0.650131299405646,0.774235920034191,0.301128442668104,0.0134095842562624,0.274845822359499,0.327411062976709,19829,16.56944878713,60.6,21.63,2.37543689509219,0.114109,572.4,0.03134,3.353,4.043,1.7,1.882,101.762,0.118,1e+05,72,2024-09-21 04:00:00,-0.226153441905743,0.114108998742515,1.70021310076284,3.3526813110492,4.04303635201339,1.16823495304077,10.7632603666129,102105.499199146,2,0.031344701690948,0.4,0.5,0.02,1.7,8.802,0.00996363868519788,0,0.0862103698136213,0,0.0644934776144615,0.177095180308396,0,1.32889128562445,0.0171017082692184,0.0164452664928303,0.0214784155321253,0,0.0811393059757673,0.177168400056507,0,0.0216354795362582,0,0.0331226968042646,0.0269663071458338,63.5
130,"PTRMS","Plot1",1.5,731.834716796875,2.84082244066104,0.0649632704829778,2.71349522905775,2.96814965226434,-0.747446980749459,0.0273925752368636,-0.801136091497927,-0.693757870000991,0.808634353991022,0.0290568410339557,0.751683302737788,0.865585405244255,0.316546829840092,0.0130536835149624,0.290961770609621,0.342131889070562,19839,18.7425374262816,76.4,20.3,1.96446797136975,0.1220383,-32.3,0.05668,3.082,3.744,1.464,1.882,107.445,0.118,1e+05,71,2024-09-21 04:30:00,4.90311265055543,0.122038336913244,1.46441103342813,3.08165407086243,3.74444733764023,1.06868725900244,10.8428996759138,102002.63898287,2,0.0566750518528583,0.4,0.5,0.02,1.387,5.423,0,0,0.085550530551092,0,0.159638465082834,0.277521566894039,0.0976825918537264,2.03073477505254,0,0.0280197103700286,0.0113314466751782,0.030449282490134,0.106742272822035,0.201587202988561,0,0.0300004473282633,0,0.014204355549448,0,64
131,"PTRMS","Plot1",1.5,731.834716796875,1.90619697789186,0.0642765622349056,1.78021570601362,2.03217824977011,-0.431622911322215,0.0242160974888868,-0.479086164730637,-0.384159657913792,0.614393221562733,0.0333236797990245,0.549079218778921,0.679707224346546,0.207905748507282,0.011302322117677,0.185753336087357,0.230058160927207,11008,18.6258266715116,61.2,19.8,1.34194743816554,0.0843464,-6.9,0.01125,4.041,4.769,2.016,1.882,109.376,0.118,1e+05,70,2024-09-21 05:00:00,7.60865336853003,0.0843464042046103,2.0158687792886,4.04083370665025,NA,1.07956536138187,10.8516018795384,102011.241634629,2,0.0112501080807336,0.4,0.5,0.02,1.652,8.182,0,0,0.13417760389125,0,0.284764466599531,0.436555035758764,0.0488412959268632,3.5444972355558,0,0.0629131457574684,0.00566572333758908,0.0427390217018192,0.128170304310295,0.17325781422014,0,0.0452383863930709,0,0.00874509233324154,0.0163349200288811,64.5
132,"PTRMS","Plot1",1.5,731.834716796875,2.10706636084814,0.0569738743393856,1.99539826747881,2.21873445421748,-0.636422152754043,0.0266336704915502,-0.688623819530327,-0.584220485977759,0.708793255347304,0.0281787265235229,0.653563297740534,0.764023212954073,0.280298344519713,0.0158392903048389,0.249253530222399,0.311343158817027,16508,15.9526653743639,51.6,20.39,1.81527248434426,0.1245691,-51.4,0.03235,3.46,4.077,1.57,1.882,107.274,0.118,1e+05,71,2024-09-21 05:30:00,3.27555523616139,0.124569131130762,1.56965154170729,3.46038354466733,4.07676000084491,1.26541674141065,10.7766530423653,101988.889678703,2,0.0323508041667744,0.4,0.5,0.02,1.516,6.63,0,0,0.182804677231407,0,0.409890468116227,0.595588504623489,0,5.05825969605907,0,0.0978065811449082,0,0.0550287609135044,0.149598335798555,0.14492842545172,0,0.0604763254578786,0,0.00328582911703509,0.0326698400577623,65
133,"PTRMS","Plot1",1.5,731.834716796875,2.54199993978799,0.0579766841744088,2.42836635146878,2.6556335281072,-0.723430410350233,0.0267566373791743,-0.775873090714723,-0.670987729985743,0.672184950384187,0.0261405459438196,0.620949801659855,0.723420099108518,0.306892761131791,0.0122625875085611,0.282858240349535,0.330927281914047,19645,17.0242860778824,63.2,21.6,2.07525923441758,0.1339137,-51.2,0.05067,3.172,3.458,1.45,1.882,104.576,0.118,1e+05,72,2024-09-21 06:00:00,4.08120970133622,0.133913690952658,1.45001649912689,3.17227238868444,3.45796402247559,1.21009449264543,10.584611115064,101999.818544083,2,0.0506710275680008,0.4,0.5,0.02,1.4,5.533,0,0,0.149426151847856,0,0.376103915281657,0.601925607098013,0.348440632958423,4.4292222579435,0,0.104365456051949,0,0.0647050196286464,0.14926200786285,0.578969824886286,0,0.0441238924692322,0,0,0,65.5
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,0.0227292548834192,0,0.106660250219241,0,0.487148635637767,0.835588805181665,0.324814594306749,5.79247625613127,0.0330105635344404,0.123976101951223,0.00947070970744941,0.0740735208471695,0.194827171755731,0.289681808047896,0,0.109281991927058,0,0,0,66
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,0.0232650319977537,0,0.174918559088278,0,0.556768551341429,0.595466237032864,0.143622190861411,5.57462754023764,0.0258169785521432,0.125669315618042,0.0222854512794266,0.107017330039807,0.22270973285579,0.530195706123812,0,0.0487365124482343,0,0.00328979336102984,0,66.5
136,"PTRMS","Plot1",1.5,731.834716796875,4.73818413615794,0.0914986861528506,4.55884783602108,4.9175204362948,-0.819243150055025,0.0311914858343364,-0.880378078877464,-0.758108221232586,0.840289782964114,0.0367241157678008,0.768310967480434,0.912268598447794,0.483397383851581,0.0166429467266135,0.450777412846317,0.516017354856845,27832,23.7220896809428,103,24.89,2.50259421848193,0.1066944,-5.3,0.06384,3.222,3.562,1.649,1.881,94.956,0.119,1e+05,73,2024-09-21 07:30:00,20.0149203535782,0.106694420319449,1.64892679608412,3.22218943749828,3.56204016642673,0.902456026113032,10.4857631401014,101955.318316074,2,0.0638383135948041,0.4,0.5,0.02,1.295,4.71,0,0,0.101541141537426,0,0.221736803553592,0.323334305923001,0,2.33601008845028,0.0223283046753406,0.0437093036168775,0,0.00587253116392445,0.109144358078776,0.215593147215321,0,0.033943696230095,0,0,0,67
137,"PTRMS","Plot1",1.5,731.834716796875,2.52317046325945,0.071335503898118,2.38335375249142,2.66298717402747,-0.755922972580177,0.0337008021311762,-0.821976130499334,-0.689869814661021,0.599337688280939,0.0284531260540016,0.543569910967413,0.655105465594465,0.287713084942238,0.0167082725672565,0.254965076092314,0.320461093792163,14526,21.5390196888338,129.8,20.02,1.26363752768671,0.0821047,-5,0.01699,5.053,4.754,2.19,1.881,111.309,0.119,1e+05,70,2024-09-21 08:00:00,9.59394210419589,0.0821047239520425,2.1896930533569,NA,NA,0.966149842183838,10.5399330102619,101922.288340935,2,0.0169911871423724,0.4,0.5,0.02,1.702,8.829,0.0147739503456848,0,0.0845657358427067,0.105982920562513,0.217199202958942,0.4191388933855,0.0546067531985004,2.01441368830022,0.0132257239103176,0.0385612218882397,0,0.0398839327862464,0.147223115895899,0.288727420447267,0,0.0439826825394711,0,0.00315967088429248,0.00326305054318082,67.5
138,"PTRMS","Plot1",1.5,731.834716796875,4.04742581373744,0.165844938838434,3.72237177221794,4.37247985525695,-0.950498281807184,0.0432094775199478,-1.03518832660553,-0.865808237008843,1.13038257107184,0.0647728645624858,1.00342855273219,1.25733658941148,0.364858590814349,0.0246612410696868,0.316522861459365,0.413194320169333,19199,25.3986249283817,144.9,20.6,1.88390960385901,0.1024032,-6.5,0.06081,3.232,4.299,1.432,1.881,109.439,0.119,1e+05,70,2024-09-21 08:30:00,14.3732747770103,0.10240318526735,1.43205830688815,3.23160018518248,4.29922186050741,0.878575916846267,10.8671889335369,101925.034671598,2,0.06080702753406,0.4,0.5,0.02,1.163,3.893,0.0295479006913697,0,0.0675903301479874,0.211965841125026,0.212661602364291,0.514943480847998,0.109213506397001,1.69281728815017,0.00412314314529461,0.0334131401596019,0,0.0738953344085683,0.185301873713022,0.361861693679214,0,0.0540216688488472,0,0.00631934176858497,0.00652610108636164,68
139,"PTRMS","Plot1",1.5,731.834716796875,2.76780809960455,0.0670673036367822,2.63635700888306,2.89925919032604,-0.788717909433794,0.029970970305873,-0.8474606428233,-0.729975176044288,0.75750774467788,0.0295066105233875,0.699675150754029,0.815340338601731,0.317684911151591,0.0144028862856423,0.289455431075297,0.345914391227886,18119,18.8210828412164,65.3,22.04,2.09708464494308,0.1257976,-10.6,0.03837,3.176,3.658,1.422,1.881,101.884,0.119,1e+05,72,2024-09-21 09:00:00,16.3448619918368,0.125797593874543,1.42234352982989,3.17586526176379,3.65798916411326,1.22405638810152,11.1721947746848,101936.039723784,2,0.0383715522565969,0.4,0.5,0.02,1.233,4.297,0.0176703608920675,0.0398706366296734,0.0860761141764268,0.211982184777849,0.21094967425069,0.586019020694296,0.184764039845488,1.26798898034203,0.0119107148377484,0.0461513021868281,0.0198784316036437,0.052553956331287,0.196752458047148,0.562856102712679,0.00754632158312717,0.0585847895391185,0,0.0333967391067346,0.0321008284543622,68.5
140,"PTRMS","Plot1",1.5,731.834716796875,3.89658301039806,0.0748716989893427,3.74983540071896,4.04333062007717,-0.700891696896586,0.0301905489910757,-0.760064801809979,-0.641718591983194,0.609299333445718,0.0338494300744433,0.542954866584726,0.675643800306709,0.502435699545277,0.016799190511368,0.469509492642478,0.535361906448075,30253,17.3320166595048,75.8,24.74,3.63420707648048,0.1297565,-7.7,0.03138,3.184,3.987,1.721,1.881,79.867,0.119,1e+05,75,2024-09-21 09:30:00,24.9528033256476,0.129756465124069,1.72052349077394,3.18446817452177,3.98706903448561,1.32777560765288,11.6589519261604,101930.594062934,2,0.0313827067533156,0.4,0.5,0.02,1.433,5.825,0.0288632955335169,0.00831339763930521,0.100235685203611,0.364755206602106,0.102056997615297,0.477666137236958,0.143086399163621,0.687277892669973,0.00571382104284377,0.0175832555901333,0.0103292453651304,0.0590413375991438,0.136834967862145,0.412565359370023,0.00874207271065428,0.0840228089909353,0,0.0133467270840169,0,69
141,"PTRMS","Plot1",1.5,731.834716796875,4.49279663896663,0.0814039162351616,4.33324596378123,4.65234731415204,-1.00592978654599,0.0443780177891544,-1.09291015590802,-0.918949417183971,0.548334626885983,0.0355515053171562,0.478654113471572,0.618015140300395,0.570717840724963,0.0218993595907004,0.527795365119115,0.613640316330812,36591,17.5534585007242,72.8,25.04,4.09783642671808,0.1549484,-10.3,0.05624,2.929,3.149,1.482,1.881,77.922,0.119,1e+05,75,2024-09-21 10:00:00,31.4941685063981,0.154948376505261,1.48166686178514,2.92921753642212,3.14855220141824,1.35958053396116,11.9949353977571,101938.885922762,2,0.0562356363297044,0.4,0.5,0.02,1.281,4.612,0,0.0124002854962993,0.103773359995042,0.197616611510867,0.0599439931610045,0.153454356473739,0,0.463309906339044,0.0114448095767421,0.0144991116301634,0,0.0482622594397847,0.118295998174145,0.167995841043365,0.0166893647822097,0.0383709279215566,0.00715625891480258,0.0051165322731561,0.00246962813846656,69.5
142,"PTRMS","Plot1",1.5,731.834716796875,2.59096347398024,0.0713688371133714,2.45108143052006,2.73084551744042,-0.652870639806247,0.0337792878972937,-0.719077628862229,-0.586663650750265,0.970891767534761,0.0422919190228765,0.888000126111841,1.05378340895768,0.384031803094976,0.016987926133593,0.350735676692598,0.417327929497354,18319,16.7660789344397,110.5,21.49,2.05827990866079,0.1327226,-4.7,0.03559,3.198,4.789,1.728,1.88,103.751,0.12,1e+05,72,2024-09-21 10:30:00,43.9058480978289,0.132722634132426,1.72807253684962,3.19754733830668,NA,1.31630919175727,12.5733033964139,101922.221034249,2,0.0355927851320086,0.4,0.5,0.02,1.329,4.96,0.0802286554044809,0.0364753727747805,0.162636772492653,0.891688298204263,0.184565677570147,1.51770932043435,0,0.730595518877838,0.00860954015699895,0.0329567244371095,0.0144444611142058,0.19946394348512,0.38796736467056,0.296432822386489,0.0326634178773864,0.214558373741384,0.00749455120318523,0.0140479572746969,0.00298220725533875,70
143,"PTRMS","Plot1",1.5,731.834716796875,3.06092557904547,0.0588568132946034,2.94556694846942,3.17628420962151,-1.45553798655989,0.0453913553007142,-1.54450448498839,-1.36657148813138,0.903186880641543,0.0337772916847315,0.836983804137645,0.96938995714544,0.429428273217225,0.0159503320699554,0.398165818425233,0.460690728009217,27735,16.6440274021994,183.7,24.57,2.03457423183674,0.1940549,-9.1,0.09938,3.48,3.292,1.31,1.88,104.271,0.12,1e+05,72,2024-09-21 11:00:00,70.8759576579882,0.194054947855842,1.30993842779851,3.47977096210351,3.29194225221149,1.42640718836665,13.725148261394,101941.865178127,2,0.0993803134642696,0.4,0.5,0.02,1.115,3.653,0.160457310808962,0.0605504600532618,0.221500184990263,1.58575998489766,0.30918736197929,2.88196428439496,0,0.997881131416631,0.00577427073725579,0.0514143372440556,0.0288889222284115,0.350665627530455,0.657638731166975,0.424869803729613,0.0486374709725631,0.390745819561212,0.00783284349156789,0.0229793822762377,0.00349478637221094,70.5
144,"PTRMS","Plot1",1.5,731.834716796875,2.84539555656209,0.0562769576843421,2.73509341126998,2.95569770185419,-0.903489862013151,0.0342016916998472,-0.970524757329853,-0.836454966696448,0.930086524927774,0.0348057579644181,0.861867667157833,0.998305382697716,0.45201580412938,0.0161745776296005,0.420313830796962,0.483717777461799,25168,15.1785521296885,80,23.36,2.3367673535335,0.169042,-5,0.05846,3.341,4.027,1.586,1.88,94.855,0.12,1e+05,74,2024-09-21 11:30:00,85.3029204599608,0.169042035519189,1.58620115543522,3.34129715488751,4.0270671354329,1.46678228908488,15.1022755919518,101916.823927363,2,0.0584564721212223,0.4,0.5,0.02,1.233,4.297,0.254308707037657,0.107437046949409,0.332392536362408,1.92845504989466,0.485443964307343,5.2050910861387,0,1.53678844402335,0.0201887617584555,0.0916251736595101,0.0245156547177162,0.636634041204693,2.83962505682773,0.97535591619226,0.0595040094195442,0.603667539312304,0.0162415144331767,0.00646108867275122,0,71
145,"PTRMS","Plot1",1.5,731.834716796875,2.98557253729787,0.0552822669949337,2.87721997353004,3.0939251010657,-1.09360625358497,0.0363769340651215,-1.16490459719904,-1.02230790997091,1.01502525509856,0.0381931287543373,0.940167192218708,1.08988331797841,0.467451280163029,0.0154950629819599,0.437081147187237,0.497821413138821,28374,15.1211425953338,74.2,23.97,2.22177071875239,0.1963006,-7.3,0.1029,3.046,3.625,1.397,1.88,99.4,0.12,1e+05,73,2024-09-21 12:00:00,92.7116594596797,0.196300584278954,1.39714518399869,3.0462016113361,3.62476567915099,1.42589618224274,16.4099864609671,101922.143442477,2,NA,0.4,0.5,0.02,1.154,3.845,0.418596977074354,0.154622326273583,0.450721496044421,2.62850150207249,0.621088118153159,6.22817366775121,0,2.55703542935801,0.0574124526414952,0.181285708780149,0.0582889362053704,0.946263406749672,2.76450125750698,1.69082226562297,0.079008990370569,0.837827982235078,0.0207809204924209,0.0049658900877449,0,71.5
