"rn","Sensor","Source","SensorHeight","SourceArea","CE","CE_se","CE_lo","CE_hi","uCE","uCE_se","uCE_lo","uCE_hi","vCE","vCE_se","vCE_lo","vCE_hi","wCE","wCE_se","wCE_lo","wCE_hi","N_TD","TD_Time_avg","TD_Time_max","Max_Dist","UCE","Ustar","L","Zo","sUu","sVu","sWu","z_sWu","WD","d","N0","MaxFetch","Time","SH","UST","sigW","sigU","sigV","WS","airT","Pair","z_sonic","z0","kv","A","alpha","bw","C0","hours","Compound","Flux","Mass_Emission","Category"
133,"PTRMS","Plot1",1.5,731.834716796875,2.54199993978799,0.0579766841744088,2.42836635146878,2.6556335281072,-0.723430410350233,0.0267566373791743,-0.775873090714723,-0.670987729985743,0.672184950384187,0.0261405459438196,0.620949801659855,0.723420099108518,0.306892761131791,0.0122625875085611,0.282858240349535,0.330927281914047,19645,17.0242860778824,63.2,21.6,2.07525923441758,0.1339137,-51.2,0.05067,3.172,3.458,1.45,1.882,104.576,0.118,1e+05,72,2024-09-21 06:00:00,4.08120970133622,0.133913690952658,1.45001649912689,3.17227238868444,3.45796402247559,1.21009449264543,10.584611115064,101999.818544083,2,0.0506710275680008,0.4,0.5,0.02,1.4,5.533,65.5,"Methanethiol",0,0,"VSC"
133,"PTRMS","Plot1",1.5,731.834716796875,2.54199993978799,0.0579766841744088,2.42836635146878,2.6556335281072,-0.723430410350233,0.0267566373791743,-0.775873090714723,-0.670987729985743,0.672184950384187,0.0261405459438196,0.620949801659855,0.723420099108518,0.306892761131791,0.0122625875085611,0.282858240349535,0.330927281914047,19645,17.0242860778824,63.2,21.6,2.07525923441758,0.1339137,-51.2,0.05067,3.172,3.458,1.45,1.882,104.576,0.118,1e+05,72,2024-09-21 06:00:00,4.08120970133622,0.133913690952658,1.45001649912689,3.17227238868444,3.45796402247559,1.21009449264543,10.584611115064,101999.818544083,2,0.0506710275680008,0.4,0.5,0.02,1.4,5.533,65.5,"Dimethyl Sulfide",0,0,"VSC"
133,"PTRMS","Plot1",1.5,731.834716796875,2.54199993978799,0.0579766841744088,2.42836635146878,2.6556335281072,-0.723430410350233,0.0267566373791743,-0.775873090714723,-0.670987729985743,0.672184950384187,0.0261405459438196,0.620949801659855,0.723420099108518,0.306892761131791,0.0122625875085611,0.282858240349535,0.330927281914047,19645,17.0242860778824,63.2,21.6,2.07525923441758,0.1339137,-51.2,0.05067,3.172,3.458,1.45,1.882,104.576,0.118,1e+05,72,2024-09-21 06:00:00,4.08120970133622,0.133913690952658,1.45001649912689,3.17227238868444,3.45796402247559,1.21009449264543,10.584611115064,101999.818544083,2,0.0506710275680008,0.4,0.5,0.02,1.4,5.533,65.5,"3-Methylindole",0,0,"Indole"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Pentanoic Acid",0.0227292548834192,0.00136375529300515,"VFA"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Isoprene",0,0,"Other"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"2,3-Butanedione",0.106660250219241,0.00639961501315447,"Other"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Acetaldehyde",0,0,"Other"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"2-Butanone",0.487148635637767,0.029228918138266,"Other"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Acetic Acid",0.835588805181665,0.0501353283108999,"VFA"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Hydrogen Sulfide",0.324814594306749,0.0194888756584049,"VSC"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Acetone",5.79247625613127,0.347548575367876,"Other"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"4-Methylphenol",0.0330105635344404,0.00198063381206642,"Phenol"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Trimethylamine",0.123976101951223,0.00743856611707335,"Other"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"4-Ethylphenol",0.00947070970744941,0.000568242582446964,"Phenol"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Butanoic Acid",0.0740735208471695,0.00444441125083017,"VFA"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Formic Acid",0.194827171755731,0.0116896303053439,"VFA"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Methanol",0.289681808047896,0.0173809084828738,"Other"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Phenol",0,0,"Phenol"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Propionic Acid",0.109281991927058,0.00655691951562349,"VFA"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Methanethiol",0,0,"VSC"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"Dimethyl Sulfide",0,0,"VSC"
134,"PTRMS","Plot1",1.5,731.834716796875,1.91519247873609,0.0519542623912718,1.81336276308284,2.01702219438933,-0.554898582248892,0.0248346373050108,-0.603574166093685,-0.506222998404099,0.508841764188828,0.0235916829719289,0.462602355558197,0.555081172819459,0.209224763628786,0.0103790605559759,0.188881932520853,0.229567594736718,14678,17.6242880501431,73.3,20.26,1.55717116344701,0.1078376,17.3,0.03765,3.931,3.871,1.716,1.882,110.012,0.118,1e+05,70,2024-09-21 06:30:00,-6.29602399434881,0.107837642837953,1.7160916390887,3.93144525348823,3.87105898138087,1.05453561053483,10.5079509041169,101972.347152652,2,0.0376473747070818,0.4,0.5,0.02,1.716,9.017,66,"3-Methylindole",0,0,"Indole"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"Pentanoic Acid",0.0232650319977537,0.00139590191986522,"VFA"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"Isoprene",0,0,"Other"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"2,3-Butanedione",0.174918559088278,0.0104951135452967,"Other"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"Acetaldehyde",0,0,"Other"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"2-Butanone",0.556768551341429,0.0334061130804857,"Other"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"Acetic Acid",0.595466237032864,0.0357279742219718,"VFA"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"Hydrogen Sulfide",0.143622190861411,0.00861733145168463,"VSC"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"Acetone",5.57462754023764,0.334477652414259,"Other"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"4-Methylphenol",0.0258169785521432,0.00154901871312859,"Phenol"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"Trimethylamine",0.125669315618042,0.00754015893708254,"Other"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"4-Ethylphenol",0.0222854512794266,0.0013371270767656,"Phenol"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"Butanoic Acid",0.107017330039807,0.00642103980238843,"VFA"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"Formic Acid",0.22270973285579,0.0133625839713474,"VFA"
135,"PTRMS","Plot1",1.5,731.834716796875,2.13664270931583,0.0518386303233014,2.03503963109443,2.23824578753723,-0.611110413257972,0.0246024352794469,-0.659330883986941,-0.562889942529004,0.51811673136983,0.0207995890145847,0.477349792574538,0.558883670165122,0.286075964221578,0.0121363259492198,0.262288914543595,0.309863013899561,16690,15.8813061713601,67.6,20.5,1.72032516168723,0.1216568,-22.2,0.03386,3.455,3.388,1.673,1.881,106.534,0.119,1e+05,71,2024-09-21 07:00:00,7.06492083620848,0.121656795404493,1.67305778869968,3.45461491151635,3.38758413715758,1.22189926281819,10.4355220219684,101938.871707369,2,0.0338597873069806,0.4,0.5,0.02,1.551,7.001,66.5,"Methanol",0.530195706123812,0.0318117423674287,"Other"
