"rn","Sensor","Source","SensorHeight","SourceArea","CE","CE_se","CE_lo","CE_hi","uCE","uCE_se","uCE_lo","uCE_hi","vCE","vCE_se","vCE_lo","vCE_hi","wCE","wCE_se","wCE_lo","wCE_hi","N_TD","TD_Time_avg","TD_Time_max","Max_Dist","UCE","Ustar","L","Zo","sUu","sVu","sWu","z_sWu","WD","d","N0","MaxFetch","Time","SH","UST","sigW","sigU","sigV","WS","airT","Pair","z_sonic","z0","kv","A","alpha","bw","C0","concentrations$NH3_ug","concentrations$NH3_bg","Flux","Flux_original","hours","time_diff","Flux_kg_s","Flux_kg_original","Emission_kg","Emission_kg_original","Emission_kg_non_na_original","Cumulative_Emission","Cumulative_Emission_original","total_slurry_kg","total_TAN","Emission_applied_N","Emission_applied_N_no_gap","Cumulative_Emission_applied_N","Cumulative_Emission_applied_N_no_gap","Flux_mg_min"
191,"CRDS_1","Plot1",1.5,731.834716796875,2.41284381877589,0.0461811772238968,2.32232927908662,2.50335835846516,-1.01758160748275,0.0337360923245965,-1.08370393374722,-0.951459281218285,0.487833230576877,0.0308868865696471,0.427295312569025,0.548371148584728,0.536330539349693,0.0178100194570863,0.501423120138627,0.57123795856076,31394,9.58723641460152,33.8,25.14,3.82888013277992,0.2308781,-15.9,0.03554,3.079,3.233,1.524,1.874,113.527,0.126,1e+05,75,2024-09-22 11:00:00,68.587676627525,0.230878066714381,1.52358005341405,3.07921596951503,3.23337028463257,2.28856596863616,15.5411991312697,101422.038665575,2,0.0355398771956414,0.4,0.5,0.02,1.378,5.348,23.15872499,4.712038355,7.64520541754691,7.64520541754691,94.5,1800,5.59502674160438e-06,5.59502674160438e-06,0.0100710481348879,0.0100710481348879,0.0100710481348879,0.701308937799739,0.536043925892726,2561.42150878906,6.40058252302246,0.15734580561477,0.15734580561477,9.01126062075728,8.37492406299914,0.458712325052814
192,"CRDS_1","Plot1",1.5,731.834716796875,1.959744407621,0.0479176003190875,1.86582650000966,2.05366231523233,-0.744257957491998,0.0368597154847594,-0.816502546754094,-0.672013368229902,0.717769340778927,0.0457427118763108,0.628114187781209,0.807424493776645,0.461992667748828,0.0179061483564433,0.42689683707666,0.497088498420996,22791,9.92373305252073,56.1,22.96,2.47173568529261,0.1618953,-5.8,0.01527,4.416,5.646,2.152,1.873,126.56,0.127,1e+05,73,2024-09-22 11:30:00,64.9272965398462,0.16189529749138,2.15153327033646,4.41571919146479,NA,1.94669355629086,15.1711477450549,101419.472897994,2,0.0152686183643773,0.4,0.5,0.02,1.717,9.031,21.30747589,4.50598709,6.51081677704701,NA,95,1800,4.76484175214654e-06,NA,0.00857671515386377,NA,0,0.709885652953603,0.536043925892726,2561.42150878906,6.40058252302246,0.133998977796379,0,9.12146457133567,8.37492406299914,0.39064900662282
193,"CRDS_1","Plot1",1.5,731.834716796875,2.06734412654985,0.0390913480561996,1.99072556487947,2.14396268822024,-0.867226506486438,0.0307415720154765,-0.927479609754355,-0.806973403218521,0.473994202139882,0.0351770379084733,0.40504764024345,0.542940764036314,0.490615194130877,0.014732543764651,0.461739589447951,0.519490798813804,26592,9.38397262334537,58.8,20.23,2.18082959854366,0.1841342,-6.8,0.03812,3.925,4.859,2.014,1.873,138.511,0.127,1e+05,71,2024-09-22 12:00:00,81.7378892999486,0.184134155621488,2.01380310894376,3.92499150722022,NA,1.79286011631925,15.2738881766372,101411.128917379,2,0.0381224199779215,0.4,0.5,0.02,1.648,8.132,17.265547,4.268291696,5.37642813654711,NA,95.5,1800,3.9346567626887e-06,NA,0.00708238217283966,NA,0,0.716968035126443,0.536043925892726,2561.42150878906,6.40058252302246,0.110652149977987,0,9.21246753470228,8.37492406299914,0.322585688192826
194,"CRDS_1","Plot1",1.5,731.834716796875,2.60126420140177,0.0612060894548295,2.48130101842952,2.72122738437402,-1.13355966695787,0.039679821787606,-1.21133162990816,-1.05578770400759,0.496045859937447,0.0376081233715111,0.422334400416918,0.569757319457975,0.542522753381583,0.0206348390566686,0.502078722478662,0.582966784284503,26722,11.5388369134047,64.5,24.04,2.82467437300383,0.1715232,-7.5,0.0276,3.927,3.869,1.777,1.873,123.973,0.127,1e+05,74,2024-09-22 12:30:00,59.4205036737286,0.171523229568993,1.7767497647521,3.92681087684017,3.86912848489894,1.80851665115887,16.170423442336,101402.739921005,2,0.0276014274710578,0.4,0.5,0.02,1.475,6.219,15.17054598,4.135880498,4.24203949604721,4.24203949604721,96,1800,3.10447177323087e-06,3.10447177323087e-06,0.00558804919181556,0.00558804919181556,0.00558804919181556,0.722556084318258,0.541631975084541,2561.42150878906,6.40058252302246,0.087305322159596,0.087305322159596,9.2842695108571,8.46222938515874,0.254522369762832
195,"CRDS_1","Plot1",1.5,731.834716796875,2.36878782012672,0.0498505905602534,2.27108127540346,2.46649436484998,-1.04544691809996,0.0391619385098972,-1.12220383619187,-0.968690000008042,0.532930104161213,0.0370933812426075,0.460227532886007,0.605632675436418,0.503684737202388,0.0177700893387252,0.468855580532479,0.538513893872297,26480,10.9769524169184,59.2,23.51,2.67339736218762,0.1803245,-6.7,0.02854,4.115,4.222,1.827,1.873,125.987,0.127,1e+05,74,2024-09-22 13:00:00,78.4699587994524,0.180324512702941,1.82677264102688,4.11540929414593,4.22222655259035,1.88626555829543,17.8194392888875,101385.973333333,2,0.028536355475871,0.4,0.5,0.02,1.491,6.376,16.30855652,4.239566456,5.0950068053602,5.0950068053602,96.5,1800,3.72870286247894e-06,3.72870286247894e-06,0.00671166515246208,0.00671166515246208,0.00671166515246208,0.72926774947072,0.548343640237003,2561.42150878906,6.40058252302246,0.104860223711212,0.104860223711212,9.3705090561249,8.56708960886995,0.305700408321612
196,"CRDS_1","Plot1",1.5,731.834716796875,3.1264189161549,0.0520937621776422,3.02431578263513,3.22852204967467,-0.887246250057984,0.0342816667759657,-0.954437895540807,-0.820054604575161,0.429376320243113,0.0351670816761049,0.360449272439739,0.498303368046487,0.605135858522412,0.018841917320568,0.568205932183246,0.642065784861579,38692,11.0303215134912,48.9,26.19,4.42430916520764,0.215777,-11.3,0.04611,2.879,3.451,1.605,1.873,106.394,0.127,1e+05,77,2024-09-22 13:30:00,79.3205202764199,0.215776997372319,1.60469938381177,2.87918306700715,3.45068797439161,1.99818001422286,18.6034798874105,101369.572807924,2,0.0461134677798726,0.4,0.5,0.02,1.403,5.559,17.42163535,4.093553063,4.26305068016664,4.26305068016664,97,1800,3.11984848721048e-06,3.11984848721048e-06,0.00561572727697886,0.00561572727697886,0.00561572727697886,0.734883476747699,0.553959367513982,2561.42150878906,6.40058252302246,0.0877377528807647,0.0877377528807647,9.44266667360332,8.65482736175071,0.255783040809998
197,"CRDS_1","Plot1",1.5,731.834716796875,2.84191665224036,0.0618844956544588,2.72062380145596,2.96320950302476,-1.1493462905464,0.0505007514586697,-1.24832714263864,-1.05036543845417,0.581526318211486,0.0444223945511525,0.494458970941436,0.668593665481536,0.526809479065997,0.0208984430526872,0.48584878757116,0.567770170560834,30572,12.0282251733612,54.7,26.7,3.59665608174916,0.1726156,-9,0.02099,4.292,4.497,1.812,1.873,108.964,0.127,1e+05,76,2024-09-22 14:00:00,51.2054001884879,0.172615569579631,1.81176152692296,4.29157010550076,4.49744785914722,1.93813889731969,19.0012105263142,101385.988620199,2,0.0209882430730964,0.4,0.5,0.02,1.541,6.893,17.42015654,3.951489054,4.7392901109124,4.7392901109124,97.5,1800,3.4683770361378e-06,3.4683770361378e-06,0.00624307866504805,0.00624307866504805,0.00624307866504805,0.741126555412747,0.56020244617903,2561.42150878906,6.40058252302246,0.0975392261968675,0.0975392261968675,9.52288525616287,8.75236658794758,0.284357406654744
198,"CRDS_1","Plot1",1.5,731.834716796875,2.62474109253828,0.0712597540584232,2.48507285052493,2.76440933455164,-1.05207884298144,0.0358587041266344,-1.12236146228627,-0.981796223676609,0.681740475970988,0.0466103528178346,0.590384757393123,0.773096194548852,0.519162070345973,0.0318839590393943,0.456669902553659,0.581654238138286,30334,11.1119173204985,51.1,26.39,3.67244937540448,0.2004829,-12.4,0.03012,3.482,4.271,1.603,1.873,111.265,0.127,1e+05,76,2024-09-22 14:30:00,58.1039412511811,0.200482921020268,1.60297022596146,3.48246095101354,4.27087306070827,2.06993292130139,19.0349843394064,101366.792425968,2,0.0301209416275169,0.4,0.5,0.02,1.415,5.664,16.37460508,3.911135421,4.74845678853112,4.74845678853112,98,1800,3.47508552905687e-06,3.47508552905687e-06,0.00625515395230237,0.00625515395230237,0.00625515395230237,0.74738170936505,0.566457600131333,2561.42150878906,6.40058252302246,0.0977278853886034,0.0977278853886034,9.60325899653469,8.85009447333618,0.284907407311867
199,"CRDS_1","Plot1",1.5,731.834716796875,2.58949970452525,0.0546477808590704,2.48239072578446,2.69660868326604,-0.958738834273897,0.0447241477252506,-1.04639761405596,-0.871080054491834,0.61903754444466,0.0407683570111992,0.539132065836655,0.698943023052664,0.520163602382479,0.0215290457647785,0.477966937323456,0.562360267441503,30028,10.9429965365659,52.6,26.62,3.56756624656226,0.2039136,-12.3,0.03543,3.297,4.438,1.592,1.873,112.696,0.127,1e+05,75,2024-09-22 15:00:00,61.6534939747034,0.203913552723461,1.59225515479181,3.29701363310677,4.43819539523174,2.02260253254928,19.1774930600026,101336.027475265,2,0.0354269096822823,0.4,0.5,0.02,1.404,5.568,15.88542573,3.863148963,4.64270250581246,4.64270250581246,98.5,1800,3.3976908735134e-06,3.3976908735134e-06,0.00611584357232412,0.00611584357232412,0.00611584357232412,0.753497552937374,0.572573443703657,2561.42150878906,6.40058252302246,0.0955513588072,0.0955513588072,9.68184270961113,8.94564583214338,0.278562150348747
200,"CRDS_1","Plot1",1.5,731.834716796875,2.54331883052799,0.0539750895562355,2.43752831847188,2.6491093425841,-1.03491761319387,0.0377608829980784,-1.10892847970471,-0.960906746683025,0.612439844564442,0.0407331901750954,0.532603292522922,0.692276396605962,0.501052634264431,0.0204713022949647,0.460929133404218,0.541176135124643,27713,11.2670263053441,62.8,23.98,3.14226171224677,0.1794494,-11,0.02729,3.849,4.269,1.704,1.872,120.171,0.128,1e+05,74,2024-09-22 15:30:00,47.0833323716812,0.179449387959134,1.7044553360475,3.84940547650789,4.26942191940559,1.89700771485823,19.2149618592697,101347.155485849,2,0.0272883191069611,0.4,0.5,0.02,1.485,6.317,15.64397709,3.846453919,4.63863320217342,4.63863320217342,99,1800,3.39471281583716e-06,3.39471281583716e-06,0.00611048306850689,0.00611048306850689,0.00611048306850689,0.759608036005881,0.578683926772164,2561.42150878906,6.40058252302246,0.0954676085579383,0.0954676085579383,9.76035754448803,9.04111344070132,0.278317992130405
201,"CRDS_1","Plot1",1.5,731.834716796875,2.07880524569727,0.0517149858081126,1.97744450920577,2.18016598218877,-0.734871633361115,0.0336888183289987,-0.800901303175312,-0.668841963546919,0.449270337234927,0.0323935904630798,0.385779298116695,0.512761376353159,0.443311132778851,0.0173327985674269,0.409339060645409,0.477283204912293,21147,10.5202487350452,51.4,23.41,2.55829064662013,0.1433293,-8.3,0.01178,4.313,4.499,2.06,1.872,124.781,0.128,1e+05,74,2024-09-22 16:00:00,31.9801921661153,0.143329256023839,2.0604706964661,4.31261429129913,4.4992903365588,1.8161966830074,19.2470590118425,101316.67555935,2,0.0117786916507828,0.4,0.5,0.02,1.734,9.265,14.630526,3.922579971,5.1510097211672,5.1510097211672,99.5,1800,3.76968774050834e-06,3.76968774050834e-06,0.00678543793291502,0.00678543793291502,0.00678543793291502,0.766393473938796,0.585469364705078,2561.42150878906,6.40058252302246,0.106012818497508,0.106012818497508,9.84754501115757,9.14712625919883,0.309060583270032
202,"CRDS_1","Plot1",1.5,731.834716796875,2.02572037966444,0.0441199338053345,1.93924585173828,2.1121949075906,-0.888956197288011,0.031872010014988,-0.951424945139369,-0.826487449436654,0.447560280658307,0.0320600856122165,0.384722906948249,0.510397654368364,0.421505327246767,0.0145512817763202,0.392984993832855,0.450025660660679,23741,10.2315951307864,63.5,22.23,2.50442147742621,0.1724631,-19.6,0.02458,3.858,4.238,1.785,1.872,129.305,0.128,1e+05,73,2024-09-22 16:30:00,23.4831313944511,0.172463118233024,1.78529904218192,3.8577248559599,4.23790451654282,1.86809862456875,18.9610718609775,101350.074780999,2,0.0245833332522388,0.4,0.5,0.02,1.641,8.045,12.76942825,3.809320237,4.42317118539541,4.42317118539541,100,1800,3.23703023180795e-06,3.23703023180795e-06,0.00582665441725431,0.00582665441725431,0.00582665441725431,0.77222012835605,0.591296019122333,2561.42150878906,6.40058252302246,0.0910331894994905,0.0910331894994905,9.92241287419336,9.23815944869832,0.265390271123725
203,"CRDS_1","Plot1",1.5,731.834716796875,2.05418056377691,0.0492781862508614,1.95759592446393,2.15076520308989,-0.650955001513683,0.0254451139868061,-0.700827112150677,-0.60108289087669,0.254055867889314,0.0221193984036267,0.210702118914897,0.29740961686373,0.367092409635561,0.0136607885228524,0.340317432052299,0.393867387218822,20260,10.6731194471866,34.4,23.35,2.58690687074243,0.144924,-33.3,0.01669,3.37,3.233,1.759,1.872,123.891,0.128,1e+05,74,2024-09-22 17:00:00,8.19470127164201,0.144924012884661,1.7585033980124,3.36966829778821,3.2330558437684,1.71008731618732,18.6634975614946,101302.851447083,2,0.0166896390162357,0.4,0.5,0.02,1.67,8.41,10.99037059,3.653983434,3.57144220199951,3.57144220199951,100.5,1800,2.61370539245672e-06,2.61370539245672e-06,0.00470466970642209,0.00470466970642209,0.00470466970642209,0.776924798062472,0.596000688828755,2561.42150878906,6.40058252302246,0.0735037739065111,0.0735037739065111,9.98286412837552,9.31166322260483,0.21428653211997
204,"CRDS_1","Plot1",1.5,731.834716796875,2.49741920556301,0.0533875972781979,2.39278017115027,2.60205823997575,-0.875611213258501,0.0295124607304124,-0.933455273516208,-0.817767153000793,0.223868563864293,0.0242091445437735,0.176418938142825,0.271318189585761,0.421407278173965,0.014846069471116,0.392309164501851,0.450505391846079,23564,11.4982303513835,54.7,22.44,2.6868734451144,0.1486421,-164.8,0.0312,3.412,2.794,1.593,1.872,128.202,0.128,1e+05,73,2024-09-22 17:30:00,1.78172669732505,0.14864205167859,1.59268587654119,3.41238982612443,2.79415714244518,1.52140875466896,18.1992426397363,101327.517422842,2,0.0312030334503434,0.4,0.5,0.02,1.575,7.267,9.958780597,3.698665264,2.50663377580166,2.50663377580166,101,1800,1.83444161942729e-06,1.83444161942729e-06,0.00330199491496913,0.00330199491496913,0.00330199491496913,0.780226792977441,0.599302683743724,2561.42150878906,6.40058252302246,0.0515889749580147,0.0515889749580147,10.0252921299928,9.36325219756285,0.1503980265481
205,"CRDS_1","Plot1",1.5,731.834716796875,3.04443002748352,0.0665958975326004,2.91390288693159,3.17495716803545,-0.771141376033539,0.0298281973319666,-0.829604276149186,-0.712678475917891,0.316182676619687,0.0263518550872411,0.26453336457171,0.367831988667665,0.360215119711897,0.0144233961041851,0.33194544064337,0.388484798780424,23486,15.0330324448608,48.1,23.93,3.34855765149155,0.1235381,15.7,0.02941,3.299,3.155,1.551,1.872,119.967,0.128,1e+05,75,2024-09-22 18:00:00,-10.6970881317859,0.123538076055916,1.55113113304496,3.2991713513279,3.15510175773673,1.28267848528759,17.5847043125518,101305.24480501,2,0.0294134392110423,0.4,0.5,0.02,1.551,7.001,8.810627926,3.472772487,1.7533184835298,1.7533184835298,101.5,1800,1.28313933584876e-06,1.28313933584876e-06,0.00230965080452777,0.00230965080452777,0.00230965080452777,0.782536443781969,0.601612334548252,2561.42150878906,6.40058252302246,0.0360850093912563,0.0360850093912563,10.054969301095,9.3993372069541,0.105199109011788
206,"CRDS_1","Plot1",1.5,731.834716796875,3.22421042899493,0.0740264926444884,3.07911941336227,3.36930144462759,-0.706912766992147,0.0359978763286368,-0.777468162102166,-0.636357371882128,0.170315743372962,0.0212733087099269,0.128620319797869,0.212011166948054,0.351284127856054,0.0151744502954596,0.321542391804758,0.381025863907349,21567,15.8187879630918,55.7,19.59,2.59920676118304,0.1065372,9.5,0.06588,3.06,2.721,1.566,1.872,136.954,0.128,1e+05,71,2024-09-22 18:30:00,-11.357778479912,0.106537236342752,1.56608825905556,3.06011878960804,2.72137455422714,0.891384813608592,16.6560202481095,101269.207186653,2,0.0658755502768206,0.4,0.5,0.02,1.566,7.166,7.445704282,3.47206788,1.23243705381807,1.23243705381807,102,1800,9.01940222250921e-07,9.01940222250921e-07,0.00162349240005166,0.00162349240005166,0.00162349240005166,0.784159936182021,0.603235826948303,2561.42150878906,6.40058252302246,0.0253647600700728,0.0253647600700728,10.0758298838484,9.42470196702417,0.0739462232290841
207,"CRDS_1","Plot1",1.5,731.834716796875,2.34491217377747,0.0686706927835789,2.21031846003748,2.47950588751746,-0.291617702724919,0.0151287663475139,-0.321269898799799,-0.26196550665004,0.0960768103274565,0.0138157451615746,0.0689981196370619,0.123155501017851,0.190440175769249,0.0091531765789559,0.172500062187431,0.208380289351068,11302,18.5008317112016,58.2,14.51,1.72849144690867,0.074789,4.9,0.06125,2.758,2.611,1.597,1.871,141.782,0.129,1e+05,70,2024-09-22 19:00:00,-7.54243253713032,0.0747890384847564,1.59679099818305,2.75768143096327,2.61127293627999,0.639357469757371,15.2436273115209,101316.429587482,2,0.0612474518549683,0.4,0.5,0.02,1.597,7.519,6.302945894,3.690846348,1.11394344539229,1.11394344539229,102.5,1800,8.15222485886402e-07,8.15222485886402e-07,0.00146740047459552,0.00146740047459552,0.00146740047459552,0.785627336656616,0.604703227422899,2561.42150878906,6.40058252302246,0.0229260457047055,0.0229260457047055,10.0946848098288,9.44762801272888,0.0668366067235374
208,"CRDS_1","Plot1",1.5,731.834716796875,0.178948285223964,0.0254594832107748,0.129048011084621,0.228848559363306,-0.0202838443959371,0.0053650677191239,-0.0307993111767834,-0.00976837761509069,0.00261213610617372,0.00298276846183186,-0.00323405341414626,0.0084583256264937,0.0196014381148199,0.00368075944089463,0.0123871948554013,0.0268156813742386,574,16.5036585365854,28.6,11.33,0.152425258547134,0.0458164,2.2,0.008508,3.063,3.109,1.89,1.871,142.716,0.129,1e+05,70,2024-09-22 19:30:00,-3.84291107308396,NA,1.89032387471551,3.06328703417635,3.10927312874683,0.617766118281781,14.124470366148,101282.924918079,2,0.00850767570556292,0.4,0.5,0.02,1.89,NA,5.416294787,3.516218004,1.12357722490693,NA,103,1800,8.22272820189184e-07,NA,0.00148009107634053,NA,0,0.787107427732957,0.604703227422899,2561.42150878906,6.40058252302246,0.0231243183103529,0,10.113702799922,9.44762801272888,0.0674146334944159
209,"CRDS_1","Plot1",1.5,731.834716796875,5.8565688527421,0.244091623891495,5.3781522703447,6.3349854351395,-0.297905511482257,0.0231727085674689,-0.343323735430275,-0.252487287534239,0.468380759210181,0.0346789768842382,0.400410390798971,0.536351127621392,0.157261858808518,0.0104277690767899,0.136823559598527,0.177700158018509,9103,60.2370756893332,168.6,22.49,1.50108579159604,0.0152107,12.8,0.0008167,5.32,8.785,2.501,1.871,128.357,0.129,1e+05,73,2024-09-22 20:00:00,-0.0241701347024923,NA,2.5005769619903,NA,NA,0.294203263884731,12.7891056558869,101230.61172993,2,0.000816749654466231,0.4,0.5,0.02,2.501,NA,4.421760614,3.062477867,1.13321100442157,NA,103.5,1800,8.29323154491965e-07,NA,0.00149278167808554,NA,0,0.788600209411042,0.604703227422899,2561.42150878906,6.40058252302246,0.0233225909160003,0,10.132883854128,9.44762801272888,0.0679926602652945
210,"CRDS_1","Plot1",1.5,731.834716796875,1.34696882461845,0.0901220011583484,1.17033081014829,1.52360683908862,-0.045552428598661,0.00703341934725153,-0.0593378440628786,-0.0317670131344433,0.0365006771463624,0.00874130465754729,0.0193678274676809,0.0536335268250438,0.0232876772321042,0.00370921655475935,0.0160176583793121,0.0305576960848964,2264,80.4315812720848,341.9,24.26,0.57785960298794,0.0172862,NA,0.06907,4.762,6.052,2.373,1.871,122.941,0.129,1e+05,74,2024-09-22 20:30:00,-0.481209113008336,NA,2.37329272834954,NA,NA,0.142574599150163,12.0096846633369,100986.380372571,2,0.0690671961752408,0.4,0.5,0.02,2.373,NA,3.696255131,3.060094787,1.14284478393622,NA,104,1800,8.36373488794747e-07,NA,0.00150547227983054,NA,0,0.790105681690873,0.604703227422899,2561.42150878906,6.40058252302246,0.0235208635216476,0,10.1522279724469,9.44762801272888,0.068570687036173
211,"CRDS_1","Plot1",1.5,731.834716796875,122.754070527849,1.34790543027911,120.112192453264,125.395948602435,-6.88007252577567,0.147779980657431,-7.169719471319,-6.59042558023235,0.0439631085888331,0.13415120301397,-0.218971600301353,0.306897817479019,0.702651480129846,0.0275607148725317,0.648632817762279,0.756670142497413,91267,187.304762948273,2173.3,39.32,-0.659638893550955,0.0277518,14.2,0.8885,3.6,3.782,0.67,1.871,103.728,0.129,1e+05,77,2024-09-22 21:00:00,-0.131345842704184,NA,0.669684038382584,3.59956190198347,3.78161672836695,0.051660446486391,11.1578991380885,100875.187969925,2,NA,0.4,0.5,0.02,0.67,2.869,3.477669402,3.161449709,1.15247856345086,NA,104.5,1800,8.43423823097529e-07,NA,0.00151816288157555,NA,0,0.791623844572448,0.604703227422899,2561.42150878906,6.40058252302246,0.023719136127295,0,10.1717351548786,9.44762801272888,0.0691487138070515
212,"CRDS_1","Plot1",1.5,731.834716796875,0.204776909587441,0.138312888666002,-0.0663146520243379,0.47586847119922,-0.039444118924047,0.0270590910529614,-0.0924796047713304,0.0135913669232363,0.0107867103073201,0.00744281253677544,-0.00380111077600999,0.0253745313906501,0.00288124314949858,0.00201505113771119,-0.00106823231094703,0.00683071860994418,40,151.7325,329.3,7.95,0.0105139501326285,0.01,NA,1.323e-05,5.679,10.948,1.271,1.871,163.492,0.129,1e+05,62,2024-09-22 21:30:00,0.235386939058021,NA,1.27127321806003,NA,NA,0.296492626017185,10.6430413102821,100869.335759782,2,1.32256748736483e-05,0.4,0.5,0.02,0.515,3.325,3.240396747,3.054907452,1.1621123429655,NA,105,1800,8.5047415740031e-07,NA,0.00153085348332056,NA,0,0.793154698055769,0.604703227422899,2561.42150878906,6.40058252302246,0.0239174087329424,0,10.1914054014231,9.44762801272888,0.0697267405779301
213,"CRDS_1","Plot1",1.5,731.834716796875,0.601528434665643,0.129393593572986,0.347918581798164,0.855138287533122,-0.168125694234123,0.0364355241695635,-0.239538873732692,-0.0967125147355548,0.0470477535940271,0.0117313441195112,0.0240544633241437,0.0700410438639105,0.0153631033188643,0.00365867884032407,0.00819213776514417,0.0225340688725844,350,85.7557142857143,145.7,20.82,0.118705644791893,0.0239792,NA,0.0001726,4.769,5.231,0.951,1.871,134.617,0.129,1e+05,72,2024-09-22 22:00:00,0.808128543089889,NA,0.950968010485604,NA,NA,0.556974795598556,10.1930755215772,100911.288939697,2,0.000172572172897002,0.4,0.5,0.02,0.566,3.117,3.006065985,2.808383834,1.17174612248014,NA,105.5,1800,8.57524491703092e-07,NA,0.00154354408506557,NA,0,0.794698242140835,0.604703227422899,2561.42150878906,6.40058252302246,0.0241156813385898,0,10.2112387120805,9.44762801272888,0.0703047673488086
214,"CRDS_1","Plot1",1.5,731.834716796875,7.10417791311587,0.579810452220504,5.96775655392605,8.24059927230569,-1.34593998124945,0.114814550358704,-1.57097508862586,-1.12090487387304,0.357810471530328,0.0552753253935253,0.249471513215929,0.466149429844726,0.109064283952143,0.0133150787962279,0.0829668931835228,0.135161674720763,2868,152.95829846583,943.9,20.77,0.615546913307174,0.0199778,NA,0.001494,5.012,5.306,0.973,1.87,134.976,0.13,1e+05,72,2024-09-22 22:30:00,0.773904442815425,NA,0.973123627067073,NA,NA,0.356227923596525,9.78330637043424,100914.00273224,2,0.00149401484870234,0.4,0.5,0.02,0.503,3.385,2.890721646,2.607361763,1.18137990199479,NA,106,1800,8.64574826005874e-07,NA,0.00155623468681057,NA,0,0.796254476827645,0.604703227422899,2561.42150878906,6.40058252302246,0.0243139539442371,0,10.2312350868506,9.44762801272888,0.0708827941196871
215,"CRDS_1","Plot1",1.5,731.834716796875,2.25215889095215,0.143113837519685,1.97165752860151,2.53266025330279,-0.448059533021564,0.0325859107572214,-0.511927517552268,-0.38419154849086,0.0235273475716499,0.00956027266306582,0.00478933066909373,0.0422653644742061,0.0497500602137219,0.00602996498942349,0.0379314029561573,0.0615687174712866,2949,82.0674465920651,240.7,18.3,0.632778837433719,0.0263792,2.6,0.01605,4.923,2.491,1.185,1.87,135.308,0.13,1e+05,72,2024-09-22 23:00:00,-0.62404741983922,NA,1.18453903870761,NA,2.49132434491983,0.313788748703218,9.65142046271008,100877.996120132,2,0.0160503905934685,0.4,0.5,0.02,1.185,4.013,2.81008123,2.607737507,1.19101368150943,NA,106.5,1800,8.71625160308655e-07,NA,0.00156892528855558,NA,0,0.797823402116201,0.604703227422899,2561.42150878906,6.40058252302246,0.0245122265498845,0,10.2513945257336,9.44762801272888,0.0714608208905657
216,"CRDS_1","Plot1",1.5,731.834716796875,0.57151060666436,0.0435361655780769,0.48618025728781,0.656840956040911,-0.0364955865220998,0.00528601747117798,-0.0468561157886759,-0.0261350572555238,0.0606453071799323,0.00963786177956854,0.0417552165627739,0.0795353977970907,0.0179554343577176,0.00270967184906993,0.0126445108414451,0.02326635787399,1438,45.0880389429764,121.1,23.85,0.518289636505895,0.041725,NA,0.06991,2.702,4.798,1.351,1.87,119.72,0.13,1e+05,75,2024-09-22 23:30:00,-6.00293973962044,NA,1.35145480876083,2.70185460158542,NA,0.342830610473613,10.1202573542552,100847.242377667,2,0.0699104626474253,0.4,0.5,0.02,1.351,5.13,2.761234567,2.783750334,1.20064746102407,NA,107,1800,8.78675494611437e-07,NA,0.00158161589030059,NA,0,0.799405018006501,0.604703227422899,2561.42150878906,6.40058252302246,0.0247104991555319,0,10.2717170287295,9.44762801272888,0.0720388476614442
217,"CRDS_1","Plot1",1.5,731.834716796875,0.0002710027100271,0.0002710027100271,-0.000260159270398873,0.000802164690453074,-9.44117940379404e-05,9.44109118353464e-05,-0.000279456020714751,9.06324326388699e-05,4.3360108401084e-06,4.33665081449851e-06,-4.16377144920744e-06,1.28357931294242e-05,1.51759322493225e-05,1.51758097356761e-05,-1.4568468288087e-05,4.4920332786732e-05,1,24.7,24.7,5.14,0.000148780487804878,0.024463,NA,0.01663,5.16,3.672,1.421,1.87,155.881,0.13,1e+05,65,2024-09-23,-1.7095684164466,NA,1.42135193513069,NA,3.67233530590163,0.288803563496883,9.57148932345961,100789.442087857,2,0.0166335777701652,0.4,0.5,0.02,1.421,5.717,3.091361809,3.517926018,1.21028124053871,NA,107.5,1800,8.85725828914219e-07,NA,0.00159430649204559,NA,0,0.800999324498547,0.604703227422899,2561.42150878906,6.40058252302246,0.0249087717611793,0,10.2922025958381,9.44762801272888,0.0726168744323227
218,"CRDS_1","Plot1",1.5,731.834716796875,0.555623817341107,0.0624963595417832,0.433131720858722,0.678115913823492,-0.0636772727780292,0.0100033685257418,-0.0832837521247949,-0.0440707934312635,0.0559177653799461,0.0120281294260354,0.0323427795574279,0.0794927512024642,0.00709812990566115,0.00188825345632489,0.00339717634210665,0.0107990834692156,730,107.469863013699,265.6,25.59,0.300053974942358,0.0212106,NA,0.04127,5.639,9.122,1.39,1.87,111.721,0.13,1e+05,76,2024-09-23 00:30:00,-1.05435814744923,NA,1.39015083015869,NA,NA,0.202211327817107,9.1456928690124,100794.859475471,2,0.0412744501099424,0.4,0.5,0.02,1.39,5.448,3.668505152,3.668104971,1.21991502005335,NA,108,1800,8.92776163217001e-07,NA,0.0016069970937906,NA,0,0.802606321592338,0.604703227422899,2561.42150878906,6.40058252302246,0.0251070443668266,0,10.3128512270596,9.44762801272888,0.0731949012032013
