"hours","Compound","Mass_Emission","Cumulative_Mass"
55,"Pentanoic Acid",0.152839019656105,141.896667793608
55,"Phenol",0.00334877742292773,24.9424507519037
55,"Propionic Acid",0.450624132119116,248.368988430212
55,"Trimethylamine",0,3.3700478753677
55.5,"2,3-Butanedione",0.255448146959315,16.5812436311423
55.5,"2-Butanone",0.198078913003216,17.8590106345358
55.5,"3-Methylindole",0.0461594205856874,1.0531843009513
55.5,"4-Ethylphenol",0,9.99752864640644
55.5,"4-Methylphenol",0.0482234613838208,45.1030215709672
55.5,"Acetaldehyde",0.0283079748659721,134.311778409198
55.5,"Acetic Acid",0,952.714759753283
55.5,"Acetone",0,2.59469963160579
55.5,"Butanoic Acid",0.268194099272032,299.548065883608
55.5,"Dimethyl Sulfide",0.0873435335680974,2.76215259841772
55.5,"Formic Acid",0,51.134610682945
55.5,"Hydrogen Sulfide",0.306427797821557,7.39337304057648
55.5,"Isoprene",0.0511569306478597,12.7437161054211
55.5,"Methanethiol",0.00130868225212722,0.151299511875803
55.5,"Methanol",0.11887504551758,56.1005300922461
55.5,"Pentanoic Acid",0.102383113759139,141.999050907367
55.5,"Phenol",0.00669755484585545,24.9491483067496
55.5,"Propionic Acid",0.300416088079411,248.669404518291
55.5,"Trimethylamine",0,3.3700478753677
56,"2,3-Butanedione",0.190003649658312,16.7712472808006
56,"2-Butanone",0.0990394565016082,17.9580500910374
56,"3-Methylindole",0.0554440782387061,1.10862837919
56,"4-Ethylphenol",0,9.99752864640644
56,"4-Methylphenol",0.0285563573615726,45.1315779283288
56,"Acetaldehyde",0.014153987432986,134.325932396631
56,"Acetic Acid",0,952.714759753283
56,"Acetone",0,2.59469963160579
56,"Butanoic Acid",0.134097049636016,299.682162933244
56,"Dimethyl Sulfide",0.066090797847765,2.82824339626548
56,"Formic Acid",0,51.134610682945
56,"Hydrogen Sulfide",0.188267955919168,7.58164099649565
56,"Isoprene",0.0255784653239299,12.7692945707451
56,"Methanethiol",0.000654341126063612,0.151953853001867
56,"Methanol",0.05943752275879,56.1599676150049
56,"Pentanoic Acid",0.0519272078621728,142.050978115229
56,"Phenol",0.0100463322687832,24.9591946390184
56,"Propionic Acid",0.150208044039705,248.819612562331
56,"Trimethylamine",0,3.3700478753677
56.5,"2,3-Butanedione",0.124559152357308,16.8958064331579
56.5,"2-Butanone",0,17.9580500910374
56.5,"3-Methylindole",0.0647287358917248,1.17335711508173
56.5,"4-Ethylphenol",0,9.99752864640644
56.5,"4-Methylphenol",0.00888925333932429,45.1404671816681
56.5,"Acetaldehyde",0,134.325932396631
56.5,"Acetic Acid",0,952.714759753283
56.5,"Acetone",0,2.59469963160579
56.5,"Butanoic Acid",0,299.682162933244
56.5,"Dimethyl Sulfide",0.0448380621274326,2.87308145839291
56.5,"Formic Acid",0,51.134610682945
56.5,"Hydrogen Sulfide",0.0701081140167788,7.65174911051242
56.5,"Isoprene",0,12.7692945707451
56.5,"Methanethiol",0,0.151953853001867
56.5,"Methanol",0,56.1599676150049
56.5,"Pentanoic Acid",0.00147130196520653,142.052449417194
56.5,"Phenol",0.0133951096917109,24.9725897487101
56.5,"Propionic Acid",0,248.819612562331
56.5,"Trimethylamine",0,3.3700478753677
57,"2,3-Butanedione",0.103759035828525,16.9995654689865
57,"2-Butanone",0,17.9580500910374
57,"3-Methylindole",0,1.17335711508173
57,"4-Ethylphenol",0.0260863093897737,10.0236149557962
57,"4-Methylphenol",0.0204038101162478,45.1608709917844
57,"Acetaldehyde",0,134.325932396631
57,"Acetic Acid",0,952.714759753283
57,"Acetone",0,2.59469963160579
57,"Butanoic Acid",0.0251893474845763,299.707352280729
57,"Dimethyl Sulfide",0.062487035186749,2.93556849357966
57,"Formic Acid",0,51.134610682945
57,"Hydrogen Sulfide",0.458936249648776,8.1106853601612
57,"Isoprene",0,12.7692945707451
57,"Methanethiol",0.00846464649406686,0.160418499495934
57,"Methanol",0,56.1599676150049
57,"Pentanoic Acid",0.0184250910599322,142.070874508254
57,"Phenol",0.00931663520543901,24.9819063839155
57,"Propionic Acid",0,248.819612562331
57,"Trimethylamine",0,3.3700478753677
57.5,"2,3-Butanedione",0.0748019673134677,17.0743674362999
57.5,"2-Butanone",0.0490408410370241,18.0070909320744
57.5,"3-Methylindole",0.00427447724161001,1.17763159232334
57.5,"4-Ethylphenol",0,10.0236149557962
57.5,"4-Methylphenol",0.0102407358155529,45.1711117275999
57.5,"Acetaldehyde",0,134.325932396631
57.5,"Acetic Acid",0,952.714759753283
57.5,"Acetone",0,2.59469963160579
57.5,"Butanoic Acid",0,299.707352280729
57.5,"Dimethyl Sulfide",0.00966754291215013,2.94523603649181
57.5,"Formic Acid",0,51.134610682945
57.5,"Hydrogen Sulfide",0.193904467298474,8.30458982745967
57.5,"Isoprene",0,12.7692945707451
57.5,"Methanethiol",0,0.160418499495934
57.5,"Methanol",0,56.1599676150049
57.5,"Pentanoic Acid",0,142.070874508254
57.5,"Phenol",0,24.9819063839155
57.5,"Propionic Acid",0,248.819612562331
57.5,"Trimethylamine",0,3.3700478753677
58,"2,3-Butanedione",0.0774463096128136,17.1518137459127
58,"2-Butanone",0.0386236191379081,18.0457145512123
58,"3-Methylindole",0.0203611355893692,1.19799272791271
58,"4-Ethylphenol",0.0180584156666017,10.0416733714628
58,"4-Methylphenol",0.00779241126700878,45.1789041388669
58,"Acetaldehyde",0,134.325932396631
58,"Acetic Acid",0,952.714759753283
58,"Acetone",0.0603194695553085,2.65501910116109
58,"Butanoic Acid",0,299.707352280729
58,"Dimethyl Sulfide",0,2.94523603649181
58,"Formic Acid",0,51.134610682945
58,"Hydrogen Sulfide",0.343042786877617,8.64763261433729
58,"Isoprene",0,12.7692945707451
58,"Methanethiol",0,0.160418499495934
58,"Methanol",0,56.1599676150049
58,"Pentanoic Acid",0.0140120536129389,142.084886561867
58,"Phenol",0,24.9819063839155
58,"Propionic Acid",0,248.819612562331
58,"Trimethylamine",0,3.3700478753677
58.5,"2,3-Butanedione",0.125163937293176,17.2769776832059
58.5,"2-Butanone",0.0742776571966971,18.119992208409
58.5,"3-Methylindole",0.0482141619467148,1.24620688985942
58.5,"4-Ethylphenol",0.0105191682987886,10.0521925397616
58.5,"4-Methylphenol",0.00465709945528749,45.1835612383222
58.5,"Acetaldehyde",0,134.325932396631
58.5,"Acetic Acid",0.0622171240070529,952.77697687729
58.5,"Acetone",0.29927065571547,2.95428975687656
58.5,"Butanoic Acid",0.0557061558711734,299.7630584366
58.5,"Dimethyl Sulfide",0.00801365875878621,2.9532496952506
58.5,"Formic Acid",0.0182872236914211,51.1528979066364
58.5,"Hydrogen Sulfide",0.199712608828806,8.8473452231661
58.5,"Isoprene",0,12.7692945707451
58.5,"Methanethiol",0.00446277110985025,0.164881270605784
58.5,"Methanol",0,56.1599676150049
58.5,"Pentanoic Acid",0.0517490454447124,142.136635607312
58.5,"Phenol",0.0144312681620856,24.9963376520776
58.5,"Propionic Acid",0,248.819612562331
58.5,"Trimethylamine",0,3.3700478753677
59,"2,3-Butanedione",0.104815817856673,17.3817935010626
59,"2-Butanone",0.105071923787603,18.2250641321966
59,"3-Methylindole",0.00126986630281358,1.24747675616224
59,"4-Ethylphenol",0,10.0521925397616
59,"4-Methylphenol",0.00632162829647704,45.1898828666187
59,"Acetaldehyde",0,134.325932396631
59,"Acetic Acid",0.192487611831338,952.969464489121
59,"Acetone",1.0541567763509,4.00844653322747
59,"Butanoic Acid",0.0223067979032015,299.785365234503
59,"Dimethyl Sulfide",0,2.9532496952506
59,"Formic Acid",0.0875230538600394,51.2404209604964
59,"Hydrogen Sulfide",0,8.8473452231661
59,"Isoprene",0,12.7692945707451
59,"Methanethiol",0.00145488170259049,0.166336152308375
59,"Methanol",0,56.1599676150049
59,"Pentanoic Acid",0.0061492174278119,142.14278482474
59,"Phenol",0.0109391284897945,25.0072767805674
59,"Propionic Acid",0.0264470314823112,248.846059593813
59,"Trimethylamine",0.0277016173643803,3.39774949273208
59.5,"2,3-Butanedione",0.329727533428162,17.7115210344907
59.5,"2-Butanone",0.319006122675059,18.5440702548717
59.5,"3-Methylindole",0,1.24747675616224
59.5,"4-Ethylphenol",0.0349852921145668,10.0871778318762
59.5,"4-Methylphenol",0.0382275514030198,45.2281104180217
59.5,"Acetaldehyde",0,134.325932396631
59.5,"Acetic Acid",0.669181798843039,953.638646287964
59.5,"Acetone",3.27651772768673,7.28496426091419
59.5,"Butanoic Acid",0.11581851086352,299.901183745366
59.5,"Dimethyl Sulfide",9.53345827810847e-06,2.95325922870888
59.5,"Formic Acid",0.172038431536573,51.412459392033
59.5,"Hydrogen Sulfide",0.446024692467217,9.29336991563331
59.5,"Isoprene",0,12.7692945707451
59.5,"Methanethiol",0,0.166336152308375
59.5,"Methanol",0,56.1599676150049
59.5,"Pentanoic Acid",0.0641763123348451,142.206961137075
59.5,"Phenol",0.0164789375732398,25.0237557181406
59.5,"Propionic Acid",0.152146450181708,248.998206043995
59.5,"Trimethylamine",0.0701210878816214,3.4678705806137
60,"2,3-Butanedione",0.216526575775622,17.9280476102664
60,"2-Butanone",0.225031393485983,18.7691016483576
60,"3-Methylindole",0.0187535825698001,1.26623033873204
60,"4-Ethylphenol",0.0209592828384264,10.1081371147146
60,"4-Methylphenol",0.0205539880266614,45.2486644060484
60,"Acetaldehyde",0,134.325932396631
60,"Acetic Acid",0.483132251614482,954.121778539579
60,"Acetone",2.34457330908816,9.62953757000235
60,"Butanoic Acid",0.0677916144279479,299.968975359794
60,"Dimethyl Sulfide",4.76672913905424e-06,2.95326399543802
60,"Formic Acid",0.111383535759658,51.5238429277927
60,"Hydrogen Sulfide",0.303151195235841,9.59652111086915
60,"Isoprene",0,12.7692945707451
60,"Methanethiol",0,0.166336152308375
60,"Methanol",0,56.1599676150049
60,"Pentanoic Acid",0.0375404847697359,142.244501621844
60,"Phenol",0.00823946878661992,25.0319951869273
60,"Propionic Acid",0.0984434267753128,249.09664947077
60,"Trimethylamine",0.0477509415828744,3.51562152219657
60.5,"2,3-Butanedione",0.103325618123082,18.0313732283894
60.5,"2-Butanone",0.131056664296906,18.9001583126545
60.5,"3-Methylindole",0.0375071651396002,1.30373750387164
60.5,"4-Ethylphenol",0.00693327356228602,10.1150703882769
60.5,"4-Methylphenol",0.00288042465030306,45.2515448306987
60.5,"Acetaldehyde",0,134.325932396631
60.5,"Acetic Acid",0.297082704385925,954.418861243965
60.5,"Acetone",1.41262889048959,11.0421664604919
60.5,"Butanoic Acid",0.0197647179923762,299.988740077787
60.5,"Dimethyl Sulfide",0,2.95326399543802
60.5,"Formic Acid",0.0507286399827429,51.5745715677754
60.5,"Hydrogen Sulfide",0.160277698004465,9.75679880887362
60.5,"Isoprene",0,12.7692945707451
60.5,"Methanethiol",0,0.166336152308375
60.5,"Methanol",0,56.1599676150049
60.5,"Pentanoic Acid",0.0109046572046267,142.255406279049
60.5,"Phenol",0,25.0319951869273
60.5,"Propionic Acid",0.0447404033689174,249.141389874139
60.5,"Trimethylamine",0.0253807952841274,3.5410023174807
61,"2,3-Butanedione",0.259913559067665,18.2912867874571
61,"2-Butanone",0.275631040189984,19.1757893528445
61,"3-Methylindole",0.125106707700821,1.42884421157246
61,"4-Ethylphenol",0.047213376739099,10.162283765016
61,"4-Methylphenol",0.0101801381866417,45.2617249688853
61,"Acetaldehyde",0,134.325932396631
61,"Acetic Acid",0.57715479327431,954.996016037239
61,"Acetone",4.13503082310962,15.1771972836016
61,"Butanoic Acid",0.0656536809685696,300.054393758755
61,"Dimethyl Sulfide",0.00376921374271862,2.95703320918074
61,"Formic Acid",0.18133741855812,51.7559089863335
61,"Hydrogen Sulfide",0,9.75679880887362
61,"Isoprene",0,12.7692945707451
61,"Methanethiol",0,0.166336152308375
61,"Methanol",0,56.1599676150049
61,"Pentanoic Acid",0.0515709407506502,142.3069772198
61,"Phenol",0,25.0319951869273
61,"Propionic Acid",0.0223218267098225,249.163711700849
61,"Trimethylamine",0.0555203005677284,3.59652261804843
61.5,"2,3-Butanedione",0.391779240547989,18.6830660280051
61.5,"2-Butanone",1.05434219017786,20.2301315430224
61.5,"3-Methylindole",0.0625533538504104,1.49139756542287
61.5,"4-Ethylphenol",0.0236066883695495,10.1858904533855
61.5,"4-Methylphenol",0.00509006909332084,45.2668150379786
61.5,"Acetaldehyde",0,134.325932396631
61.5,"Acetic Acid",1.43865660958569,956.434672646825
61.5,"Acetone",10.9484592070798,26.1256564906814
61.5,"Butanoic Acid",0.172095538222209,300.226489296977
61.5,"Dimethyl Sulfide",0.00188460687135931,2.9589178160521
61.5,"Formic Acid",0.523852235262298,52.2797612215958
61.5,"Hydrogen Sulfide",0.555897872058661,10.3126966809323
61.5,"Isoprene",0,12.7692945707451
61.5,"Methanethiol",0,0.166336152308375
61.5,"Methanol",0.351427277261372,56.5113948922662
61.5,"Pentanoic Acid",0.0545977950307813,142.361575014831
61.5,"Phenol",0,25.0319951869273
61.5,"Propionic Acid",0.215682530047119,249.379394230896
61.5,"Trimethylamine",0.208779843778296,3.80530246182673
62,"2,3-Butanedione",0.523644922028314,19.2067109500334
62,"2-Butanone",1.83305334016574,22.0631848831881
62,"3-Methylindole",0,1.49139756542287
62,"4-Ethylphenol",0,10.1858904533855
62,"4-Methylphenol",0,45.2668150379786
62,"Acetaldehyde",0,134.325932396631
62,"Acetic Acid",2.30015842589708,958.734831072722
62,"Acetone",17.76188759105,43.8875440817314
62,"Butanoic Acid",0.278537395475848,300.505026692453
62,"Dimethyl Sulfide",0,2.9589178160521
62,"Formic Acid",0.866367051966475,53.1461282735623
62,"Hydrogen Sulfide",1.11179574411732,11.4244924250496
62,"Isoprene",0,12.7692945707451
62,"Methanethiol",0,0.166336152308375
62,"Methanol",0.702854554522745,57.214249446789
62,"Pentanoic Acid",0.0576246493109123,142.419199664141
62,"Phenol",0,25.0319951869273
62,"Propionic Acid",0.409043233384415,249.78843746428
62,"Trimethylamine",0.362039386988864,4.16734184881559
62.5,"2,3-Butanedione",0.144588348977372,19.3512992990108
62.5,"2-Butanone",0.224244325630324,22.2874292088184
62.5,"3-Methylindole",0,1.49139756542287
62.5,"4-Ethylphenol",0.0204459349918947,10.2063363883774
62.5,"4-Methylphenol",0.00159638724749081,45.2684114252261
62.5,"Acetaldehyde",0,134.325932396631
62.5,"Acetic Acid",0.36892606921325,959.103757141935
62.5,"Acetone",2.86187903071477,46.7494231124462
62.5,"Butanoic Acid",0.0341563027415026,300.539182995195
62.5,"Dimethyl Sulfide",0.017531244226849,2.97644906027894
62.5,"Formic Acid",0.104342816292091,53.2504710898544
62.5,"Hydrogen Sulfide",0.0522712445938519,11.4767636696435
62.5,"Isoprene",0,12.7692945707451
62.5,"Methanethiol",0,0.166336152308375
62.5,"Methanol",0.152017842759569,57.3662672895485
62.5,"Pentanoic Acid",0.054107333438251,142.47330699758
62.5,"Phenol",0,25.0319951869273
62.5,"Propionic Acid",0.00124613027125586,249.789683594552
62.5,"Trimethylamine",0.0322479073300521,4.19958975614564
63,"2,3-Butanedione",0.189375988979632,19.5406752879904
63,"2-Butanone",0,22.2874292088184
63,"3-Methylindole",0,1.49139756542287
63,"4-Ethylphenol",0.00684998112728125,10.2131863695047
63,"4-Methylphenol",0.0281588271898743,45.296570252416
63,"Acetaldehyde",0,134.325932396631
63,"Acetic Acid",0.143913181099578,959.247670323035
63,"Acetone",1.46596570948868,48.2153888219349
63,"Butanoic Acid",0.0151140980618431,300.554297093257
63,"Dimethyl Sulfide",0.0154464169029363,2.99189547718188
63,"Formic Acid",0.14514370112423,53.3956147909786
63,"Hydrogen Sulfide",0.157064120162673,11.6338277898061
63,"Isoprene",0,12.7692945707451
63,"Methanethiol",0,0.166336152308375
63,"Methanol",0,57.3662672895485
63,"Pentanoic Acid",0,142.47330699758
63,"Phenol",0.0147736713029274,25.0467688582302
63,"Propionic Acid",0.0323210374903169,249.822004632042
63,"Trimethylamine",0.0260879528981379,4.22567770904378
63.5,"2,3-Butanedione",0.155178665664518,19.6958539536549
63.5,"2-Butanone",0.116088259706031,22.4035174685245
63.5,"3-Methylindole",0.0485393528625009,1.53993691828537
63.5,"4-Ethylphenol",0.0386611479578255,10.2518475174625
63.5,"4-Methylphenol",0.030783074884593,45.3273533273006
63.5,"Acetaldehyde",0,134.325932396631
63.5,"Acetic Acid",0.318771324555112,959.56644164759
63.5,"Acetone",2.39200431412401,50.6073931360589
63.5,"Butanoic Acid",0,300.554297093257
63.5,"Dimethyl Sulfide",0.0596208542476762,3.05151633142956
63.5,"Formic Acid",0.146050750756381,53.541665541735
63.5,"Hydrogen Sulfide",0,11.6338277898061
63.5,"Isoprene",0,12.7692945707451
63.5,"Methanethiol",0,0.166336152308375
63.5,"Methanol",0.318903120101713,57.6851704096503
63.5,"Pentanoic Acid",0.0179345496333562,142.491241547213
63.5,"Phenol",0,25.0467688582302
63.5,"Propionic Acid",0.0389438631652648,249.860948495207
63.5,"Trimethylamine",0.0296014796870946,4.25527918873088
64,"2,3-Butanedione",0.153990954991966,19.8498449086469
64,"2-Butanone",0.287349237149102,22.6908667056736
64,"3-Methylindole",0,1.53993691828537
64,"4-Ethylphenol",0.0203966040153207,10.2722441214779
64,"4-Methylphenol",0,45.3273533273006
64,"Acetaldehyde",0,134.325932396631
64,"Acetic Acid",0.49953882040927,960.065980467999
64,"Acetone",3.65532259509457,54.2627157311535
64,"Butanoic Acid",0.0548087084822413,300.609105801739
64,"Dimethyl Sulfide",0.0255678399890064,3.07708417141856
64,"Formic Acid",0.192136091079663,53.7338016328147
64,"Hydrogen Sulfide",0.175828665336708,11.8096564551428
64,"Isoprene",0,12.7692945707451
64,"Methanethiol",0,0.166336152308375
64,"Methanol",0.36285696537941,58.0480273750297
64,"Pentanoic Acid",0,142.491241547213
64,"Phenol",0,25.0467688582302
64,"Propionic Acid",0.0540008051908739,249.914949300398
64,"Trimethylamine",0.0504354786660514,4.30571466739693
64.5,"2,3-Butanedione",0.241519687004249,20.0913645956512
64.5,"2-Butanone",0.512576039879156,23.2034427455527
64.5,"3-Methylindole",0.029402856051986,1.56933977433735
64.5,"4-Ethylphenol",0.0101983020076603,10.2824424234855
64.5,"4-Methylphenol",0,45.3273533273006
64.5,"Acetaldehyde",0,134.325932396631
64.5,"Acetic Acid",0.785799064365775,960.851779532365
64.5,"Acetone",6.38009502400045,60.6428107551539
64.5,"Butanoic Acid",0.0769302390632746,300.686036040802
64.5,"Dimethyl Sulfide",0.0157411661998348,3.0928253376184
64.5,"Formic Acid",0.230706547758531,53.9645081805732
64.5,"Hydrogen Sulfide",0.0879143326683538,11.8975707878112
64.5,"Isoprene",0,12.7692945707451
64.5,"Methanethiol",0,0.166336152308375
64.5,"Methanol",0.311864065596253,58.3598914406259
64.5,"Pentanoic Acid",0,142.491241547213
64.5,"Phenol",0,25.0467688582302
64.5,"Propionic Acid",0.0814290955075277,249.996378395906
64.5,"Trimethylamine",0.113243662363443,4.41895832976037
65,"2,3-Butanedione",0.329048419016533,20.4204130146677
65,"2-Butanone",0.737802842609209,23.9412455881619
65,"3-Methylindole",0.0588057121039721,1.62814548644133
65,"4-Ethylphenol",0,10.2824424234855
65,"4-Methylphenol",0,45.3273533273006
65,"Acetaldehyde",0,134.325932396631
65,"Acetic Acid",1.07205930832228,961.923838840687
65,"Acetone",9.10486745290632,69.7476782080602
65,"Butanoic Acid",0.0990517696443079,300.785087810446
65,"Dimethyl Sulfide",0.00591449241066317,3.09873983002906
65,"Formic Acid",0.2692770044374,54.2337851850106
65,"Hydrogen Sulfide",0,11.8975707878112
65,"Isoprene",0,12.7692945707451
65,"Methanethiol",0,0.166336152308375
65,"Methanol",0.260871165813095,58.620762606439
65,"Pentanoic Acid",0,142.491241547213
65,"Phenol",0,25.0467688582302
65,"Propionic Acid",0.108857385824181,250.10523578173
65,"Trimethylamine",0.176051846060835,4.5950101758212
65.5,"2,3-Butanedione",0.26896707332614,20.6893800879938
65.5,"2-Butanone",0.676987047506983,24.6182326356689
65.5,"3-Methylindole",0,1.62814548644133
65.5,"4-Ethylphenol",0,10.2824424234855
65.5,"4-Methylphenol",0,45.3273533273006
65.5,"Acetaldehyde",0,134.325932396631
65.5,"Acetic Acid",1.08346609277642,963.007304933463
65.5,"Acetone",7.9726000642983,77.7202782723585
65.5,"Butanoic Acid",0.116469035331564,300.901556845778
65.5,"Dimethyl Sulfide",0,3.09873983002906
65.5,"Formic Acid",0.268671614153131,54.5024567991637
65.5,"Hydrogen Sulfide",0.627193139325161,12.5247639271364
65.5,"Isoprene",0,12.7692945707451
65.5,"Methanethiol",0,0.166336152308375
65.5,"Methanol",1.04214568479531,59.6629082912343
65.5,"Pentanoic Acid",0,142.491241547213
65.5,"Phenol",0,25.0467688582302
65.5,"Propionic Acid",0.0794230064446179,250.184658788174
65.5,"Trimethylamine",0.187857820893508,4.78286799671471
66,"2,3-Butanedione",0.191988450394634,20.8813685383885
66,"2-Butanone",0.876867544147981,25.4951001798169
66,"3-Methylindole",0,1.62814548644133
66,"4-Ethylphenol",0.0170472774734089,10.2994897009589
66,"4-Methylphenol",0.0594190143619926,45.3867723416626
66,"Acetaldehyde",0,134.325932396631
66,"Acetic Acid",1.504059849327,964.51136478279
66,"Acetone",10.4264572610363,88.1467355333948
66,"Butanoic Acid",0.133332337524905,301.034889183303
66,"Dimethyl Sulfide",0,3.09873983002906
66,"Formic Acid",0.350688909160316,54.853145708324
66,"Hydrogen Sulfide",0.584666269752148,13.1094301968885
66,"Isoprene",0,12.7692945707451
66,"Methanethiol",0,0.166336152308375
66,"Methanol",0.521427254486213,60.1843355457205
66,"Pentanoic Acid",0.0409126587901545,142.532154206003
66,"Phenol",0,25.0467688582302
66,"Propionic Acid",0.196707585468705,250.381366373643
66,"Trimethylamine",0.223156983512201,5.00602498022691
66.5,"2,3-Butanedione",0.314853406358901,21.1962219447474
66.5,"2-Butanone",1.00218339241457,26.4972835722315
66.5,"3-Methylindole",0,1.62814548644133
66.5,"4-Ethylphenol",0.0401138123029679,10.3396035132619
66.5,"4-Methylphenol",0.0464705613938578,45.4332429030564
66.5,"Acetaldehyde",0,134.325932396631
66.5,"Acetic Acid",1.07183922665915,965.58320400945
66.5,"Acetone",10.0343295724278,98.1810651058226
66.5,"Butanoic Acid",0.192631194071653,301.227520377375
66.5,"Dimethyl Sulfide",0.00592162804985371,3.10466145807891
66.5,"Formic Acid",0.400877519140422,55.2540232274645
66.5,"Hydrogen Sulfide",0.258519943550539,13.367950140439
66.5,"Isoprene",0,12.7692945707451
66.5,"Methanethiol",0,0.166336152308375
66.5,"Methanol",0.954352271022861,61.1386878167434
66.5,"Pentanoic Acid",0.0418770575959567,142.574031263599
66.5,"Phenol",0,25.0467688582302
66.5,"Propionic Acid",0.0877257224068217,250.46909209605
66.5,"Trimethylamine",0.226204768112476,5.23222974833939
67,"2,3-Butanedione",0.182774054767367,21.3789959995147
67,"2-Butanone",0.399126246396466,26.8964098186279
67,"3-Methylindole",0,1.62814548644133
67,"4-Ethylphenol",0,10.3396035132619
67,"4-Methylphenol",0.0401909484156131,45.4734338514721
67,"Acetaldehyde",0,134.325932396631
67,"Acetic Acid",0.582001750661401,966.165205760111
67,"Acetone",4.2048181592105,102.385883265033
67,"Butanoic Acid",0.010570556095064,301.23809093347
67,"Dimethyl Sulfide",0,3.10466145807891
67,"Formic Acid",0.196459844541797,55.4504830720063
67,"Hydrogen Sulfide",0,13.367950140439
67,"Isoprene",0,12.7692945707451
67,"Methanethiol",0,0.166336152308375
67,"Methanol",0.388067664987578,61.526755481731
67,"Pentanoic Acid",0,142.574031263599
67,"Phenol",0,25.0467688582302
67,"Propionic Acid",0.061098653214171,250.530190749264
67,"Trimethylamine",0.0786767465103795,5.31090649484977
67.5,"2,3-Butanedione",0.152218324516872,21.5312143240316
67.5,"2-Butanone",0.390958565326095,27.287368383954
67.5,"3-Methylindole",0.00587349097772547,1.63401897741905
67.5,"4-Ethylphenol",0,10.3396035132619
67.5,"4-Methylphenol",0.0238063030385717,45.4972401545106
67.5,"Acetaldehyde",0.190769257012524,134.516701653643
67.5,"Acetic Acid",0.754450008093899,966.919655768205
67.5,"Acetone",3.6259446389404,106.011827903973
67.5,"Butanoic Acid",0.0717910790152435,301.309882012485
67.5,"Dimethyl Sulfide",0.00568740759172647,3.11034886567064
67.5,"Formic Acid",0.265001608612618,55.7154846806189
67.5,"Hydrogen Sulfide",0.0982921557573007,13.4662422961963
67.5,"Isoprene",0,12.7692945707451
67.5,"Methanethiol",0,0.166336152308375
67.5,"Methanol",0.519709356805081,62.0464648385361
67.5,"Pentanoic Acid",0.0265931106222327,142.600624374221
67.5,"Phenol",0,25.0467688582302
67.5,"Propionic Acid",0.079168828571048,250.609359577835
67.5,"Trimethylamine",0.0694101993988315,5.3803166942486
68,"2,3-Butanedione",0.121662594266377,21.652876918298
68,"2-Butanone",0.382790884255725,27.6701592682098
68,"3-Methylindole",0.0117469819554509,1.6457659593745
68,"4-Ethylphenol",0,10.3396035132619
68,"4-Methylphenol",0.0074216576615303,45.5046618121722
68,"Acetaldehyde",0.381538514025048,134.898240167668
68,"Acetic Acid",0.926898265526397,967.846554033731
68,"Acetone",3.0470711186703,109.058899022644
68,"Butanoic Acid",0.133011601935423,301.44289361442
68,"Dimethyl Sulfide",0.0113748151834529,3.12172368085409
68,"Formic Acid",0.333543372683439,56.0490280533023
68,"Hydrogen Sulfide",0.196584311514601,13.6628266077109
68,"Isoprene",0,12.7692945707451
68,"Methanethiol",0,0.166336152308375
68,"Methanol",0.651351048622585,62.6978158871586
68,"Pentanoic Acid",0.0531862212444654,142.653810595466
68,"Phenol",0,25.0467688582302
68,"Propionic Acid",0.097239003927925,250.706598581763
68,"Trimethylamine",0.0601436522872835,5.44046034653588
68.5,"2,3-Butanedione",0.154937005517568,21.8078139238155
68.5,"2-Butanone",0.379709413651241,28.049868681861
68.5,"3-Methylindole",0.057781491217852,1.70354745059235
68.5,"4-Ethylphenol",0.0357811768865586,10.3753846901484
68.5,"4-Methylphenol",0.021439286707947,45.5261010988801
68.5,"Acetaldehyde",0.381567932600129,135.279808100268
68.5,"Acetic Acid",1.05483423724973,968.901388270981
68.5,"Acetone",2.28238016461566,111.341279187259
68.5,"Butanoic Acid",0.0945971213963166,301.537490735817
68.5,"Dimethyl Sulfide",0.0601141303921222,3.18183781124622
68.5,"Formic Acid",0.354154424484866,56.4031824777872
68.5,"Hydrogen Sulfide",0.332575271721879,13.9954018794328
68.5,"Isoprene",0.0717671459334122,12.8410617166785
68.5,"Methanethiol",0,0.166336152308375
68.5,"Methanol",1.01314098488282,63.7109568720415
68.5,"Pentanoic Acid",0.0318066496057215,142.685617245072
68.5,"Phenol",0.0135833788496289,25.0603522370798
68.5,"Propionic Acid",0.105452621170413,250.812051202933
68.5,"Trimethylamine",0.0830723439362906,5.52353269047217
69,"2,3-Butanedione",0.1804242333665,21.988238157182
69,"2-Butanone",0.183702595707534,28.2335712775685
69,"3-Methylindole",0,1.70354745059235
69,"4-Ethylphenol",0.0185926416572347,10.3939773318057
69,"4-Methylphenol",0.0102848778771188,45.5363859767572
69,"Acetaldehyde",0.656559371883791,135.936367472152
69,"Acetic Acid",0.859799047026525,969.761187318008
69,"Acetone",1.23710020680595,112.578379394065
69,"Butanoic Acid",0.106274407678459,301.643765143495
69,"Dimethyl Sulfide",0.0240241087512305,3.20586191999745
69,"Formic Acid",0.246302942151862,56.649485419939
69,"Hydrogen Sulfide",0.257555518494517,14.2529573979273
69,"Isoprene",0.0149641157507494,12.8560258324292
69,"Methanethiol",0,0.166336152308375
69,"Methanol",0.742617646866042,64.4535745189075
69,"Pentanoic Acid",0.0519539319603304,142.737571177032
69,"Phenol",0.0157357308791777,25.076087967959
69,"Propionic Acid",0.151241056183684,250.963292259117
