"hours","SOAV","Compound","Contribution","Category"
51.5,4.60056330547002,"butanoic_acid",2.2145921389627,"VFA"
52,3.75251835622832,"acetic_acid",0.112020464641525,"VFA"
52,3.75251835622832,"pentanoic_acid",0.886674012593955,"VFA"
52,3.75251835622832,"acetaldheyde",0,"Other"
52,3.75251835622832,"formic_acid",0,"VFA"
52,3.75251835622832,"methanthiol",NA,"VSC"
52,3.75251835622832,"acetone",NA,"Other"
52,3.75251835622832,"X2_butanone",NA,"Other"
52,3.75251835622832,"X2_3_butandion",NA,"Other"
52,3.75251835622832,"phenol",0.00184753480557387,"Phenol"
52,3.75251835622832,"X4_methyl_phenol",0.888308175144685,"Phenol"
52,3.75251835622832,"X4_ethyl_phenol",NA,"Phenol"
52,3.75251835622832,"propanoic_acid",0.0658522581276835,"VFA"
52,3.75251835622832,"trimethylamine",NA,"Other"
52,3.75251835622832,"isoprene",0.000718629728556302,"Other"
52,3.75251835622832,"hydrogen_sulfide",NA,"VSC"
52,3.75251835622832,"methanol",0,"Other"
52,3.75251835622832,"dimethyl_sulfide",NA,"VSC"
52,3.75251835622832,"X3_methylindole",NA,"Indole"
52,3.75251835622832,"butanoic_acid",1.79709728118634,"VFA"
52.5,7.30003687890571,"acetic_acid",0.302002256610909,"VFA"
52.5,7.30003687890571,"pentanoic_acid",1.29566828900506,"VFA"
52.5,7.30003687890571,"acetaldheyde",0.0586754568825325,"Other"
52.5,7.30003687890571,"formic_acid",0,"VFA"
52.5,7.30003687890571,"methanthiol",0,"VSC"
52.5,7.30003687890571,"acetone",1.08621787267912e-05,"Other"
52.5,7.30003687890571,"X2_butanone",0.000179563597231351,"Other"
52.5,7.30003687890571,"X2_3_butandion",2.08841677057399,"Other"
52.5,7.30003687890571,"phenol",0.00295782484728859,"Phenol"
52.5,7.30003687890571,"X4_methyl_phenol",0.181654949509303,"Phenol"
52.5,7.30003687890571,"X4_ethyl_phenol",0.0636543056129527,"Phenol"
52.5,7.30003687890571,"propanoic_acid",0.10575421532169,"VFA"
52.5,7.30003687890571,"trimethylamine",0.0459031518544821,"Other"
52.5,7.30003687890571,"isoprene",0.000203624748817278,"Other"
52.5,7.30003687890571,"hydrogen_sulfide",0,"VSC"
52.5,7.30003687890571,"methanol",5.15915460964511e-06,"Other"
52.5,7.30003687890571,"dimethyl_sulfide",0.00929780341287135,"VSC"
52.5,7.30003687890571,"X3_methylindole",0,"Indole"
52.5,7.30003687890571,"butanoic_acid",3.14565264559525,"VFA"
53,25.2251782458869,"acetic_acid",0.346652379318954,"VFA"
53,25.2251782458869,"pentanoic_acid",1.60886832186389,"VFA"
53,25.2251782458869,"acetaldheyde",0.155758779766491,"Other"
53,25.2251782458869,"formic_acid",0,"VFA"
53,25.2251782458869,"methanthiol",0,"VSC"
53,25.2251782458869,"acetone",2.00640825796005e-05,"Other"
53,25.2251782458869,"X2_butanone",0.000549971754335252,"Other"
53,25.2251782458869,"X2_3_butandion",4.00818326127531,"Other"
53,25.2251782458869,"phenol",0.00124805921301327,"Phenol"
53,25.2251782458869,"X4_methyl_phenol",0.268986374014062,"Phenol"
53,25.2251782458869,"X4_ethyl_phenol",0.0566729358953629,"Phenol"
53,25.2251782458869,"propanoic_acid",0.127459153891998,"VFA"
53,25.2251782458869,"trimethylamine",0.137284525971675,"Other"
53,25.2251782458869,"isoprene",0,"Other"
53,25.2251782458869,"hydrogen_sulfide",0.811015123779894,"VSC"
53,25.2251782458869,"methanol",1.74496809924841e-05,"Other"
53,25.2251782458869,"dimethyl_sulfide",0.0141980999581646,"VSC"
53,25.2251782458869,"X3_methylindole",14.2080479559723,"Indole"
53,25.2251782458869,"butanoic_acid",3.48021578944785,"VFA"
53.5,17.4681312996761,"acetic_acid",0.179961006482823,"VFA"
53.5,17.4681312996761,"pentanoic_acid",1.0762276939849,"VFA"
53.5,17.4681312996761,"acetaldheyde",0.000300632629953279,"Other"
53.5,17.4681312996761,"formic_acid",0,"VFA"
53.5,17.4681312996761,"methanthiol",0,"VSC"
53.5,17.4681312996761,"acetone",1.50006853530694e-05,"Other"
53.5,17.4681312996761,"X2_butanone",0.000499293467971216,"Other"
53.5,17.4681312996761,"X2_3_butandion",3.53063291269795,"Other"
53.5,17.4681312996761,"phenol",0.00123516158243146,"Phenol"
53.5,17.4681312996761,"X4_methyl_phenol",0,"Phenol"
53.5,17.4681312996761,"X4_ethyl_phenol",0.0408256969742961,"Phenol"
53.5,17.4681312996761,"propanoic_acid",0.0844757244952081,"VFA"
53.5,17.4681312996761,"trimethylamine",0.441412352681608,"Other"
53.5,17.4681312996761,"isoprene",0,"Other"
53.5,17.4681312996761,"hydrogen_sulfide",1.52508641609618,"VSC"
53.5,17.4681312996761,"methanol",1.62035141851636e-05,"Other"
53.5,17.4681312996761,"dimethyl_sulfide",0.00999061396899611,"VSC"
53.5,17.4681312996761,"X3_methylindole",8.21185817625253,"Indole"
53.5,17.4681312996761,"butanoic_acid",2.36559441416168,"VFA"
54,18.68989106664,"acetic_acid",0.081435361662154,"VFA"
54,18.68989106664,"pentanoic_acid",0.903014914806065,"VFA"
54,18.68989106664,"acetaldheyde",0.161625756124981,"Other"
54,18.68989106664,"formic_acid",0,"VFA"
54,18.68989106664,"methanthiol",0,"VSC"
54,18.68989106664,"acetone",1.48005939344539e-05,"Other"
54,18.68989106664,"X2_butanone",0.000749879804691296,"Other"
54,18.68989106664,"X2_3_butandion",5.35549344393804,"Other"
54,18.68989106664,"phenol",0,"Phenol"
54,18.68989106664,"X4_methyl_phenol",0.760491332633451,"Phenol"
54,18.68989106664,"X4_ethyl_phenol",0.0108535959629882,"Phenol"
54,18.68989106664,"propanoic_acid",0.0689911023219163,"VFA"
54,18.68989106664,"trimethylamine",0.297640125414191,"Other"
54,18.68989106664,"isoprene",0.000416887809386636,"Other"
54,18.68989106664,"hydrogen_sulfide",0.16202810314098,"VSC"
54,18.68989106664,"methanol",3.22919638867006e-05,"Other"
54,18.68989106664,"dimethyl_sulfide",0.0147789516962771,"VSC"
54,18.68989106664,"X3_methylindole",8.95040116803139,"Indole"
54,18.68989106664,"butanoic_acid",1.92192335073562,"VFA"
54.5,7.48424878350434,"acetic_acid",0,"VFA"
54.5,7.48424878350434,"pentanoic_acid",0.302157895305572,"VFA"
54.5,7.48424878350434,"acetaldheyde",0.0258728302174309,"Other"
54.5,7.48424878350434,"formic_acid",0,"VFA"
54.5,7.48424878350434,"methanthiol",0.0551440157259441,"VSC"
54.5,7.48424878350434,"acetone",0,"Other"
54.5,7.48424878350434,"X2_butanone",0.000373882309578782,"Other"
54.5,7.48424878350434,"X2_3_butandion",2.27069287487164,"Other"
54.5,7.48424878350434,"phenol",0,"Phenol"
54.5,7.48424878350434,"X4_methyl_phenol",1.22924009205232,"Phenol"
54.5,7.48424878350434,"X4_ethyl_phenol",0,"Phenol"
54.5,7.48424878350434,"propanoic_acid",0.0431974510868426,"VFA"
54.5,7.48424878350434,"trimethylamine",0,"Other"
54.5,7.48424878350434,"isoprene",0.000950193679089008,"Other"
54.5,7.48424878350434,"hydrogen_sulfide",0.60563851831541,"VSC"
54.5,7.48424878350434,"methanol",6.82541048193537e-06,"Other"
54.5,7.48424878350434,"dimethyl_sulfide",0.0276193507418701,"VSC"
54.5,7.48424878350434,"X3_methylindole",2.12884793739581,"Indole"
54.5,7.48424878350434,"butanoic_acid",0.794506916392347,"VFA"
55,8.71420832942174,"acetic_acid",0,"VFA"
55,8.71420832942174,"pentanoic_acid",0.399843875270303,"VFA"
55,8.71420832942174,"acetaldheyde",0,"Other"
55,8.71420832942174,"formic_acid",0,"VFA"
55,8.71420832942174,"methanthiol",0.339505053871507,"VSC"
55,8.71420832942174,"acetone",0,"Other"
55,8.71420832942174,"X2_butanone",0.000189065300118482,"Other"
55,8.71420832942174,"X2_3_butandion",0.699531250788598,"Other"
55,8.71420832942174,"phenol",0.00112211763105808,"Phenol"
55,8.71420832942174,"X4_methyl_phenol",0.540246983192357,"Phenol"
55,8.71420832942174,"X4_ethyl_phenol",0.000609689699427353,"Phenol"
55,8.71420832942174,"propanoic_acid",0.0468806563223263,"VFA"
55,8.71420832942174,"trimethylamine",0,"Other"
55,8.71420832942174,"isoprene",0,"Other"
55,8.71420832942174,"hydrogen_sulfide",1.22708176094598,"VSC"
55,8.71420832942174,"methanol",0,"Other"
55,8.71420832942174,"dimethyl_sulfide",0.030700292240622,"VSC"
55,8.71420832942174,"X3_methylindole",4.64197954046755,"Indole"
55,8.71420832942174,"butanoic_acid",0.78651804369189,"VFA"
55.5,15.7816312292795,"acetic_acid",0,"VFA"
55.5,15.7816312292795,"pentanoic_acid",0.0895813461748677,"VFA"
55.5,15.7816312292795,"acetaldheyde",0,"Other"
55.5,15.7816312292795,"formic_acid",0,"VFA"
55.5,15.7816312292795,"methanthiol",0.839753798477036,"VSC"
55.5,15.7816312292795,"acetone",0,"Other"
55.5,15.7816312292795,"X2_butanone",0,"Other"
55.5,15.7816312292795,"X2_3_butandion",1.66769725237718,"Other"
55.5,15.7816312292795,"phenol",0,"Phenol"
55.5,15.7816312292795,"X4_methyl_phenol",0.276093395670726,"Phenol"
55.5,15.7816312292795,"X4_ethyl_phenol",0.0172369412934788,"Phenol"
55.5,15.7816312292795,"propanoic_acid",0.00642658157171357,"VFA"
55.5,15.7816312292795,"trimethylamine",0,"Other"
55.5,15.7816312292795,"isoprene",0,"Other"
55.5,15.7816312292795,"hydrogen_sulfide",0.274407466139789,"VSC"
55.5,15.7816312292795,"methanol",0,"Other"
55.5,15.7816312292795,"dimethyl_sulfide",0.0164197211650504,"VSC"
55.5,15.7816312292795,"X3_methylindole",12.5940147264096,"Indole"
55.5,15.7816312292795,"butanoic_acid",0,"VFA"
56,6.87910894806882,"acetic_acid",0,"VFA"
56,6.87910894806882,"pentanoic_acid",0.0389909904080557,"VFA"
56,6.87910894806882,"acetaldheyde",0,"Other"
56,6.87910894806882,"formic_acid",0,"VFA"
56,6.87910894806882,"methanthiol",0,"VSC"
56,6.87910894806882,"acetone",0,"Other"
56,6.87910894806882,"X2_butanone",0,"Other"
56,6.87910894806882,"X2_3_butandion",0.254402648779953,"Other"
56,6.87910894806882,"phenol",0,"Phenol"
56,6.87910894806882,"X4_methyl_phenol",0.0707822348725753,"Phenol"
56,6.87910894806882,"X4_ethyl_phenol",0.00914374618645383,"Phenol"
56,6.87910894806882,"propanoic_acid",0.00353124551751987,"VFA"
56,6.87910894806882,"trimethylamine",0,"Other"
56,6.87910894806882,"isoprene",0,"Other"
56,6.87910894806882,"hydrogen_sulfide",1.37871651331537,"VSC"
56,6.87910894806882,"methanol",0,"Other"
56,6.87910894806882,"dimethyl_sulfide",0.0223907744228133,"VSC"
56,6.87910894806882,"X3_methylindole",5.10115079456608,"Indole"
56,6.87910894806882,"butanoic_acid",0,"VFA"
56.5,16.1364190921539,"acetic_acid",0,"VFA"
56.5,16.1364190921539,"pentanoic_acid",0.00593877314218207,"VFA"
56.5,16.1364190921539,"acetaldheyde",0,"Other"
56.5,16.1364190921539,"formic_acid",0,"VFA"
56.5,16.1364190921539,"methanthiol",0,"VSC"
56.5,16.1364190921539,"acetone",0,"Other"
56.5,16.1364190921539,"X2_butanone",0,"Other"
56.5,16.1364190921539,"X2_3_butandion",1.98817721083275,"Other"
56.5,16.1364190921539,"phenol",0.00139720631615454,"Phenol"
56.5,16.1364190921539,"X4_methyl_phenol",0.338918533989335,"Phenol"
56.5,16.1364190921539,"X4_ethyl_phenol",0,"Phenol"
56.5,16.1364190921539,"propanoic_acid",0,"VFA"
56.5,16.1364190921539,"trimethylamine",0,"Other"
56.5,16.1364190921539,"isoprene",0,"Other"
56.5,16.1364190921539,"hydrogen_sulfide",0.21245720703088,"VSC"
56.5,16.1364190921539,"methanol",0,"Other"
56.5,16.1364190921539,"dimethyl_sulfide",0.0259005618926044,"VSC"
56.5,16.1364190921539,"X3_methylindole",13.56362959895,"Indole"
56.5,16.1364190921539,"butanoic_acid",0,"VFA"
57,4.04568269170182,"acetic_acid",0,"VFA"
57,4.04568269170182,"pentanoic_acid",0.0658965563978214,"VFA"
57,4.04568269170182,"acetaldheyde",0,"Other"
57,4.04568269170182,"formic_acid",0,"VFA"
57,4.04568269170182,"methanthiol",0.429129800942278,"VSC"
57,4.04568269170182,"acetone",0,"Other"
57,4.04568269170182,"X2_butanone",0,"Other"
57,4.04568269170182,"X2_3_butandion",1.46745073838952,"Other"
57,4.04568269170182,"phenol",0.000861056229589859,"Phenol"
57,4.04568269170182,"X4_methyl_phenol",0.689286011867606,"Phenol"
57,4.04568269170182,"X4_ethyl_phenol",0.0390036655188338,"Phenol"
57,4.04568269170182,"propanoic_acid",0,"VFA"
57,4.04568269170182,"trimethylamine",0,"Other"
57,4.04568269170182,"isoprene",0,"Other"
57,4.04568269170182,"hydrogen_sulfide",1.23229220785345,"VSC"
57,4.04568269170182,"methanol",0,"Other"
57,4.04568269170182,"dimethyl_sulfide",0.0319823540772807,"VSC"
57,4.04568269170182,"X3_methylindole",0,"Indole"
57,4.04568269170182,"butanoic_acid",0.0897803004254369,"VFA"
57.5,2.88432948255555,"acetic_acid",0,"VFA"
57.5,2.88432948255555,"pentanoic_acid",0,"VFA"
57.5,2.88432948255555,"acetaldheyde",0,"Other"
57.5,2.88432948255555,"formic_acid",0,"VFA"
57.5,2.88432948255555,"methanthiol",0,"VSC"
57.5,2.88432948255555,"acetone",0,"Other"
57.5,2.88432948255555,"X2_butanone",0.000117959519199018,"Other"
57.5,2.88432948255555,"X2_3_butandion",1.12050387328052,"Other"
57.5,2.88432948255555,"phenol",0,"Phenol"
57.5,2.88432948255555,"X4_methyl_phenol",0.36642246580776,"Phenol"
57.5,2.88432948255555,"X4_ethyl_phenol",0,"Phenol"
57.5,2.88432948255555,"propanoic_acid",0,"VFA"
57.5,2.88432948255555,"trimethylamine",0,"Other"
57.5,2.88432948255555,"isoprene",0,"Other"
57.5,2.88432948255555,"hydrogen_sulfide",0.551457303772335,"VSC"
57.5,2.88432948255555,"methanol",0,"Other"
57.5,2.88432948255555,"dimethyl_sulfide",0.00524082133805607,"VSC"
57.5,2.88432948255555,"X3_methylindole",0.84058705883768,"Indole"
57.5,2.88432948255555,"butanoic_acid",0,"VFA"
58,5.7177399662437,"acetic_acid",0,"VFA"
58,5.7177399662437,"pentanoic_acid",0.0466878052454403,"VFA"
58,5.7177399662437,"acetaldheyde",0,"Other"
58,5.7177399662437,"formic_acid",0,"VFA"
58,5.7177399662437,"methanthiol",0,"VSC"
58,5.7177399662437,"acetone",1.68301620284894e-06,"Other"
58,5.7177399662437,"X2_butanone",8.17172800632535e-05,"Other"
58,5.7177399662437,"X2_3_butandion",1.02043870490414,"Other"
58,5.7177399662437,"phenol",0,"Phenol"
58,5.7177399662437,"X4_methyl_phenol",0.245249792583603,"Phenol"
58,5.7177399662437,"X4_ethyl_phenol",0.0251548087140341,"Phenol"
58,5.7177399662437,"propanoic_acid",0,"VFA"
58,5.7177399662437,"trimethylamine",0,"Other"
58,5.7177399662437,"isoprene",0,"Other"
58,5.7177399662437,"hydrogen_sulfide",0.85814015232017,"VSC"
58,5.7177399662437,"methanol",0,"Other"
58,5.7177399662437,"dimethyl_sulfide",0,"VSC"
58,5.7177399662437,"X3_methylindole",3.52198530218006,"Indole"
58,5.7177399662437,"butanoic_acid",0,"VFA"
58.5,11.3528030558052,"acetic_acid",0.00858625451587216,"VFA"
58.5,11.3528030558052,"pentanoic_acid",0.174284267647578,"VFA"
58.5,11.3528030558052,"acetaldheyde",0,"Other"
58.5,11.3528030558052,"formic_acid",6.21099549668975e-06,"VFA"
58.5,11.3528030558052,"methanthiol",0.21305279112955,"VSC"
58.5,11.3528030558052,"acetone",8.44012916262795e-06,"Other"
58.5,11.3528030558052,"X2_butanone",0.000158844911988599,"Other"
58.5,11.3528030558052,"X2_3_butandion",1.66693853153203,"Other"
58.5,11.3528030558052,"phenol",0.00125597121034474,"Phenol"
58.5,11.3528030558052,"X4_methyl_phenol",0.148151642301733,"Phenol"
58.5,11.3528030558052,"X4_ethyl_phenol",0.0148107466034628,"Phenol"
58.5,11.3528030558052,"propanoic_acid",0,"VFA"
58.5,11.3528030558052,"trimethylamine",0,"Other"
58.5,11.3528030558052,"isoprene",0,"Other"
58.5,11.3528030558052,"hydrogen_sulfide",0.504974665687521,"VSC"
58.5,11.3528030558052,"methanol",0,"Other"
58.5,11.3528030558052,"dimethyl_sulfide",0.00386237216389311,"VSC"
58.5,11.3528030558052,"X3_methylindole",8.42974310726679,"Indole"
58.5,11.3528030558052,"butanoic_acid",0.186969209709778,"VFA"
59,3.20971536602391,"acetic_acid",0.0352444151031679,"VFA"
59,3.20971536602391,"pentanoic_acid",0.027477004787702,"VFA"
59,3.20971536602391,"acetaldheyde",0,"Other"
59,3.20971536602391,"formic_acid",3.94393362454665e-05,"VFA"
59,3.20971536602391,"methanthiol",0.09215183647393,"VSC"
59,3.20971536602391,"acetone",3.94442642828432e-05,"Other"
59,3.20971536602391,"X2_butanone",0.000298123006709931,"Other"
59,3.20971536602391,"X2_3_butandion",1.85208491308607,"Other"
59,3.20971536602391,"phenol",0.00126314035045754,"Phenol"
59,3.20971536602391,"X4_methyl_phenol",0.266817070305829,"Phenol"
59,3.20971536602391,"X4_ethyl_phenol",0,"Phenol"
59,3.20971536602391,"propanoic_acid",0.00571641833029729,"VFA"
59,3.20971536602391,"trimethylamine",0.534677615468178,"Other"
59,3.20971536602391,"isoprene",0,"Other"
59,3.20971536602391,"hydrogen_sulfide",0,"VSC"
59,3.20971536602391,"methanol",0,"Other"
59,3.20971536602391,"dimethyl_sulfide",0,"VSC"
59,3.20971536602391,"X3_methylindole",0.294571966470009,"Indole"
59,3.20971536602391,"butanoic_acid",0.0993339790410283,"VFA"
59.5,4.89227906574092,"acetic_acid",0.0529736518899898,"VFA"
59.5,4.89227906574092,"pentanoic_acid",0.123980267271052,"VFA"
59.5,4.89227906574092,"acetaldheyde",0,"Other"
59.5,4.89227906574092,"formic_acid",3.35166712009889e-05,"VFA"
59.5,4.89227906574092,"methanthiol",0,"VSC"
59.5,4.89227906574092,"acetone",5.30053183376922e-05,"Other"
59.5,4.89227906574092,"X2_butanone",0.000391323651351261,"Other"
59.5,4.89227906574092,"X2_3_butandion",2.51893841911827,"Other"
59.5,4.89227906574092,"phenol",0.000822671332185623,"Phenol"
59.5,4.89227906574092,"X4_methyl_phenol",0.697572587536734,"Phenol"
59.5,4.89227906574092,"X4_ethyl_phenol",0.0282555015069038,"Phenol"
59.5,4.89227906574092,"propanoic_acid",0.0142179559681726,"VFA"
59.5,4.89227906574092,"trimethylamine",0.585145394998477,"Other"
59.5,4.89227906574092,"isoprene",0,"Other"
59.5,4.89227906574092,"hydrogen_sulfide",0.646911654570737,"VSC"
59.5,4.89227906574092,"methanol",0,"Other"
59.5,4.89227906574092,"dimethyl_sulfide",2.6356983881569e-06,"VSC"
59.5,4.89227906574092,"X3_methylindole",0,"Indole"
59.5,4.89227906574092,"butanoic_acid",0.222980480209121,"VFA"
60,4.54077126038259,"acetic_acid",0.033221438512753,"VFA"
60,4.54077126038259,"pentanoic_acid",0,"VFA"
60,4.54077126038259,"acetaldheyde",0,"Other"
60,4.54077126038259,"formic_acid",4.74703398831371e-05,"VFA"
60,4.54077126038259,"methanthiol",0,"VSC"
60,4.54077126038259,"acetone",4.10377433923943e-05,"Other"
60,4.54077126038259,"X2_butanone",0.000627777545649709,"Other"
60,4.54077126038259,"X2_3_butandion",2.41820308490348,"Other"
60,4.54077126038259,"phenol",0,"Phenol"
60,4.54077126038259,"X4_methyl_phenol",0.0639023290088183,"Phenol"
60,4.54077126038259,"X4_ethyl_phenol",0,"Phenol"
60,4.54077126038259,"propanoic_acid",0.00801073843505652,"VFA"
60,4.54077126038259,"trimethylamine",0.634915010874005,"Other"
60,4.54077126038259,"isoprene",0,"Other"
60,4.54077126038259,"hydrogen_sulfide",1.20366209103131,"VSC"
60,4.54077126038259,"methanol",0,"Other"
60,4.54077126038259,"dimethyl_sulfide",0,"VSC"
60,4.54077126038259,"X3_methylindole",0,"Indole"
60,4.54077126038259,"butanoic_acid",0.178140281988243,"VFA"
60.5,11.5087464615149,"acetic_acid",0.0526529848639014,"VFA"
60.5,11.5087464615149,"pentanoic_acid",0.0471649807878283,"VFA"
60.5,11.5087464615149,"acetaldheyde",0,"Other"
60.5,11.5087464615149,"formic_acid",2.21267922272086e-05,"VFA"
60.5,11.5087464615149,"methanthiol",0,"VSC"
60.5,11.5087464615149,"acetone",5.11640415783709e-05,"Other"
60.5,11.5087464615149,"X2_butanone",0.000359936610556837,"Other"
60.5,11.5087464615149,"X2_3_butandion",1.76725892133934,"Other"
60.5,11.5087464615149,"phenol",0,"Phenol"
60.5,11.5087464615149,"X4_methyl_phenol",0.117679083631049,"Phenol"
60.5,11.5087464615149,"X4_ethyl_phenol",0.0125367707949522,"Phenol"
60.5,11.5087464615149,"propanoic_acid",0.00936062980951982,"VFA"
60.5,11.5087464615149,"trimethylamine",0.474187614852932,"Other"
60.5,11.5087464615149,"isoprene",0,"Other"
60.5,11.5087464615149,"hydrogen_sulfide",0.52046197238922,"VSC"
60.5,11.5087464615149,"methanol",0,"Other"
60.5,11.5087464615149,"dimethyl_sulfide",0,"VSC"
60.5,11.5087464615149,"X3_methylindole",8.42181621353945,"Indole"
60.5,11.5087464615149,"butanoic_acid",0.0851940620623945,"VFA"
61,17.7942154265892,"acetic_acid",0.0524675794292139,"VFA"
61,17.7942154265892,"pentanoic_acid",0.1144104759685,"VFA"
61,17.7942154265892,"acetaldheyde",0,"Other"
61,17.7942154265892,"formic_acid",4.05700704692409e-05,"VFA"
61,17.7942154265892,"methanthiol",0,"VSC"
61,17.7942154265892,"acetone",7.68189921155258e-05,"Other"
61,17.7942154265892,"X2_butanone",0.000388282780768745,"Other"
61,17.7942154265892,"X2_3_butandion",2.28020661532736,"Other"
61,17.7942154265892,"phenol",0,"Phenol"
61,17.7942154265892,"X4_methyl_phenol",0.213328817792438,"Phenol"
61,17.7942154265892,"X4_ethyl_phenol",0.0437890483273866,"Phenol"
61,17.7942154265892,"propanoic_acid",0.00239545491678493,"VFA"
61,17.7942154265892,"trimethylamine",0.532046858744182,"Other"
61,17.7942154265892,"isoprene",0,"Other"
61,17.7942154265892,"hydrogen_sulfide",0,"VSC"
61,17.7942154265892,"methanol",0,"Other"
61,17.7942154265892,"dimethyl_sulfide",0.00119668248653051,"VSC"
61,17.7942154265892,"X3_methylindole",14.40871359655,"Indole"
61,17.7942154265892,"butanoic_acid",0.145154625203442,"VFA"
61.5,14.3774876830805,"acetic_acid",0.063828853683769,"VFA"
61.5,14.3774876830805,"pentanoic_acid",0.0513153439488117,"VFA"
61.5,14.3774876830805,"acetaldheyde",0,"Other"
61.5,14.3774876830805,"formic_acid",4.69362764687173e-05,"VFA"
61.5,14.3774876830805,"methanthiol",0,"VSC"
61.5,14.3774876830805,"acetone",9.15527017337683e-05,"Other"
61.5,14.3774876830805,"X2_butanone",0.000614054250484508,"Other"
61.5,14.3774876830805,"X2_3_butandion",1.83074942734839,"Other"
61.5,14.3774876830805,"phenol",7.78346672141429e-05,"Phenol"
61.5,14.3774876830805,"X4_methyl_phenol",0.506925900347247,"Phenol"
61.5,14.3774876830805,"X4_ethyl_phenol",0.00295274156200493,"Phenol"
61.5,14.3774876830805,"propanoic_acid",0.0113809604342281,"VFA"
61.5,14.3774876830805,"trimethylamine",0.962263904464628,"Other"
61.5,14.3774876830805,"isoprene",0,"Other"
61.5,14.3774876830805,"hydrogen_sulfide",0.534711989472561,"VSC"
61.5,14.3774876830805,"methanol",8.70548976745001e-06,"Other"
61.5,14.3774876830805,"dimethyl_sulfide",0.015746938625695,"VSC"
61.5,14.3774876830805,"X3_methylindole",10.167072594621,"Indole"
61.5,14.3774876830805,"butanoic_acid",0.229699945186528,"VFA"
62,3.26183657058651,"acetic_acid",0.0624883348794996,"VFA"
62,3.26183657058651,"pentanoic_acid",0.0382042356116289,"VFA"
62,3.26183657058651,"acetaldheyde",0,"Other"
62,3.26183657058651,"formic_acid",5.79245597366159e-05,"VFA"
62,3.26183657058651,"methanthiol",0,"VSC"
62,3.26183657058651,"acetone",9.86101119147451e-05,"Other"
62,3.26183657058651,"X2_butanone",0.000771680615093657,"Other"
62,3.26183657058651,"X2_3_butandion",1.37285491327295,"Other"
62,3.26183657058651,"phenol",0,"Phenol"
62,3.26183657058651,"X4_methyl_phenol",0,"Phenol"
62,3.26183657058651,"X4_ethyl_phenol",0,"Phenol"
62,3.26183657058651,"propanoic_acid",0.0131180705730145,"VFA"
62,3.26183657058651,"trimethylamine",1.03680331367063,"Other"
62,3.26183657058651,"isoprene",0,"Other"
62,3.26183657058651,"hydrogen_sulfide",0.553396603789348,"VSC"
62,3.26183657058651,"methanol",9.00055639828686e-06,"Other"
62,3.26183657058651,"dimethyl_sulfide",0,"VSC"
62,3.26183657058651,"X3_methylindole",0,"Indole"
62,3.26183657058651,"butanoic_acid",0.184033882946292,"VFA"
62.5,1.84982353744673,"acetic_acid",0.0317798684526855,"VFA"
62.5,1.84982353744673,"pentanoic_acid",0.11374462899044,"VFA"
62.5,1.84982353744673,"acetaldheyde",0,"Other"
62.5,1.84982353744673,"formic_acid",2.21204988273566e-05,"VFA"
62.5,1.84982353744673,"methanthiol",0,"VSC"
62.5,1.84982353744673,"acetone",5.0379651030245e-05,"Other"
62.5,1.84982353744673,"X2_butanone",0.000299333620248011,"Other"
62.5,1.84982353744673,"X2_3_butandion",1.20196713345883,"Other"
62.5,1.84982353744673,"phenol",0,"Phenol"
62.5,1.84982353744673,"X4_methyl_phenol",0.03169918759295,"Phenol"
62.5,1.84982353744673,"X4_ethyl_phenol",0.01796889820735,"Phenol"
62.5,1.84982353744673,"propanoic_acid",0.000126717251445599,"VFA"
62.5,1.84982353744673,"trimethylamine",0.292828700841641,"Other"
62.5,1.84982353744673,"isoprene",0,"Other"
62.5,1.84982353744673,"hydrogen_sulfide",0.0824984655926113,"VSC"
62.5,1.84982353744673,"methanol",6.17262661872418e-06,"Other"
62.5,1.84982353744673,"dimethyl_sulfide",0.00527417988321486,"VSC"
62.5,1.84982353744673,"X3_methylindole",0,"Indole"
62.5,1.84982353744673,"butanoic_acid",0.0715577507788358,"VFA"
63,2.13384837031629,"acetic_acid",0.0098812938845937,"VFA"
63,2.13384837031629,"pentanoic_acid",0,"VFA"
63,2.13384837031629,"acetaldheyde",0,"Other"
63,2.13384837031629,"formic_acid",2.45262441670671e-05,"VFA"
63,2.13384837031629,"methanthiol",0,"VSC"
63,2.13384837031629,"acetone",2.05697108389962e-05,"Other"
63,2.13384837031629,"X2_butanone",0,"Other"
63,2.13384837031629,"X2_3_butandion",1.25482944251705,"Other"
63,2.13384837031629,"phenol",0.000639709848811256,"Phenol"
63,2.13384837031629,"X4_methyl_phenol",0.445681838661579,"Phenol"
63,2.13384837031629,"X4_ethyl_phenol",0.00479848719490898,"Phenol"
63,2.13384837031629,"propanoic_acid",0.002619739350512,"VFA"
63,2.13384837031629,"trimethylamine",0.188822001881001,"Other"
63,2.13384837031629,"isoprene",0,"Other"
63,2.13384837031629,"hydrogen_sulfide",0.197587974135012,"VSC"
63,2.13384837031629,"methanol",0,"Other"
63,2.13384837031629,"dimethyl_sulfide",0.00370399543542359,"VSC"
63,2.13384837031629,"X3_methylindole",0,"Indole"
63,2.13384837031629,"butanoic_acid",0.0252387914523943,"VFA"
63.5,6.30628470368144,"acetic_acid",0.0228193549325203,"VFA"
63.5,6.30628470368144,"pentanoic_acid",0.0313311696645201,"VFA"
63.5,6.30628470368144,"acetaldheyde",0,"Other"
63.5,6.30628470368144,"formic_acid",2.57304582790143e-05,"VFA"
