"treatment","group","elapsed.time","valve","Methanol","Hydrogen sulfide","4-Methylphenol","Acetic acid","Butanoic acid","Pentanoic acid","Propanoic acid","Acetaldehyde","Formic acid","Methanethiol","Acetone","Trimethylamine","Dimethyl sulfide","Isoprene","Butanone","Butanedione","Phenol","4-ethyl phenol","Methyl indole","SOAV"
"2.9","Medium acid",0,4,0.00022208182047138,11.1352427813542,611.977627630556,22.1833367843507,115.465692368599,53.7967671288889,5.53296315832359,11.7063666892407,0.000824022157373737,2.04789812314815,0.00000235670816137566,8.36351820590278,0.90341955165459,0,0.00779729106483586,20.4027977680556,0.462104852579365,3.75444515159722,2.26246030833333,870.003486254335
"2.9","Medium acid",0,11,0,4.84844976572917,293.704532455556,12.840606928929,78.5615302381642,43.0899192876389,4.06628325042885,0.906822247907407,0.000508477628282828,0,0,4.66005464652778,0.266590238176329,0.00416713990104167,0.00527130481142677,28.6746642097222,0.235023796031746,2.39886052784722,0,474.263284514999
"2.9","Medium acid",0,17,0.000606383785319865,8.14439259833333,321.643608322222,18.625571552423,123.590864904831,56.3316155455554,7.80087204107213,12.7920122054074,0.000541737939343435,0,0,11.7499943652778,0.775548236473429,0.022117525388889,0.00917103786540404,56.2102499666667,0.270194627738095,2.43273108805555,0,620.400092139035
"0-bp","No acid",0,2,0.000575307600269359,6.46019993,587.33722533889,6.85407257049531,33.8641573541064,17.9481323522222,5.56978436095517,12.3075247887407,0.000707136813661617,1.09499728148148,0.00000126011593121692,14.9606988736112,0.708319385458937,0.00754360453472223,0.00640311898964647,15.1879585055556,0.471556525198413,4.72665496805555,0,707.506512662826
"0-bp","No acid",0,6,0,5.50548403510417,540.472686755556,8.9464917819411,50.8647333468599,27.5071862851389,2.30980857323587,0,0.00037380015697601,2.13710395648148,0.00000245936565542328,9.39216635277778,0.249190704698068,0.00815519450520833,0.00984077035233586,36.5359711472222,0.468378210525794,3.62168590159722,0,688.029259275518
"0-bp","No acid",0,14,0,6.04615278010417,308.624401493056,10.6484347572423,77.5054897381642,40.8173582926389,4.67192768990253,7.19710204707407,0.000464408350271465,3.69669214814815,0.00000425412983994709,7.89352342777778,0.436714002524155,0.00729081391145833,0.00709322939949495,41.5005456930556,0.29235384531746,1.77620606097222,0.892830983333334,512.014585665101
"5.7","High acid",3,7,0,0.470939011527774,142.178279855555,15.532027191834,92.8533571067631,49.9530052377779,4.02112874091617,0.956464217777775,0.000425472624848486,0,0,6.5834175055556,0.36372817695652,0.00840596044907408,0.0086132494300505,61.1403618351852,0.135843238650794,1.41113722416667,0.539861205555554,376.156995230726
"5.7","High acid",3,13,0.000755176181414141,2.69947697236111,69.7487612388889,10.7633676054886,52.8021350487923,33.9272576194444,4.95425804559454,9.56855469866669,0.000505384902499999,0,0,11.1862603930556,0.244413702318842,0.0180109317476852,0.00492498000656566,88.4318679685185,0.115642153928571,0.555780194999999,9.73345578888889,294.755427903785
"5.7","High acid",3,19,0.00101731461141414,3.36909169319445,95.9183748055554,13.5551287018742,71.6867553821258,36.2154826494444,7.07757451401559,17.5466650275556,0.000396595308560606,0,0,10.6522623847222,0.553124042753625,0.0177136876226852,0.00552767150732322,61.6996801074073,0.14729118031746,0.982260416666667,4.07657732222224,323.504923496905
"1.5","Low acid",3,3,0.00111841611186869,9.87841538277777,116.578379905555,12.944941867336,71.0645644400966,39.4264518461111,8.54565147951266,36.8321218502222,0.000496596654999999,0.451143437037038,0.000000519173007936516,20.0335820930556,2.53118001550725,0.0197434656365741,0.00855563299671718,32.0365116462964,0.0915927679365079,1.18768013833333,4.39830777222224,356.030439272573
"1.5","Low acid",3,10,0.000741753183156566,0.804935891111111,88.2523129388889,8.12635972024766,42.8672292444444,29.4595815431944,3.05774909866472,11.9429011158889,0.000360110026856061,0,0,7.95007030034722,0.389141154746377,0.0210284597372685,0.00452012822872475,46.0302370810185,0.0903093390674603,1.29938334291667,0.0999415513888888,240.396802773101
"1.5","Low acid",3,15,0.000674339452626263,0.723430357361111,74.5057866388889,9.01981525087015,42.5100474545892,24.8288155544444,3.46000409237817,14.0020920297778,0.000402149286212122,0,0,6.13734888472222,0.694527060289855,0.0196179474560185,0.0045144454770202,62.605679274074,0.0600015413888889,1.4205452175,2.25825668888889,242.251558926845
"Mp","Machine plot",3,1,0.00141939958929293,4.92103241361111,293.153346622222,21.8198800593039,119.440968947343,62.4109647211109,12.6621330064133,20.5012323424444,0.000565485311060606,1.17166502592591,0.00000134834466666666,20.0381020180556,0.504665725072464,0.0117410414282408,0.0174230274671717,41.0590896407407,0.251594913611112,2.32515462666667,2.57247798888889,602.863458353551
"Mp","Machine plot",3,8,0,1.37635204267361,244.330315738889,16.1855573645248,108.513444896618,53.2898442044444,4.45278904033138,1.66588347755556,0.000478472371117424,0,0,14.9274642940972,0.677626711702899,0.00964898860706019,0.00852824576508838,54.7680807810185,0.221505899781746,2.00044720104167,0.127691588888889,502.555658948311
"Mp","Machine plot",3,12,0.000688326018989899,3.29677438569445,94.0602446722224,9.11726962516733,50.8545689473431,29.3255059061111,4.19550616372319,9.22110942533335,0.00032727595590909,0,0,9.04056585972222,0.389361582753625,0.0126310561643519,0.00496511994444445,39.2458931296297,0.117604902460317,0.943311864166667,4.07436882222224,253.900697064633
"Mp","Machine plot",3,18,0.00111854225535354,2.34736480861111,116.436029688889,10.3098652677376,54.3030841502414,29.2380406411111,3.80132225787524,14.206244452,0.000570315864848486,0,0,12.2293811263888,0.37905726695652,0.0175863623796296,0.00499767611792929,39.137951562963,0.162451320912698,1.04751821416667,2.31666498888889,285.93924864336
"2.9","Medium acid",3,4,0,0.903508805694449,134.739245855555,11.7023956175368,66.3804519038649,37.3870598077778,2.80539661050682,1.10111078111111,0.000404906497954545,0,0,6.6165426180556,0.413871508405799,0.00387351599074075,0.00215539150126263,33.7894473962963,0.113528752857142,1.4315574225,0.611715405555554,298.002266299708
"2.9","Medium acid",3,11,0.000725088468989899,2.47351589527777,75.6128165888889,8.2891640416332,38.9823243821257,28.5832989044444,3.78721600992203,9.85908190977776,0.000247968355303031,0.649773714814815,0.000000747755476190469,6.1323856680556,0.329824578115942,0.0171233842754629,0.003980927639899,33.2130141907407,0.0834433576587306,0.514510101666667,2.30006602222222,210.83251348184
"2.9","Medium acid",3,17,0.000977074180808081,3.01534396652777,74.7118733055554,9.64673169946452,45.4182306574879,24.0746454711111,4.13813270173489,14.4124956497778,0.000479938755606061,0,0,5.54016392638885,0.55378001536232,0.0195501695601852,0.00643766185959595,54.091106062963,0.0904180692063496,0.956809089999999,4.04135838888889,240.718533848825
"0-bp","No acid",3,2,0.00231484491239899,9.50607296892361,167.800268463889,18.9477743494645,98.097871831401,47.6961146569444,13.4427297499805,54.1006444263889,0.000913307186174243,0,0,26.7271563034722,1.70989690039855,0.0222480163466435,0.00868698179804293,34.2293847518519,0.143350331835317,2.10966402229167,7.09461808888889,481.639709995974
"0-bp","No acid",3,6,0,3.11982858027777,97.0715372722224,6.99317988460509,41.5545497154588,29.1042107594444,2.10905331869396,0.128834216222222,0.000220297609999999,0,0,12.0584921847222,0.214826000434781,0.00659535278240742,0.00591114598156566,24.827707024074,0.079488937380952,1.14003497166667,2.58413803888889,220.998607700466
"0-bp","No acid",3,14,0.000697109890707072,3.36397242652777,67.2793534388889,8.06606919946452,40.3101541502414,25.3385956861111,3.38759474325537,12.9987170408889,0.000529899789924243,0.0116720037037045,0.0000000134320714285639,8.0535485430556,0.560807013188407,0.0153486696782408,0.00444576055580809,42.899895924074,0.10987376547619,0.755109890833334,0,213.156385279056
"5.7","High acid",5,7,0,1.27757907847222,67.0847676083333,10.8893140936412,66.4507248154589,33.1579423054167,2.94455714998051,1.09877352725926,0.000421470287140151,1.18270818055556,0.0000013610530734127,10.8464340996528,0.144624592995169,0.00618910155902778,0.0103038116833333,37.6680179685185,0.088724446468254,0.875791805972222,8.94990831944444,242.676783736752
"5.7","High acid",5,13,0.000346907186488214,0.911047956388885,39.9954545333333,7.25596470729584,37.8302977647341,19.2935499883333,3.76833080290449,2.42136390859259,0.000432952660075758,0,0,7.8743646194444,0.194987513864734,0.0107226472222222,0.00299215275227272,33.7732489574074,0.0658341851587302,0.376104800555555,0,153.775044397834
"5.7","High acid",5,19,0.000432941833154881,3.12304852055556,46.1368888166668,7.33224799323963,35.3095177792272,20.998508355,2.6578318374074,9.25890575970372,0.000193331115681817,0.0199521222222223,0.0000000229607777777768,6.6426504944444,0.245058937342995,0.00165232507638888,0.00227270142651515,22.8408051185185,0.068195586904762,0.509166174722222,1.19695806111111,156.344286879479
"1.5","Low acid",5,3,0.000598748450124578,2.42974028305556,54.2450021166668,7.90583403701473,45.9457143879228,25.3909951883333,4.46183670816765,17.9654022279259,0.000391414869924242,0.694140377777779,0.000000798812341269841,16.5687327694444,0.996716930966182,0.00555623944444444,0.0045259488939394,32.6849044074074,0.0900468616269837,0.924701924722222,3.01634181111111,213.331183182614
"1.5","Low acid",5,10,0.000426271468356902,1.30365150847222,46.6023882958333,6.05888783821954,31.4315628589372,19.9620124091667,1.7663395012963,2.23972201192593,0.000271272269299242,0.885782863888889,0.00000101935329365079,6.82764233402778,0.132926596582126,0.0103108205069444,0.00332674746912879,24.3786688851852,0.0868257257242064,0.539812898472222,3.45079561944444,145.681355478243
"1.5","Low acid",5,15,0.000277669600730639,0.187959773472222,36.0777443999998,5.19393982657295,25.9263322516907,15.6705742883333,2.19105466331384,5.18669586770373,0.000137869616060606,0,0,3.6830021319444,0.422332988647343,0.00521983263194444,0.0025462068689394,20.2916087351852,0.0526304802777778,0.49407357388889,1.18832562777778,116.574456187526
"Mp","Machine plot",5,1,0.000436718054644781,2.10635219159722,158.462760945833,13.932321205087,82.9895243263285,40.6510654954167,6.28449770699805,10.0713328285926,0.000445172118958333,0,0,17.6087705402778,0.388364566038647,0.00541328920486111,0.00463089099753788,38.2442169268518,0.171973354117063,1.50160134159722,6.21138518194444,378.635092681056
"Mp","Machine plot",5,8,0,2.79895056597222,109.184943245833,10.0948934463521,65.6983897611111,36.9968519966667,2.77911590568226,1.18197010825926,0.000360968292253788,0,0,12.8175196059028,0.349651438538647,0.00674365762673611,0.0070557322435606,19.4758584310185,0.135261507569444,1.12446497409722,0.718799269444444,263.370830614611
"Mp","Machine plot",5,12,0.000325599395175084,2.31478683472222,60.0571717666668,6.17819194464524,35.3426687792272,20.607155535,3.24714844150098,2.04778823259259,0.000295566904999999,1.66201484444446,0.00000191263614285715,13.5262150069444,0.333010567487921,0.00682481851388888,0.00242795789242424,12.7242518574074,0.0896157190476194,0.517421257222222,0,158.657316642252
"Mp","Machine plot",5,18,0.000273759516993266,5.65098459753472,55.2286477708333,5.69684837978581,27.3969323698068,18.9371563866667,2.71532820568226,10.8800263042593,0.000240341424412879,0,0,5.55940780902777,0.384661679951691,0.00760660236111111,0.00357776525719697,21.5466645518519,0.0940577831349207,0.690579112222222,2.04615824444444,156.839151663761
"2.9","Medium acid",5,4,0.000586566238599327,2.71465108013888,65.2851543499998,7.9850861109103,46.9704418371981,25.8007873633333,3.722445438577,20.4353308179259,0.000284419914848485,0,0,12.9055445902778,0.8925293605314,0.00454607345833334,0.00262129130606061,38.5654636185185,0.0927137490079361,0.66031137138889,1.18927764444444,227.22777568317
"2.9","Medium acid",5,11,0.000360976789215487,0.887360312222222,33.2884204499998,5.5611241044846,28.6751086487924,16.1842864716667,1.7778608251267,2.34431726192593,0.00023958038310606,0,0,11.0917200944444,0.278161759227052,0.00963310411805549,0.0025386743689394,22.5272672185185,0.0630875322619048,0.447328573055555,4.70368762777779,127.842503215163
"2.9","Medium acid",5,17,0.000257537514367002,0.242327211388885,49.4694956499998,6.0771842791834,23.823229169082,17.4023805933333,2.66814809939572,9.02828431725926,0.000245743370833333,0.041697688888889,0.0000000479854285714294,8.4915503319444,0.305812079516908,0.00913101300000007,0.00265119259166667,20.0294139518519,0.0663783169841269,0.784760894722222,3.06164067777778,141.504588795791
"0-bp","No acid",5,2,0.000983589071740742,4.93278262097222,80.5254562333333,9.88353317235608,50.2526923444446,24.70827349,7.19356835319688,31.7684351843704,0.000576941598484849,0,0,18.9474202944444,0.880995678357487,0.00602923939583334,0.00424857386969697,22.3369570685185,0.0636390213888889,0.88025117138889,1.11337001111111,253.499212987819
"0-bp","No acid",5,6,0,0,54.5199850666668,4.66199370970548,27.9490572719807,19.8379624283333,1.28802321881091,0.380490393037039,0.000248316176060606,0,0,11.5680444527778,0.0947348883574878,0,0.00386903051818181,33.4883293851852,0.0764073789285715,0.546238385555555,3.03862097777778,157.454004903811
"0-bp","No acid",5,14,0.000319002376690236,3.22174903680556,46.6745341166668,5.24859539444445,26.7343894024155,17.1145685533333,3.19602713097466,2.14454855748146,0.000308500810833333,0.376988444444446,0.000000433835920634913,7.2260173944444,0.327008062560387,0.00948405915277778,0.00341404055757576,19.8529979962964,0.0606291263888889,0.814273737222222,0,133.005852990212
"5.7","High acid",8,7,0,0,37.1865635180554,6.0846928625502,31.508394863285,19.8619338747222,1.62730216008771,0.744057625185185,0.000231991603592172,0,0,8.78375412222226,0.165721573707728,0.00246451584837964,0.00163133520429293,14.2235476995371,0.0528941722453704,0.586955380069443,0.523359222222222,121.353504916546
"5.7","High acid",8,13,0.000226347594873737,1.52987498888889,33.4310154138889,4.20700264297189,23.092032663285,14.6462872568056,1.27394572068713,1.90161585718519,0.000248102525372475,0,0,8.55509489826389,0.195810073236715,0.00821628088136574,0.00283871660656566,33.8933260884259,0.0648752236541005,0.254197914236111,1.52979082222222,124.58639901136
"5.7","High acid",8,19,0.000184452134924243,1.84303326357639,33.8054873680554,4.92532665411647,20.4689015227053,11.7895413347222,1.69475116950292,8.67942611962965,0.000271885696546718,0,0,5.61227153888889,0.236101530374398,0.00343206316087964,0.00270288348686868,13.4712177328704,0.0604751433564815,0.741028109236111,0,103.334152771514
"1.5","Low acid",8,3,0.000297717443398989,1.76117981857639,41.6926006180554,4.27921299748996,24.9006650777778,17.4286262813889,1.83569476903508,6.77161481896299,0.000128912403592173,0,0,9.29426368055551,0.428958351823672,0.00118037245949074,0.00367478058080809,10.6699184217593,0.0557773672453704,0.830276273402779,2.44181928888889,122.395889547849
"1.5","Low acid",8,10,0.00016389170128788,0.418993684826389,42.1200981847224,3.05837776455824,15.3721091647343,12.3688989813889,0.924515465818714,1.01950539496297,0.000224018886167929,0,0,3.99704722638889,0.0714511213888889,0.00574687850810184,0.00412527204974747,18.9630570106481,0.0235324161739418,0.432940162569444,0,98.7807866393264
"1.5","Low acid",8,15,0.000166348478257577,3.32897781482639,23.8105995513889,2.98116571997992,12.8348731415459,10.2698422580556,2.40908912880117,1.56471048096297,0.000290548391470959,0,0,7.48948329305551,0.317522704722224,0.00283815463310184,0.00309112564595959,10.5555521495371,0.0370762792294973,0.389695343402779,0.510978572222222,76.5059526148789
"Mp","Machine plot",8,1,0.000401301266742425,0,89.3783915513889,7.09189695170683,42.1677430082124,23.6007541613889,2.89965381038012,5.63715816874072,0.0002384793383649,0,0,10.9133927180555,0.159998131823672,0.00120398771643518,0.00229827788308082,37.7246132995371,0.107450876570767,0.415744201736111,2.42931152222222,222.530250447968
"Mp","Machine plot",8,8,0,1.17309837274305,74.4909534513889,4.58212412238956,27.4486435241546,18.6316969280556,1.34217187845029,0.966087189851852,0.000104759432455809,0,0,2.67125100972226,0.180530422838163,0.000999757383101843,0.00519481744065657,20.5436624273148,0.0767145259358466,0.873958420902779,0.537318505555557,153.524510113559
"Mp","Machine plot",8,12,0.000172251527550504,0,47.8569741680554,3.18631575371486,19.1411297357488,13.6730335780556,0.980432860087719,1.73348132118519,0.000123166340486111,0,0,3.77849458888889,0.0848902470410628,0.00168987200115741,0.002334144489899,11.0586053384259,0.0632302836739418,0.429905117569444,0.511520022222222,102.502332449028
"Mp","Machine plot",8,18,0.00021103069229798,0,61.8905932513889,3.12953002720884,13.4999001980676,9.5486282713889,1.59260471570175,6.44638279540739,0.000407498025486111,0,0,7.09865898888889,0.212068267475845,0.00552123358449074,0.00488877524368686,19.5231078162038,0.0960056550628303,0.820871300902779,0,123.869379825243
"2.9","Medium acid",8,4,0.000146377271328283,0,47.3235160388889,5.25605810351406,32.7733560589372,17.5197019368056,1.8170269146345,5.90410223035185,0.000162208025883838,0,0,7.08728501701389,0.418761812149758,0.00162152852199074,0.00239509616281566,13.9137669842593,0.0473600996362434,0.368092978611111,0,132.433353384784
"2.9","Medium acid",8,11,0.000180970782095959,2.07333230982639,32.2571774180554,3.45209583443775,17.0747686850242,11.5512439547222,1.0406585244152,1.06271903185185,0.000230290086319445,0,0,1.61210997222226,0.0748398876207728,0.0061881847650463,0.00234868502323232,13.2630681495371,0.036937787880291,0.437961427569444,2.52559165555556,86.4714527693751
"2.9","Medium acid",8,17,0.000230020100479798,0,34.3412884638889,3.24686977369478,14.3610812589372,9.68829591180556,1.50336250112573,3.40402461801852,0.000326800514065657,0,0,6.88552160138889,0.225691381388889,0.00346226719907407,0.00328294373270202,13.2200480509259,0.0595353295171958,0.0677195586111111,1.50741014722222,88.5181506280712
"0-bp","No acid",8,2,0.000361923694017677,1.21441265732639,57.6510912263889,4.87231015441767,29.6475126263285,17.1578665768056,2.75901422511696,11.6412716575185,0.000207526199008838,0,0,7.62549415763889,0.381865829432367,0.00560200179803241,0.00416930379406566,8.34912091759259,0.0454342021064815,0.547487364236111,1.36325677222222,143.266479122616
"0-bp","No acid",8,6,0,0,35.7158902013889,2.62222714929719,16.6050566371981,13.4009107897222,0.702932858274854,0.167936236296298,0.0000635876274558088,0,0,4.95583977222226,0.0369761776207728,0.000701490015046304,0.000602213183080816,30.0198161606481,0.0352544418088624,0.384166280069444,0.519032305555557,105.167406300928
"0-bp","No acid",8,14,0.00017538901098485,3.01971810357639,32.9355252347224,2.85872107138554,13.1818428850242,10.0410034997222,2.13493303698831,1.14397461807407,0.000164231507531566,0,0,6.70088676805551,0.246189979649759,0.00336047665393518,0.00234360077550504,17.3327891828704,0.0438674655787037,0.345296895069444,4.24322373888887,94.2340161775537
"5.7","High acid",10,7,0,2.12797044791666,42.7687734208332,3.63512333006693,19.0664365758454,13.7536140655556,0.980173072807017,0.728262460240741,0.0000270252741856053,0,0,4.04149357118055,0.066629442958937,0,0.00379788395858586,11.659585625926,0.0453487552083333,0.188291567361111,0,99.0655272451332
"5.7","High acid",10,13,0.000277448966908249,0,29.3607191791667,2.77704323358099,12.7541020070048,9.49971920972222,0.839808936783626,2.54491014757407,0.00038024980655303,0,0,4.43127140555556,0.0255052157487923,0.00540592814293981,0.00329735603415404,16.7086778856482,0.0450265561904762,0.407610893611111,0,79.403755653537
"5.7","High acid",10,19,0.000179211933574916,0.66032713625,32.1557108166667,3.3637389344846,14.3135903841787,10.5547945547222,1.70939445160819,3.43302156457407,0.00024787068530303,0,0,8.13400887118056,0.112457823574879,0.00554882561689815,0.0031725747977904,12.0409919606481,0.0645424601785714,0.358577659236111,0,86.9103051003363
"1.5","Low acid",10,3,0.00027955084831734,1.87003544375,37.8192084875002,2.47178916661312,14.76492962657,9.98885466722222,1.06759233070175,4.69538563001854,0.00000164459032196892,0,0,7.57738703784718,0.24593023875604,0,0.00284584484267677,8.90178326481482,0.0443912650892857,0,0,89.4504141991645
"1.5","Low acid",10,10,0.000238180768095119,0.6454633,43.9178645041667,1.88839792283801,9.04765082801931,7.19063016388887,0.620187182339182,1.56343597312963,0.000249361714412878,0,0,0,0.078892522379227,0.00304438934085648,0.00291620247297979,25.775790937037,0.0480627080257937,0.789253144027779,2.49182050833333,94.0638978284811
"1.5","Low acid",10,15,0.000225797237741582,0,29.5829244666667,2.10721663719545,8.19353084178744,7.94459373972222,0.848121953011696,0.966908691907407,0.000421022288996212,0,0,6.06880331493055,0.359047113248792,0,0.00418626975972222,21.7709883523148,0.0483957888690476,0.0857687504861111,0,77.9811327394267
"Mp","Machine plot",10,1,0.00019289386937037,1.590195571875,66.5435932666667,3.39038547695448,19.375680453744,13.3018854572222,1.96625164292398,6.00736913674074,0.000170837692405303,0,0,5.54201130555556,0.128272111400966,0.0108107601533565,0.00418209540858586,26.8074294023148,0.0888395232738095,0.481037868611111,0,145.238307804407
"Mp","Machine plot",10,8,0,1.04882708916666,51.4359222541667,2.27693428548862,11.6668360019324,8.88972245888887,0.773201560175438,1.42562203712963,0,0,0,3.84777908784718,0.0443953861473432,0,0.00385783455101011,26.465838837037,0.0760339879464286,0.438148486527779,0.498163658333333,108.891282965338
"Mp","Machine plot",10,12,0.000224522809408249,0,42.1607912375002,1.91961971842035,8.67050690338166,7.06864403555557,0.64781479491228,2.11991019712963,0.000269009448503787,0,0,3.23482762118056,0.0656959273067631,0.00665378141030092,0.00513873526994949,17.0909189037036,0.066027276875,0.0492695923611111,0,83.1063122572649
"Mp","Machine plot",10,18,0.000225320785165825,0,33.8597138875002,2.2448994344846,9.45403056135266,8.91611870222222,1.65598016795322,3.06655383735187,0.000215785555700758,0.825685801851841,0.000000950193983465616,2.80857211701393,0.212923531654588,0.00389871543113425,0.00591618091388888,20.326830687037,0.0769642263194444,0.581771198194444,0,84.0403011058159
"2.9","Medium acid",10,4,0.000129723677779461,1.9103932465625,39.9816195666667,2.79488758599063,14.9623114396135,10.1057112534722,1.07355469564327,3.07782312457407,0,0,0,2.99428203368056,0.301295303357488,0.00192087262731482,0.00285601153244949,2.85982639814815,0.0441865717559524,0.103697984861111,0,80.2144958121637
"2.9","Medium acid",10,11,0.000353826763549664,2.03403668875,26.9723313708333,2.07627789030789,8.02390160772948,8.51485785888887,0.786601566315789,1.65252854268519,0.000317811335625001,0,0,2.86555460034718,0.276841812524153,0.00327305822280092,0.00279718711919193,7.68700575925926,0.0572818130257937,0.0866512365277786,0,61.0406126306359
"2.9","Medium acid",10,17,0.000167844125367846,0,29.4627826041667,2.22811588147256,10.6841022048309,7.05677650888887,1.58508962315789,1.34383843735185,0.000254166064488637,0,0,3.18853190451393,0.0671016893357488,0.00301431286168981,0.00261092982979797,16.5136666537036,0.0507745751289682,0.484646474027779,0,72.6714738094602
"0-bp","No acid",10,2,0.000340807860933501,0.772726245833337,30.7976124375002,2.58490145978581,20.1865401091787,10.9020125738889,1.73100292964912,10.8950405717963,0.000121941626685605,0,0,5.10432068368056,0.321362048900966,0.00372942167418981,0.0026417660570707,14.5016421037037,0.0493532977480158,0.347600025694444,0,98.2009484245788
"0-bp","No acid",10,6,0,0.7066374928125,33.5284500916667,1.66266123478581,7.95468508417874,7.61711273222222,0.478311328318713,0.295330895074074,0,0,0,6.40855700555555,0.0430538506400966,0,0.00258285262676768,5.81448376898148,0.0544864482142857,0.0488984748611111,0,64.615251259938
"0-bp","No acid",10,14,0.00020468055601431,0,24.3340907741667,2.02850194846051,11.0061077057005,6.91220445122222,0.686182147520468,1.61113215570741,0.000295673990473485,0,0,3.28883251868056,0.286649367335749,0.00220562053252315,0.00487639147722222,14.0703571448148,0.0562193594464286,0.306312925861111,0,64.5941728654726
"5.7","High acid",13,7,0,0.0560373690277735,26.6584754763887,2.63140137648594,14.7160353118357,10.17857154625,0.683282385925926,0.731033558851852,0.00005424316945707,0.213327825000001,0.000000245496308862434,1.04559390069449,0.0451087592995171,0,0.00218889501957071,2.83662740694444,0.0444091670436508,0.266342547222223,1.82211977222222,61.9306097868778
"5.7","High acid",13,13,0.000264030476819865,2.32991179048611,22.5163184472222,2.41904483722892,13.9563660129227,7.95970956208333,0.785768388689084,1.16882914885185,0.000411177314494949,0,0,0.0288538392361121,0.136080773900966,0.0040741635005787,0.00203508217525253,12.2937612486111,0.0596237546626984,0.167071898055556,0,63.8281241554178
"5.7","High acid",13,19,0.000217098604799662,0.795902799027773,19.3541670097222,3.0915566045984,13.0471772770531,7.24386935291668,1.76749473165693,1.41833896774074,0.000205957744532829,0.172651136111111,0.000000198685840608458,3.24790765902774,0.170994592777778,0.0041616520943287,0.00251255508775253,11.9652780958333,0.0546431744642857,0.393551485555556,0,62.7306303487029
