"elapsed.time","valve","treatment","group","date.time.weather","date.y","time.y","temp","air.temp.K","air.flow","dfc.area","methanol","H2S","4_Methylphenol","acetic_acid","butanoic_acid","pentanoic_acid","propanoic_acid","acetladheyde","formic_acid","methanthiol","acetone","trimethylamine","dimethyl_sulfide","isopren","butanone","butandion","phenol","4_ethyl_phenol","methyl_indole"
46,17,"2.9","Medium acid",2024-09-20 12:00:00,2024-09-20,6,12.4,285.55,2280,0.38465,0.052836892894553,0,0,0.226153386071476,0.0548941183386049,0.0305889818266989,0.0744460153854802,0.0266674827379584,0.00597637981452818,0,0.112267407714843,0.00359809041719387,0,0.00407139484227149,0.0231715134330474,0.0190314012540284,0.00924949499430224,0,0.00095872374768188
48,4,"2.9","Medium acid",2024-09-20 13:00:00,2024-09-20,7,12.6,285.75,2280,0.38465,0,0,0.0079979563944125,0.344152695494643,0.0951190674644919,0.0510274810632057,0.0640688345155492,0.0155376049872487,0.00591883193435675,0.000969219982061717,0.107147204199763,0.00619820870121872,0.00422683547961061,0,0.0316146904302966,0.017468724736344,0.0000127797285324622,0.00109854071199763,0
48,11,"2.9","Medium acid",2024-09-20 14:00:00,2024-09-20,8,12.9,286.05,2280,0.38465,0,0,0.00775307953153081,0.559717974502672,0.144466168386497,0.0762307018461745,0.11789398424606,0,0.00943097642337204,0,0.1055801655781,0.0132131549118257,0.00850241164707572,0.00190923348161856,0.0282188855750102,0.0243340505192474,0,0.00464763001857673,0.00360508861149321
48,17,"2.9","Medium acid",2024-09-20 14:00:00,2024-09-20,8,12.9,286.05,2280,0.38465,0.059712909914043,0.0249354977612,0.0058929617019477,0.389392848550868,0.117769171641859,0.0411296549252076,0.115606197688632,0.0629525537387261,0.0175232507363572,0.00010990843572198,0.0950468547782356,0.0134485551979135,0.00363496689179727,0.00430359614011205,0.0222736917842072,0.0285351518571964,0.00366497506779173,0.00210585339765844,0
51,4,"2.9","Medium acid",2024-09-20 15:00:00,2024-09-20,9,13.2,286.35,2280,0.38465,0,0.0074299777583323,0.00404538221666502,0.614060150729679,0.146834978876388,0.0741224854655987,0.105236448281972,0.00464427679017553,0.000906369184957848,0,0.0810028294570103,0.00680511655055013,0,0.00460510190760967,0.0330125680616204,0.034266208741523,0.00635117906423054,0.00101398084632418,0
51,11,"2.9","Medium acid",2024-09-20 16:00:00,2024-09-20,10,13.7,286.85,2280,0.38465,0,0.0167057425644246,0.00232723979879828,0.652414994355455,0.182714647812566,0.0953690097104507,0.115189840569291,0,0,0,0.11409870509267,0.00530354958597337,0.0218606636092544,0.00470496981544198,0.0351269749332427,0.00254192524833465,0.002460609306801,0.0010578964176133,0.00346535967314059
51,17,"2.9","Medium acid",2024-09-20 17:00:00,2024-09-20,11,14.1,287.25,2280,0.38465,0.0520846359170168,0,0.00782817338254692,0.350403133161748,0.0646502282551557,0.0562372102666775,0.0892578106120183,0.0279591720697909,0.00845168353615599,0.000184077047040512,0.0551228181648039,0,0.00162150029549975,0.00441556873934909,0.017696878321815,0.0169983221793917,0.000703330666410612,0,0
53,4,"2.9","Medium acid",2024-09-20 18:00:00,2024-09-20,12,15.3,288.45,2280,0.38465,0,0.00141525275626918,0.00787317262481854,0.578812326407995,0.134251835633555,0.0706102185644302,0.122016025416413,0.035484992265171,0,0.000445263508651747,0.0803561434321813,0,0,0,0.0157033025013716,0.0398002351015722,0,0.00235600462356808,0
53,11,"2.9","Medium acid",2024-09-20 19:00:00,2024-09-20,13,17.1,290.25,2280,0.38465,0,0,0,0.334482366849862,0.0945695556347798,0.0495582464504783,0.0727318881813564,0,0,0,0.0875634059973164,0,0.00226892167785757,0,0.0202675681907062,0.00805273305450761,0,0.00129291258055377,0
53,17,"2.9","Medium acid",2024-09-20 19:00:00,2024-09-20,13,17.1,290.25,2280,0.38465,0.0318198903615943,0.0205962729788332,0.00247331393242038,0.207608300616161,0.0127119517922503,0.026362344515541,0.0524268014458415,0.0221527384442652,0.00679364701897752,0,0.0419278605578413,0,0,0.00203873421893289,0.0218272622754627,0.0116934305266979,0,0,0
56,4,"2.9","Medium acid",2024-09-20 20:00:00,2024-09-20,14,18.8,291.95,2280,0.38465,0,0,0.00854303909523452,0.195296985456522,0.0388362076010166,0.0307402975398427,0.0444048195367534,0,0,0,0.0289369022097863,0,0,0,0.00717523146199842,0.0141826056914266,0.00458533181013695,0.00263123353712029,0
56,11,"2.9","Medium acid",2024-09-20 21:00:00,2024-09-20,15,19.5,292.65,2280,0.38465,0,0,0.00690182557638239,0.114445732622202,0.00437607001744329,0.0165657510319625,0.0202866864945018,0,0,0.000444049341024277,0.0470419015699126,0,0.00510336629011416,0,0.00872579769463621,0.00218680792176514,0,0.000544191790839861,0
56,17,"2.9","Medium acid",2024-09-20 22:00:00,2024-09-20,16,19.5,292.65,2280,0.38465,0.00950513839441224,0,0.00809866234539278,0.120722345580982,0.00461775103950604,0.0181261962326197,0.0417711525279723,0,0,0,0.0100987433555381,0,0.00118540303005349,0,0,0,0,0,0.000162102765791205
58,4,"2.9","Medium acid",2024-09-20 23:00:00,2024-09-20,17,18.8,291.95,2280,0.38465,0,0.0237241716243055,0.00887122093094707,0.176664058057503,0.0265957333861819,0.0161141769361472,0.0355507101858138,0,0.00317827964632134,0,0.0427289685767337,0.00336328006641748,0.00712403598045983,0.00273692416579639,0.0116603938188187,0.0111336536866236,0.00354546124836895,0.000687595298766539,0
58,11,"2.9","Medium acid",2024-09-21,2024-09-20,18,16.8,289.95,2280,0.38465,0,0,0.00334663773280088,0.108115228341985,0.0119497665473165,0.00437276082638756,0.0177890274568824,0,0,0,0.0437816008468178,0.00531856224607664,0.00979063507535817,0.00236065372378631,0.00852197223799132,0.0117899285022791,0.00129995545396421,0,0
58,17,"2.9","Medium acid",2024-09-21 01:00:00,2024-09-20,19,14.7,287.85,2280,0.38465,0.0266055983714062,0,0,0.136011848378527,0.0157924137626153,0.012425337622528,0.0382472654033152,0.00178514806952879,0,0.000257222214756723,0.010761844571095,0,0,0.00366485741512909,0,0,0,0.000800422132024816,0
61,4,"2.9","Medium acid",2024-09-21 01:00:00,2024-09-20,19,14.7,287.85,2280,0.38465,0,0,0.000830310280518113,0.156708604840641,0.0177029543509666,0.0302442237274001,0.0449001399291342,0.0100722991029728,0,0,0.0761053964160019,0.0055921687414943,0.00114434580205901,0,0.00543565569438854,0.00672212894489284,0.0000379976903502883,0,0
61,11,"2.9","Medium acid",2024-09-21 02:00:00,2024-09-20,20,13.8,286.95,2280,0.38465,0,0,0,0.117454994977121,0.0167321401689604,0.0188629484458195,0.0138554058961773,0,0,0,0.088419952708846,0.00279716117401572,0.00319483267513073,0.0000179356113703902,0.014856820940076,0,0,0,0
61,17,"2.9","Medium acid",2024-09-21 03:00:00,2024-09-20,21,13.5,286.65,2280,0.38465,0.0457667584741954,0,0,0.153102508675237,0.018560845514221,0.022025390197931,0.0468508435219506,0,0.00686472963511576,0,0.0959536523713663,0,0,0,0.0126935748562973,0,0.000155109518359645,0.00114565114634177,0.00380725058724614
63,4,"2.9","Medium acid",2024-09-21 04:00:00,2024-09-20,22,12.9,286.05,2280,0.38465,0,0.0134456146437997,0.00299518037566445,0.120697466209336,0.0307041330645251,0.0126755795463503,0.0428081249624071,0.012855656088938,0,0,0.0761446262641665,0.00383827693169234,0.0117818682233769,0,0.0118268262903091,0.00639872267338527,0.0002374533658379,0.000728558697666659,0
63,11,"2.9","Medium acid",2024-09-21 05:00:00,2024-09-20,23,12.4,285.55,2280,0.38465,0,0,0.0022390353556373,0.0637451218914464,0.0252948711891309,0.014557832571355,0.020605984969291,0.0205751216402101,0,0,0.0468191060482018,0,0.0063731339035047,0.00223629231552658,0,0.00276151538137348,0,0.0022312668116343,0
63,17,"2.9","Medium acid",2024-09-21 06:00:00,2024-09-21,0,11.7,284.85,2280,0.38465,0.0414787872288984,0.00544755404870781,0,0.105198959394513,0.0210581457980321,0.0178008937164156,0.0445795658999061,0.00845983638741158,0,0.000386984205111736,0.0588342459412489,0.00481048049782856,0.00166893353393247,0,0.00286762276209556,0.00378842826252196,0,0.000726542237611368,0
66,4,"2.9","Medium acid",2024-09-21 06:00:00,2024-09-21,0,11.7,284.85,2280,0.38465,0,0.00303928326926784,0.00635594415367516,0.153389181019864,0.0404331539410213,0.0125729237611119,0.0272063445888557,0.01809639292588,0,0,0.0922361963778585,0,0.00125908158369426,0.00262176069498559,0.0110228286928481,0.00449068048417468,0.0019583861754964,0.00115812896798559,0
66,11,"2.9","Medium acid",2024-09-21 07:00:00,2024-09-21,1,11.5,284.65,2280,0.38465,0,0.00302656757119985,0,0.0572101345211679,0.0374412103664858,0.0107837606924944,0.0171142684580721,0,0,0.00161483003405397,0.0875454107653535,0.00478715618680303,0,0,0.00664230434302656,0.00780630982978654,0,0.00110524526155302,0
66,17,"2.9","Medium acid",2024-09-21 08:00:00,2024-09-21,2,11.4,284.55,2280,0.38465,0.0422100997506615,0.01125951081468,0.000344420386608591,0.113310860854301,0.0221201538297279,0.0102207699930571,0.0541638366010802,0.0179716525521324,0.000599054701342298,0,0.069179100926211,0,0,0.000574016045750145,0.0022718272068013,0.0057326695845963,0.00164603984979373,0,0
68,4,"2.9","Medium acid",2024-09-21 09:00:00,2024-09-21,3,11.3,284.45,2280,0.38465,0,0,0.00275741582396066,0.148784888451084,0.0358580107740482,0.0265130021212942,0.0350570064400498,0.00578015733883435,0,0.000687906500423649,0.0430343431082456,0.00276613018027186,0.0000511368562995171,0.00127615234833673,0.00407957721679435,0.00320474226280894,0.00312826269119564,0,0
68,11,"2.9","Medium acid",2024-09-21 10:00:00,2024-09-21,4,11.4,284.55,2280,0.38465,0,0,0.00576641331874403,0.105155260666867,0.0282403859265674,0.017804975771368,0.022765128945106,0,0,0,0.0473925051973792,0.00269047841508407,0.00339455006550988,0.00351724600309785,0.0203153327482316,0.000271462576067078,0.000399585768741179,0,0.00243726880346037
68,17,"2.9","Medium acid",2024-09-21 11:00:00,2024-09-21,5,11.1,284.25,2280,0.38465,0.0543000296770601,0.00731186468403634,0.00541954785569977,0.184036481947062,0.0463838896066681,0.0290493721738955,0.0731570997272689,0.0277946090929364,0.00939148191373432,0,0.0797861162816467,0.00709141433557436,0.00539480333589316,0.000631010666538019,0.00897878951215981,0.00573784739702199,0.00561712312202704,0,0
71,4,"2.9","Medium acid",2024-09-21 11:00:00,2024-09-21,5,11.1,284.25,2280,0.38465,0.0041882664794596,0.0062387075893951,0.00513118642415322,0.288781532181638,0.0745270570073455,0.0352986176054814,0.0624832875433212,0.0133355474150785,0.0163828154623274,0.00013403556752276,0.0562079522463944,0.0050314654511699,0.00582070545007755,0.000821380352234995,0.00790801537928021,0.0107383277105641,0.00292160383916514,0.00289198767098856,0
71,11,"2.9","Medium acid",2024-09-21 12:00:00,2024-09-21,6,10.9,284.05,2280,0.38465,0.0088531080315336,0.00574637356820691,0.00283146188013092,0.238842804824636,0.0999341482355544,0.0483964862844785,0.0860278172567835,0,0.0191263070515001,0.0000901598101440838,0.0839268738049285,0.0171273465851847,0.0158265366124797,0.0113738694577949,0.0197146536742841,0.00950326662025466,0,0.00142530513697617,0
71,17,"2.9","Medium acid",2024-09-21 13:00:00,2024-09-21,7,11.1,284.25,2280,0.38465,0.127108859254933,0,0.000356937111290017,0.321460487559865,0.0926468893883203,0.0481590104326418,0.127033073809644,0.0961232114391575,0.0256375456951765,0.0000961240922932643,0.124272884083374,0.017878044473926,0.00407855622970922,0.00455744764039699,0.0190361156033883,0.0229031731234798,0.00550373143787831,0.00389671120547148,0
73,4,"2.9","Medium acid",2024-09-21 14:00:00,2024-09-21,8,11.8,284.95,2280,0.38465,0,0.00694807425835192,0.0101545447115372,0.309970724356897,0.106617206908347,0.048594044809566,0.0510663652534539,0.0137961467052428,0.0256181524102989,0.000913793792628166,0.0331447992089053,0.014681409924784,0.00520494387403343,0.00371327559468796,0.0167930871927831,0.0182473012037591,0.00534194889291787,0.00325413593193738,0
73,11,"2.9","Medium acid",2024-09-21 15:00:00,2024-09-21,9,12.6,285.75,2280,0.38465,0,0.0229919048788993,0.00307082793920279,0.309500978695719,0.154773705063574,0.0500002321748966,0.0983520265535432,0.00595475176963992,0.0172280853624273,0.00010105404542662,0.100205519100245,0.0205071027925417,0.0175599824809139,0,0.0178588792154058,0.0137057288125334,0.00563984172112623,0.00200479118108643,0
73,17,"2.9","Medium acid",2024-09-21 16:00:00,2024-09-21,10,14,287.15,2280,0.38465,0.102464131726897,0.0141375122781408,0.00612191597780775,0.30915136716441,0.104129760931337,0.048805203177132,0.112511511220896,0.058089237008386,0.0304483693426758,0.000470813898626108,0.0857285752193256,0.0141400644881755,0.00397357868112357,0.00724189924506724,0.0209918273332362,0.034305277193882,0.00900921811398121,0.0051637563074634,0.00330792916617866
76,4,"2.9","Medium acid",2024-09-21 17:00:00,2024-09-21,11,16,289.15,2280,0.38465,0,0,0,0.227085986885098,0.0508943025191366,0.0238589482875997,0.0343821949174307,0,0,0,0.00344334717963346,0.00316348222021904,0,0.00275819891460999,0.00229347816843091,0,0,0.000917912022578565,0
76,11,"2.9","Medium acid",2024-09-21 17:00:00,2024-09-21,11,16,289.15,2280,0.38465,0,0,0.00133693821870142,0.178958971134759,0.0477043316136951,0.0223233397039671,0.0164252818439621,0,0,0,0.0513213757751179,0.00573505492137593,0.0141603625252671,0.00115204980043783,0.00751369156090543,0,0.000508423072109604,0,0
76,17,"2.9","Medium acid",2024-09-21 18:00:00,2024-09-21,12,18.8,291.95,2280,0.38465,0.0618810664823817,0,0.00166550769541478,0.163528033086658,0.0155598660939399,0.0174709994444174,0.0386457732864002,0.00262765522012651,0.0108507856682436,0.000199911309779175,0.0168384722357598,0,0,0.00564917350281361,0.00275315097749064,0,0.000345291141581902,0.00191423630172183,0
78,4,"2.9","Medium acid",2024-09-21 19:00:00,2024-09-21,13,20.2,293.35,2280,0.38465,0,0.00883266978346589,0.00139108922286542,0.138813081297819,0.0193218366931754,0.0154228478157558,0.0163626508980319,0,0,0,0,0,0,0.00109207147445463,0,0,0,0.00364862466748219,0.00105110946760458
78,11,"2.9","Medium acid",2024-09-21 20:00:00,2024-09-21,14,20.7,293.85,2280,0.38465,0,0,0,0.00914767643362799,0,0,0,0,0,0.000907957776985948,0,0,0.0004531580092309,0,0,0,0,0,0.00110821786231632
78,17,"2.9","Medium acid",2024-09-21 21:00:00,2024-09-21,15,20.9,294.05,2280,0.38465,0.002635790623828,0.017623391858209,0,0.00506988211264489,0,0,0,0,0,0,0,0,0,0,0.000309246125540761,0,0,0,0
81,4,"2.9","Medium acid",2024-09-21 22:00:00,2024-09-21,16,20.2,293.35,2280,0.38465,0,0,0.000514069244473874,0.049288335988102,0,0.0156254927062928,0.00166493333660913,0,0,0.000027202689001262,0,0,0,0,0,0,0,0,0
81,11,"2.9","Medium acid",2024-09-21 23:00:00,2024-09-21,17,18.7,291.85,2280,0.38465,0,0.0327409893356784,0.000318299106515869,0,0,0.00521068177198908,0,0,0,0.000485553820579439,0,0,0,0,0,0,0.000736696250603178,0,0
81,17,"2.9","Medium acid",2024-09-21 23:00:00,2024-09-21,17,18.7,291.85,2280,0.38465,0.00706916150007821,0.010317623888618,0,0.0219961233358394,0,0.00268613358412418,0.000753884949407051,0,0.00928341411574326,0,0,0,0,0,0,0,0,0,0
84,4,"2.9","Medium acid",2024-09-22,2024-09-21,18,16.8,289.95,2280,0.38465,0,0,0,0.0695898493453541,0.00610174500237781,0.00853947806637172,0.00806127247117965,0,0,0.00165888778391129,0,0.00519467054445885,0,0.000373187237219238,0,0.00449975544558304,0.00228769179284076,0.000936015201441989,0
84,11,"2.9","Medium acid",2024-09-22 01:00:00,2024-09-21,19,15.2,288.35,2280,0.38465,0,0,0.000679263638724203,0.0000115011956503909,0.00103426873253577,0.000861998331427954,0,0,0,0.000322421812079268,0,0,0,0,0.00016928565550088,0,0.00240067276621705,0.00231199944147852,0
84,17,"2.9","Medium acid",2024-09-22 02:00:00,2024-09-21,20,14,287.15,2280,0.38465,0.0258594299743208,0,0,0.0351063547584655,0,0,0.019316180799931,0,0,0,0,0,0.00180620182981685,0,0.000137849937556826,0.0012146054969804,0.0017447302852302,0,0
86,4,"2.9","Medium acid",2024-09-22 03:00:00,2024-09-21,21,13.3,286.45,2280,0.38465,0,0,0,0.0718944354400796,0,0.00738845539502331,0.00252450721802988,0,0,0,0.00627777897228243,0,0,0,0,0,0,0,0
86,11,"2.9","Medium acid",2024-09-22 04:00:00,2024-09-21,22,12.8,285.95,2280,0.38465,0,0,0,0.0338240692271984,0,0.00593871891746551,0.0139880956621421,0,0,0,0.00995473254185917,0,0,0,0,0,0,0.000213902492820911,0.00415086990635537
86,17,"2.9","Medium acid",2024-09-22 04:00:00,2024-09-21,22,12.8,285.95,2280,0.38465,0.0247476015509272,0.0000897302480469528,0.00495996896130153,0.0772062575765872,0,0.00640340174716499,0.0316825917918006,0,0.00145333584226563,0,0.0386733856833567,0,0,0,0.00555195508060388,0,0.00229436747051497,0,0
89,4,"2.9","Medium acid",2024-09-22 05:00:00,2024-09-21,23,12.7,285.85,2280,0.38465,0,0,0.000648403703710031,0.0617620065172205,0.0125162231594027,0.00758816110676098,0.014380419825014,0.00184109542547494,0,0,0.00516242285287411,0,0.00692146883208188,0.000715094452612678,0,0,0.000894488809953819,0.00106244463250761,0
89,11,"2.9","Medium acid",2024-09-22 06:00:00,2024-09-22,0,12.4,285.55,2280,0.38465,0,0,0,0.0135911842849678,0.00235089414925044,0,0.00785899704104206,0,0,0,0,0.000337124947826109,0.00186049965332505,0,0,0,0,0,0
89,17,"2.9","Medium acid",2024-09-22 07:00:00,2024-09-22,1,11,284.15,2280,0.38465,0.0338204231419041,0.00536751893181174,0,0.0520810551501201,0,0.00258672243667953,0.0198552556228986,0.010589440297063,0.00652079127869429,0,0.00116082180099859,0,0,0.000459190025864678,0,0.00208447620538846,0,0,0
91,4,"2.9","Medium acid",2024-09-22 08:00:00,2024-09-22,2,10.8,283.95,2280,0.38465,0,0,0.00137567329421926,0.0687906582612303,0.0199947536669023,0.00793296751814613,0.0210700061341025,0.0181237247523932,0,0.00176278982782138,0.0233464433155613,0.000568571793975176,0,0.00496447313128738,0,0.00243894070810727,0.000395788058991313,0,0
91,11,"2.9","Medium acid",2024-09-22 09:00:00,2024-09-22,3,10.9,284.05,2280,0.38465,0,0.0115579908822295,0,0.00967993948086571,0.0119975305607022,0,0.00754988365591773,0,0,0.000760528690041241,0.0410093402899289,0,0.00276428045546556,0.00214573587650681,0.000115500756589123,0.00390294745474835,0,0,0
91,17,"2.9","Medium acid",2024-09-22 09:00:00,2024-09-22,3,10.9,284.05,2280,0.38465,0.0655177874724395,0.0301805237459185,0.00243831834643251,0.126922992777863,0.0419742770974981,0.0174999293945947,0.053051510083354,0.0139036201303198,0.00798273928108375,0.000292077063048712,0.0719251117804523,0.00256077961215021,0.00275650643362056,0.00659897541523354,0.0136710018196186,0.00662887182353514,0.00348608882687166,0.00258793359323197,0
94,4,"2.9","Medium acid",2024-09-22 10:00:00,2024-09-22,4,10.8,283.95,2280,0.38465,0.00887790035381538,0.0367988544864403,0.00622395600003158,0.243006493431102,0.0971142070544705,0.0307473679390033,0.0478564350039013,0.00895536050131719,0.00930596401728851,0.000689545451586012,0.0466692263335794,0.0167501680387352,0.0127131297520695,0.00496645643016339,0.00912571328918544,0.00321509844688277,0.00569861846090905,0,0.0025394340061757
94,11,"2.9","Medium acid",2024-09-22 11:00:00,2024-09-22,5,9.7,282.85,2280,0.38465,0.0165255821042599,0.0272523106798203,0.00451939716455463,0.174837415738925,0.0717091425072403,0.0270303891328275,0.0320987790815288,0.00552481836551429,0.0107141525238622,0,0.0776935675638314,0.0160574488508578,0.0224322045362499,0.00478400600003183,0.00474676774039883,0.0072443388698513,0.00295183891145166,0,0
94,17,"2.9","Medium acid",2024-09-22 12:00:00,2024-09-22,6,9.4,282.55,2280,0.38465,0.0890764830254399,0.00707915755839733,0.00154581845239541,0.217666423593445,0.0848292115062044,0.0352549329267362,0.0920939463563581,0.0380976042102022,0.0222578495340503,0,0.108518285577679,0.00912567241722405,0.00617652519575259,0.00757431942324364,0.0151130853652012,0.0145384026652388,0.00401444113439082,0.0016101993038316,0
96,4,"2.9","Medium acid",2024-09-22 13:00:00,2024-09-22,7,9.8,282.95,2280,0.38465,0.00118544041665867,0.0057810338966874,0.00681178253320082,0.223461835991289,0.071562275974981,0.0343753012185891,0.0541810811318714,0.012539420096031,0.0171332202897277,0,0.0419621194199868,0.0145173708830538,0.00972799124103905,0.00338098402826812,0.0000213189606539519,0.0145912565494353,0.0030701839234175,0.000219240390385316,0.000914685249451788
96,11,"2.9","Medium acid",2024-09-22 14:00:00,2024-09-22,8,11.9,285.05,2280,0.38465,0.0123538595682634,0.00612063477020221,0,0.179100182874926,0.0862614001649767,0.0248011845562059,0.0718107679570037,0.013256614243699,0.0118409983469491,0.0000830481243480299,0.0713435381954123,0.0204254971894011,0.0278301081677051,0.00437910959686704,0.00909578754423138,0.00196588996333033,0.00233879733507328,0.00259223698270547,0
96,17,"2.9","Medium acid",2024-09-22 14:00:00,2024-09-22,8,11.9,285.05,2280,0.38465,0.108305764023995,0.0218981184737868,0,0.239054229040303,0.0775943665086665,0.0308585838016772,0.103626359140906,0.0739992927981085,0.0265650600993696,0,0.118286342358799,0.0101842460126138,0.00298151045539396,0.00847407181140128,0.0118685062228687,0.017269248810347,0.00838296703889697,0.000119710516360353,0
99,4,"2.9","Medium acid",2024-09-22 15:00:00,2024-09-22,9,14.5,287.65,2280,0.38465,0,0,0.00470698039211041,0.245412648579819,0.0935299657264529,0.0381603910729319,0.0640971199832356,0.00946405158007488,0.0176906086209476,0.000915534949948107,0.0250928530187907,0.0184219462648582,0.0171079193620403,0.00105242711815803,0.0106601675317297,0.0089775322238236,0.00426708398415598,0.00211410401295869,0
99,11,"2.9","Medium acid",2024-09-22 16:00:00,2024-09-22,10,15.6,288.75,2280,0.38465,0,0.0554387998399655,0.00483252355654204,0.160767362699733,0.100543327361195,0.0358496160471837,0.0282784604877135,0.00372110080950406,0.0142549968204105,0.000100013452139778,0.0801675627985331,0.0181373600263326,0.0189415066523669,0.010335613856561,0.00809916672298983,0.00368011738327756,0,0.00423227472144134,0
99,17,"2.9","Medium acid",2024-09-22 17:00:00,2024-09-22,11,15.6,288.75,2280,0.38465,0.0522507691747066,0,0.00300336776060487,0.197928383346084,0.0676821613374655,0.0467925838597889,0.0682517410820098,0.0354980327767259,0.0190013415047423,0.00126682339836029,0.0667269474747998,0.00900461606718946,0.00639500166089085,0.00181119162226141,0.0097738757898611,0.0150091267659005,0.00775946114380069,0.00309523130221636,0
101,4,"2.9","Medium acid",2024-09-22 18:00:00,2024-09-22,12,18.5,291.65,2280,0.38465,0,0,0.00143616444404468,0.0971388922925275,0.0158396736855899,0.0124750440289161,0,0,0,0,0,0.00163187602338519,0.000147554394819204,0.00175209174534529,0.00677213736617382,0,0,0,0
101,11,"2.9","Medium acid",2024-09-22 19:00:00,2024-09-22,13,19.4,292.55,2280,0.38465,0,0,0,0,0,0.00331181922779353,0,0,0,0,0,0,0.00309306687156086,0.000380536273598093,0.00821621629071425,0,0,0,0
101,17,"2.9","Medium acid",2024-09-22 20:00:00,2024-09-22,14,19.5,292.65,2280,0.38465,0.0207409360007109,0,0,0.00530251502273965,0,0.00121532205526505,0,0.000572492675636034,0.00196205497840931,0,0,0,0,0.000161985340140046,0.00547881435356014,0,0,0,0.0000921030037080211
104,4,"2.9","Medium acid",2024-09-22 20:00:00,2024-09-22,14,19.5,292.65,2280,0.38465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562805449226196,0,0,0.00203413660396248,0
104,11,"2.9","Medium acid",2024-09-22 21:00:00,2024-09-22,15,19.4,292.55,2280,0.38465,0,0.0020977947989663,0,0,0,0,0,0,0,0.000668106582311204,0,0,0,0,0,0,0,0,0
104,17,"2.9","Medium acid",2024-09-22 22:00:00,2024-09-22,16,18.6,291.75,2280,0.38465,0.000271138313601804,0,0,0,0,0,0,0,0.000869641815781194,0.000263696431361227,0,0,0,0,0,0,0,0,0.0015327290221461
106,4,"2.9","Medium acid",2024-09-22 23:00:00,2024-09-22,17,17.3,290.45,2280,0.38465,0,0,0.000660829921915592,0,0,0,0,0,0,0.000130043478519791,0,0,0,0,0,0,0,0.00112180826116232,0
106,11,"2.9","Medium acid",2024-09-23,2024-09-22,18,15.5,288.65,2280,0.38465,0,0.00138527065589268,0.00061497651724141,0,0,0,0,0,0,0.00199826983127531,0,0,0.000363176030642463,0,0,0,0.000155520828843992,0,0
106,17,"2.9","Medium acid",2024-09-23 01:00:00,2024-09-22,19,13.9,287.05,2280,0.38465,0,0.000971489872741629,0.00199007854590228,0,0,0,0,0,0.00355307744554435,0.0010595644591458,0,0,0,0,0,0,0,0,0.0046404552864016
109,4,"2.9","Medium acid",2024-09-23 01:00:00,2024-09-22,19,13.9,287.05,2280,0.38465,0,0,0.000812610174709611,0.0208069580576254,0,0,0,0,0,0.000339827152733016,0,0,0.00195832816128983,0.00183890553506979,0,0,0.00383481051204517,0.00238369089311469,0
109,11,"2.9","Medium acid",2024-09-23 02:00:00,2024-09-22,20,12.7,285.85,2280,0.38465,0,0,0,0,0,0,0,0,0,0,0,0,0.0020698573950278,0,0.00168746272683471,0,0.000581777052879692,0,0
109,17,"2.9","Medium acid",2024-09-23 03:00:00,2024-09-22,21,11.8,284.95,2280,0.38465,0.0175844115767722,0,0,0.00202216814801482,0,0,0.000186437266743034,0,0.0112694498047869,0.000812801194514475,0,0,0,0,0,0,0.00252896102961259,0,0
111,4,"2.9","Medium acid",2024-09-23 04:00:00,2024-09-22,22,11.8,284.95,2280,0.38465,0,0,0,0,0,0.00254493328870196,0,0,0,0,0,0.00071220158454071,0,0,0,0,0,0,0
111,11,"2.9","Medium acid",2024-09-23 05:00:00,2024-09-22,23,11.2,284.35,2280,0.38465,0,0,0,0,0,0,0,0,0,0.0000226988788455388,0,0,0,0.000404384577153375,0,0,0,0.000108507552195705,0.00813451488867851
111,17,"2.9","Medium acid",2024-09-23 06:00:00,2024-09-23,0,10.5,283.65,2280,0.38465,0.042277938676091,0,0,0.0180475677243358,0,0.000271306181586808,0.0131362940191084,0,0.00579395595381696,0.0000733107366271596,0.000185949894212893,0,0,0,0,0,0,0.0017542528585414,0.0042965371679983
114,4,"2.9","Medium acid",2024-09-23 06:00:00,2024-09-23,0,10.5,283.65,2280,0.38465,0,0,0,0.00614916796302893,0,0.00135848615606981,0,0.00629593069476641,0,0,0,0,0.00284081238280413,0.0032409653003793,0,0,0.000565462387324609,0,0
114,11,"2.9","Medium acid",2024-09-23 07:00:00,2024-09-23,1,9.6,282.75,2280,0.38465,0,0,0,0,0,0,0,0,0,0.000508092801467935,0,0.00864803183429768,0.00241847623499143,0,0,0,0.000207178862809454,0,0.000249589331224893
114,17,"2.9","Medium acid",2024-09-23 08:00:00,2024-09-23,2,9.1,282.25,2280,0.38465,0.0482800328851684,0,0.00115129441884668,0.0319307576788649,0.00579868830140416,0.000960654144428232,0.0163733101227182,0.0127633634701178,0.00579703344948762,0,0.0135347777856278,0,0.0022611877600064,0.00055630388052643,0.00360926385259713,0,0.00280540852138878,0.00238673078157618,0
116,4,"2.9","Medium acid",2024-09-23 09:00:00,2024-09-23,3,8.1,281.25,2280,0.38465,0,0.00401477329823207,0.00881928675361801,0.0453347865537421,0.023752513609418,0.007953330079574,0.0122717540975925,0.00539504333751252,0,0.000321393450667747,0.0490459685043366,0.000558848710075465,0,0.00302196529680528,0,0.00529151113394419,0,0.00136689571702886,0.00421249226599717
