"rn"	"Sensor"	"Source"	"SensorHeight"	"SourceArea"	"CE"	"CE_se"	"CE_lo"	"CE_hi"	"uCE"	"uCE_se"	"uCE_lo"	"uCE_hi"	"vCE"	"vCE_se"	"vCE_lo"	"vCE_hi"	"wCE"	"wCE_se"	"wCE_lo"	"wCE_hi"	"N_TD"	"TD_Time_avg"	"TD_Time_max"	"Max_Dist"	"UCE"	"Ustar"	"L"	"Zo"	"sUu"	"sVu"	"sWu"	"z_sWu"	"WD"	"d"	"N0"	"MaxFetch"	"Time"	"SH"	"UST"	"sigW"	"sigU"	"sigV"	"WS"	"airT"	"Pair"	"z_sonic"	"z0"	"kv"	"A"	"alpha"	"bw"	"C0"
"77"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	5.47293263902006	0.149728397382806	5.17946682064538	5.76639845739474	-0.807674213194377	0.0497379428772548	-0.905159969843655	-0.7101884565451	0.101606123826237	0.0303777559570562	0.0420660955607136	0.16114615209176	0.218089727910643	0.0163385642715804	0.186066342775706	0.250113113045581	18880	39.167155720339	130.3	25.72	4.07938301180366	0.0540024	3.1	0.0199	4.581	4.959	1.558	1.889	66.167	0.111	1e+05	75	"20-Sep-2024 02:00:00"	-4.47552960374927	0.0540023928292761	1.557661805042	4.58101790395474	4.95868551772089	0.614697202085634	11.836063477362	102839.99572543	2	0.0199038411443909	0.4	0.5	0.02	1.558	7.078
"78"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.51454246847864	0.096525843651209	1.32535300143996	1.70373193551731	-0.246994949153897	0.0236158593359767	-0.293281743160881	-0.200708155146914	0.000244463368419969	0.0124045865107829	-0.024068373712707	0.0245573004495469	0.0689092630074812	0.00715267016331217	0.0548901174096429	0.0829284086053194	4310	29.6106496519722	63.9	24.82	1.45929368469683	0.0384277	2.3	0.0002769	5.711	3.802	1.883	1.889	65.903	0.111	1e+05	75	"20-Sep-2024 02:30:00"	-2.19139040468757	0.0384276917594275	1.88312273908451	5.71129581664461	3.80153983901199	0.848118381335433	11.2573671841614	102685.518444666	2	0.000276858176466746	0.4	0.5	0.02	1.883	11.532
"79"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.00026189294652	0.0681315684654644	0.866724856242995	1.13379892965005	-0.169657158355044	0.0156029578879787	-0.200238764020364	-0.139075552689724	0.239096184525693	0.0266199937176293	0.186921324058176	0.29127104499321	0.0389461715679431	0.00466790637325178	0.0297971324553398	0.0480952106805465	3130	40.9848881789137	123.9	18.57	0.661730879299597	0.0488316	1.8	0.0742	4.623	6.291	1.586	1.889	124.79	0.111	1e+05	67	"20-Sep-2024 03:00:00"	-5.52607081342886	0.0488316114014063	1.58567967856771	4.62271420090957	6.29090925864754	0.395191622522243	10.5749639311474	102650.535676023	2	0.0741951122651031	0.4	0.5	0.02	1.586	7.392
"80"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	0.0121794	0.3	8.491e-06	8.353	8.009	2.095	1.889	160.745	0.111	1e+05	57	"20-Sep-2024 03:30:00"	-0.589581536715448	0.0121793604511027	2.09482691917476	8.35278749082749	8.00889433925587	0.374896205904581	9.78361376399459	102591.723003183	2	8.49136921165318e-06	0.4	0.5	0.02	2.095	15.476
"81"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	0.0196593	1.3	0.002622	5.245	5.193	1.245	1.889	177.971	0.111	1e+05	54	"20-Sep-2024 04:00:00"	-0.497116746786553	0.019659298871725	1.24493505005185	5.24474710050504	5.19295927728394	0.32337852070644	9.37601910482337	102596.855664508	2	0.00262236306246088	0.4	0.5	0.02	1.245	4.373
"82"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.30829396193125	0.0645540990449485	1.18176872131687	1.43481920254564	-0.174816685637091	0.0148958882181198	-0.204012443440949	-0.145620927833233	0.146556019270073	0.0140631274073922	0.118992462418755	0.174119576121391	0.0636258940008595	0.00616317031769631	0.0515461559372704	0.0757056320644485	4054	39.8097927972373	194.6	17.98	0.511887164405315	0.0371103	2.5	0.08	4.842	5.047	2.092	1.889	130.453	0.111	1e+05	66	"20-Sep-2024 04:30:00"	-1.79594147697337	0.0371102998885047	2.09240446607398	4.84151905567057	5.04743045146585	0.293323452053156	9.81476346250638	102639.521173341	2	0.0799994144479899	0.4	0.5	0.02	2.092	15.414
"83"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.68735025630789	0.0609408833020759	1.56790687413507	1.80679363848072	-0.508753115804492	0.0270930262863238	-0.561855114292027	-0.455651117316958	0.238530300106765	0.015102251363434	0.208930073074754	0.268130527138776	0.20619613379418	0.011986056398465	0.182703610588528	0.229688656999831	10025	15.9956907730673	58.1	18.71	1.09954737951477	0.1160442	42.7	0.06595	2.636	2.325	1.291	1.889	114.691	0.111	1e+05	69	"20-Sep-2024 05:00:00"	-3.19097225488699	0.116044152473616	1.29088621880816	2.63578680372207	2.32534630379463	0.97325149149567	11.1116827487979	102591.525725476	2	0.0659451112403285	0.4	0.5	0.02	1.291	4.682
"84"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.773859340662452	0.0343246465538851	0.706583455343224	0.84113522598168	-0.241469620657127	0.0140884101567986	-0.2690827313865	-0.213856509927754	0.166490660509179	0.0111469184073077	0.14464283745132	0.188338483567038	0.102779740831776	0.00712270888782571	0.0888193189655999	0.116740162697951	4815	14.3086812045691	50.5	17.29	0.500903913953814	0.097978	46.7	0.03472	2.872	2.948	1.495	1.888	122.004	0.112	1e+05	68	"20-Sep-2024 05:30:00"	-1.75803837293552	0.097977987877781	1.49459381638932	2.87217402367151	2.9484193927082	0.978875500029318	11.3740295959019	102569.767359135	2	0.0347161197151686	0.4	0.5	0.02	1.495	6.416
"85"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.421032567460941	0.0187241882507252	0.384333388651513	0.457731746270368	-0.229968911297269	0.0129886906921888	-0.255426585394009	-0.204511237200528	0.151084389494173	0.00979005145589831	0.131896008982159	0.170272770006188	0.0991415328163545	0.00593990001579347	0.0874994018000055	0.110783663832703	4197	8.51279485346676	31.3	15.16	0.368544011048607	0.1417923	-966.9	0.02703	3.346	3.33	1.679	1.888	129.503	0.112	1e+05	66	"20-Sep-2024 06:00:00"	0.25757892077521	0.141792327492567	1.67940559130755	3.34642752795923	3.33040531408961	1.50528467035272	11.5390977095424	102563.626972536	2	0.0270311411281703	0.4	0.5	0.02	1.676	8.487
"86"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.11704457206785	0.032293525564366	1.05374965892108	1.18033948521463	-0.668543138569958	0.0255970540210067	-0.718713049806302	-0.618373227333613	0.349062367831906	0.0176486173175176	0.314471294830402	0.38365344083341	0.196337757972242	0.00883542352657502	0.179020436467197	0.213655079477287	11284	11.8500354484225	75.2	19.39	0.921646908184995	0.1580167	-179.2	0.03958	3.757	2.981	1.547	1.888	117.559	0.112	1e+05	69	"20-Sep-2024 06:30:00"	1.92394864533208	0.158016728493935	1.54707074658224	3.75728612891291	2.98123766956739	1.52685177393716	11.5762429840136	102590.444049734	2	0.0395801056910829	0.4	0.5	0.02	1.531	6.787
"87"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.44636621239437	0.0400807528016958	1.3678084295848	1.52492399520393	-0.487387044527522	0.0235855748643713	-0.533614481342422	-0.441159607712621	0.592063174443161	0.0261766858585073	0.540757191930281	0.64336915695604	0.239133844364592	0.0113893093501522	0.216810938038283	0.261456750690902	14712	12.0732259380098	46.3	19.94	1.51351280615684	0.149174	-62.5	0.03377	3.499	3.962	1.729	1.888	110.964	0.112	1e+05	70	"20-Sep-2024 07:00:00"	4.64458090892964	0.149173968520425	1.72927017262884	3.49917878453062	3.96208293728326	1.50055644165251	11.7347109261032	102525.093393105	2	0.0337725998378526	0.4	0.5	0.02	1.68	8.539
"88"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.11977893690489	0.0493187900498366	2.02311471464503	2.21644315916475	-0.804416312921692	0.0312474571722694	-0.865660944878467	-0.743171680964917	0.705939227347708	0.0300427933631898	0.647055721648726	0.764822733046689	0.36601505907075	0.0162048869992154	0.334253679746456	0.397776438395044	23692	12.541744048624	55	22.81	2.36209208083955	0.1799406	216.1	0.05596	3.452	3.381	1.54	1.888	102.739	0.112	1e+05	72	"20-Sep-2024 07:30:00"	-2.3584158569346	0.179940569067211	1.54038772635013	3.45231440559091	3.38078998500534	1.58285324927521	11.9095442263926	102571.039533561	2	0.0559581670922495	0.4	0.5	0.02	1.54	6.883
"89"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.37899527423595	0.114523151896033	2.15453130426444	2.60345924420746	-0.706052601938844	0.0638531904884348	-0.83120407039819	-0.580901133479498	0.772998466458962	0.0583317803746478	0.658668893952205	0.887328038965719	0.352191353830341	0.0190030695360967	0.314945571129658	0.389437136531024	23506	12.8697566578746	56.9	21.8	2.75937171897607	0.1790639	-43.6	0.05168	3.201	3.423	1.506	1.888	101.305	0.112	1e+05	72	"20-Sep-2024 08:00:00"	11.5105945683898	0.179063877138849	1.50631124261387	3.20118930136387	3.4231357299241	1.61074203556308	11.9623679060659	102577.833125778	2	0.0516765812278712	0.4	0.5	0.02	1.446	5.944
"90"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.57687787961666	0.0590185651836005	2.46120221732648	2.69255354190685	-0.930410456087328	0.0304259388142138	-0.990044922160605	-0.870775990014051	0.799755583724806	0.0438377403015592	0.713834151597256	0.885677015852357	0.446526936351641	0.0197762862850877	0.407765658327492	0.485288214375789	27522	12.7337766150716	50.2	22.46	2.6106485945227	0.201556	-39	0.08683	2.858	2.94	1.381	1.888	102.437	0.112	1e+05	72	"20-Sep-2024 08:30:00"	18.3757244648811	0.201556048869484	1.38113822983219	2.85786568234937	2.94010194753987	1.55154473836958	12.1849685400442	102594.678468593	2	0.0868287332952715	0.4	0.5	0.02	1.32	4.892
"91"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	3.29855089600861	0.0672196469570805	3.16680121425197	3.43030057776526	-0.856447886032175	0.0333346568696863	-0.921783403739552	-0.791112368324798	0.536857628661846	0.029656927450808	0.478730415407981	0.594984841915711	0.512843486902809	0.0187209568726243	0.476150641554739	0.54953633225088	35235	13.1530949340145	50.1	24.01	4.01576066303765	0.1801419	-36.5	0.04941	2.941	2.848	1.556	1.887	87.271	0.113	1e+05	75	"20-Sep-2024 09:00:00"	14.0353195048549	0.180141926945474	1.55623993694398	2.94110771971609	2.84799447707841	1.64060982133949	12.3065782729398	102674.987541824	2	0.0494059018095126	0.4	0.5	0.02	1.483	6.297
"92"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.82364425171966	0.0543873948830399	2.71704562629117	2.93024287714815	-0.779192294248909	0.0317221123650312	-0.841367244548927	-0.717017343948891	1.16076925323561	0.040281262294495	1.08181847428487	1.23972003218636	0.407640612702352	0.0152783980067135	0.377695140414747	0.437586084989956	27718	14.3082148784184	64.4	23.25	2.72882293493575	0.1746003	-27	0.07364	2.949	4.385	1.478	1.887	96.305	0.113	1e+05	73	"20-Sep-2024 09:30:00"	17.2556305997355	0.174600271725797	1.47757068795839	2.94901988673896	4.38487356295135	1.41589222380814	12.4916526899287	102661.282069505	2	0.0736400618730763	0.4	0.5	0.02	1.387	5.423
"93"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.401942897611	0.0461241932642285	2.31154004578222	2.49234574943978	-0.695711239595395	0.028765650661712	-0.75209156129841	-0.639330917892381	0.844365899026281	0.034907183783196	0.775948247898284	0.912783550154277	0.434775019938499	0.0151197087620601	0.405140576619771	0.464409463257227	28855	12.0750025992029	48.8	22.85	2.84372686578822	0.1945951	-21.4	0.05912	3.072	3.81	1.619	1.887	95.017	0.113	1e+05	73	"20-Sep-2024 10:00:00"	30.2274403930043	0.194595061839811	1.61891861842637	3.07243251795489	3.81012831068846	1.68483831366014	12.6324144432581	102656.207755247	2	0.0591206010823027	0.4	0.5	0.02	1.497	6.436
"94"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.88484118788471	0.0407588416765027	1.80495435921575	1.96472801655367	-0.712926449353288	0.0250725618997822	-0.76206836247921	-0.663784536227366	0.703194827863854	0.0261946423555803	0.651853650837437	0.754536004890271	0.331052774292728	0.0123582200934643	0.306830814819599	0.355274733765857	19491	12.166989892771	66.3	20.41	1.65961134555638	0.1933089	-17.7	0.08805	2.655	3.251	1.399	1.887	113.668	0.113	1e+05	69	"20-Sep-2024 10:30:00"	35.8326984781234	0.19330888597185	1.39878492098443	2.65517041747926	3.25050947665591	1.48115433539139	12.8560506356154	102666.798418972	2	0.0880523530969474	0.4	0.5	0.02	1.275	4.571
"95"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.20436557484863	0.0505001379059004	2.10538592531228	2.30334522438498	-0.851340264185631	0.0353207445953968	-0.920568489421958	-0.782112038949305	0.789722251431929	0.0292716045378629	0.73235026635096	0.847094236512899	0.403568299802063	0.0198575752656456	0.364647696375243	0.442488903228883	24745	11.9156678116791	49.7	21.96	2.50650943840819	0.2028671	-28.1	0.06317	3.103	3.384	1.481	1.887	101.229	0.113	1e+05	72	"20-Sep-2024 11:00:00"	26.0884515231804	0.202867103330245	1.48114320332272	3.10274697927059	3.38406261506569	1.72275613024874	13.1824501353462	102605.282091466	2	0.0631735507634363	0.4	0.5	0.02	1.393	5.473
"96"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.53395297036425	0.0364858651281442	1.46244112320567	1.60546481752283	-0.599683433286581	0.024211100418689	-0.647136892498842	-0.552229974074321	0.690056000362461	0.0275549473822642	0.636048642204923	0.744063358519998	0.282728388545832	0.0119414000033592	0.259323391325661	0.306133385766002	19466	10.1514332682626	48.8	20.72	1.98759934674118	0.1996896	-37.3	0.04485	3.197	3.621	1.638	1.887	106.096	0.113	1e+05	71	"20-Sep-2024 11:30:00"	18.7834517176142	0.199689641790179	1.63775793334575	3.19684628796479	3.62086618807362	1.86679988349031	13.4359190064397	102672.5525782	2	0.0448456583937123	0.4	0.5	0.02	1.563	7.133
"97"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.0814702641907	0.0300589424210579	1.0225551065368	1.14038542184459	-0.51990010696115	0.0257519681421847	-0.570373647970764	-0.469426565951536	0.56960461735085	0.0264222456010411	0.517817340761081	0.621391893940619	0.24143563886096	0.0111226504110057	0.219635380777545	0.263235896944374	13937	9.23330702446725	34.7	20.02	1.52163472096804	0.1892028	-28	0.02339	3.635	3.962	1.766	1.887	109.479	0.113	1e+05	70	"20-Sep-2024 12:00:00"	21.3073833924431	0.189202822266101	1.76561746157974	3.63479338145731	3.96167199514456	2.07658319603183	13.6345222431626	102636.051349525	2	0.0233917152215339	0.4	0.5	0.02	1.661	8.295
"98"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.30073980267851	0.0468372252859787	2.20893941685185	2.39254018850517	-0.890212417176022	0.0325069332015178	-0.953925606668358	-0.826499227683687	0.856093792970671	0.0357354646559775	0.78605272151344	0.926134864427902	0.427013074449725	0.016382136858725	0.394904287579588	0.459121861319862	25905	12.3605442964679	50.6	23.03	2.75174188190428	0.2002234	-22.4	0.05205	3.182	3.856	1.47	1.887	94.046	0.113	1e+05	74	"20-Sep-2024 12:30:00"	31.5569556664745	0.200223414911339	1.47027392672026	3.18211378637564	3.85576837216733	1.79714919062233	14.1459814148887	102660.138142201	2	0.0520494594860658	0.4	0.5	0.02	1.364	5.233
"99"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.39535441610934	0.0401737985993777	1.31661426468006	1.47409456753862	-0.742598403537573	0.0345032677828079	-0.810224384269837	-0.674972422805309	0.731376333145984	0.0326097071809103	0.667461707917361	0.795290958374608	0.274618611492551	0.0134183198037865	0.248318869618178	0.300918353366924	13284	12.7349292381813	90.2	21.58	1.27555215379542	0.1424433	-4.5	0.01389	5.166	5.95	2.136	1.886	111.72	0.114	1e+05	70	"20-Sep-2024 13:00:00"	57.1136888503204	0.142443279057939	2.13599124689301	5.16646714306076	5.94981460623293	1.74898560920944	14.9492451823922	102644.809073455	2	0.0138879335005525	0.4	0.5	0.02	1.628	7.887
"100"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.79164098429548	0.038219706218095	1.71673082991336	1.86655113867759	-0.807042097252343	0.0292005508551008	-0.864274817988507	-0.749809376516179	0.763305990224625	0.0294553202922427	0.705573924523347	0.821038055925903	0.343832001225559	0.0130295635452888	0.31829421683916	0.369369785611957	21544	10.9885675826216	46.1	20.19	1.95113453510411	0.2195568	-16	0.0705	2.978	3.443	1.46	1.886	107.702	0.114	1e+05	71	"20-Sep-2024 13:30:00"	58.7654815744661	0.219556818284157	1.45985416184317	2.97795099771755	3.44338784503041	1.80401924711226	15.9459358782947	102548.823487595	2	0.0705046814550847	0.4	0.5	0.02	1.32	4.892
"101"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.13379021652639	0.0436141366482352	2.04830704481077	2.21927338824201	-0.905256748666127	0.0322221974523308	-0.968411859590092	-0.842101637742161	0.993460232997689	0.0358709914712755	0.9231535306484	1.06376693534698	0.398043697642214	0.0142325271373955	0.37014811940239	0.425939275882039	24779	12.2995722184108	63.8	21.19	1.8966362861266	0.1990958	-8.4	0.07225	3.624	4.414	1.667	1.886	105.729	0.114	1e+05	71	"20-Sep-2024 14:00:00"	83.2547542324468	0.19909578224177	1.66724293864509	3.62369762396932	4.41390482296851	1.62370023215878	16.6808746884996	102581.737273051	2	0.0722485624439356	0.4	0.5	0.02	1.404	5.568
"102"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.24285876172719	0.0310973899191353	1.1819082597419	1.30380926371249	-0.727235644558403	0.0276839693183733	-0.781495884124747	-0.672975404992058	0.730613243865764	0.0307530713131234	0.670337602115811	0.790888885615717	0.269048549988657	0.0102428489750527	0.24897269190499	0.289124408072324	15292	9.92934213968088	43.9	17.36	1.20270846340888	0.2174203	-10.5	0.06105	3.182	3.977	1.549	1.886	121.518	0.114	1e+05	68	"20-Sep-2024 14:30:00"	87.3693352007494	0.217420280915838	1.54854362843574	3.18226641259655	3.97702084958566	1.86463922244299	17.6132019353904	102552.803472321	2	0.0610509559780449	0.4	0.5	0.02	1.342	5.059
"103"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.848399203140127	0.0298307708791844	0.789931258903567	0.906867147376687	-0.545018160680153	0.0249251141307641	-0.593871077991261	-0.496165243369045	0.427908516554182	0.0213404942783944	0.386081410090753	0.46973562301761	0.198588889362833	0.0114481108036967	0.176150732910378	0.221027045815289	9362	10.1383037812433	49.4	17.6	0.790185633188233	0.1660654	-6.4	0.02058	4.135	4.257	1.917	1.886	121.02	0.114	1e+05	68	"20-Sep-2024 15:00:00"	64.0459104396511	0.16606543941181	1.91656836210288	4.13512133856166	4.25706270947855	1.87552322647694	18.4210643141703	102538.944223108	2	0.0205849855161956	0.4	0.5	0.02	1.552	7.012
"104"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.17047550339521	0.0332437695710381	1.10531812367598	1.23563288311445	-0.704613441846071	0.0309480680996118	-0.765271274900596	-0.643955608791546	0.585698971320185	0.0257104632245252	0.535306779438995	0.636091163201374	0.233179918059401	0.0106193465618536	0.212366129333598	0.253993706785203	12626	11.8933391414541	68.1	18.86	0.958836601796665	0.1583362	-6.4	0.02522	4.65	4.849	1.979	1.886	119.38	0.114	1e+05	68	"20-Sep-2024 15:30:00"	55.4142504645393	0.158336163585724	1.97872656250261	4.64964486059075	4.84941872613143	1.70785708760938	18.8713450646505	102511.334734442	2	0.0252173277952562	0.4	0.5	0.02	1.602	7.577
"105"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	0.73379989120095	0.0290634230455194	0.676835939285959	0.790763843115941	-0.490324695491647	0.0274417459951909	-0.544110180322018	-0.436539210661276	0.419563334012995	0.0242318977190447	0.372069112347683	0.467057555678307	0.159786626591326	0.0105722935647348	0.139065061161491	0.180508192021162	8005	9.54755777638976	51.8	17.36	0.771278723538924	0.1756461	-11.4	0.0213	3.842	4.158	1.749	1.886	122.602	0.114	1e+05	68	"20-Sep-2024 16:00:00"	42.4972836471747	0.17564609528447	1.74874646328257	3.84192682509095	4.15835145727117	1.96858380853497	19.0441592415697	102522.246774538	2	0.0213040737343135	0.4	0.5	0.02	1.529	6.766
"106"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.45142792942266	0.108922927752129	1.23794032993396	1.66491552891135	-0.660892374110838	0.112289472541616	-0.88097836000459	-0.440806388217086	0.720438894903046	0.033759183399131	0.654271310416334	0.786606479389758	0.221763541267056	0.0154317613438148	0.19151747872391	0.252009603810201	12411	12.408484408992	90	18.28	1.23460540220198	0.1431327	-10.5	0.02729	3.817	4.916	1.826	1.885	118.401	0.115	1e+05	68	"20-Sep-2024 16:30:00"	24.9678318462639	0.143132719609154	1.82557267848749	3.81676454326178	4.91626379083471	1.51558473507689	19.3741048392824	102535.984605516	2	0.027287444017068	0.4	0.5	0.02	1.582	7.346
"107"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	3.80724719379625	0.0692082663748378	3.67159984242537	3.94289454516713	-1.04745326638181	0.0340120815610778	-1.11411652815726	-0.980790004606364	0.859163782996612	0.0332298304541867	0.794033723775064	0.92429384221816	0.483793300494457	0.0160501849100136	0.452335135363365	0.515251465625549	34380	17.2890110529378	89.7	25.68	2.72336778530802	0.1692525	-19.5	0.1172	2.993	3.081	1.396	1.885	97.814	0.115	1e+05	73	"20-Sep-2024 17:00:00"	22.3045881574866	0.169252469119673	1.39567632230009	2.99276387475289	3.08123706478407	1.17541211133531	19.874742389174	102544.561153641	2	0.11720557210669	0.4	0.5	0.02	1.282	4.619
"108"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	4.00023000187529	0.083556175832019	3.83646092433611	4.16399907941447	-0.692438602169703	0.0348157402079557	-0.760677025014274	-0.624200179325132	0.648277053714095	0.0298597415679198	0.589752327283728	0.706801780144461	0.422975158492275	0.01710393643679	0.389451653321655	0.456498663662894	28109	20.6564160944893	80.7	23.89	2.97951424470059	0.0964825	-25.3	0.02776	3.985	3.831	1.918	1.885	92.862	0.115	1e+05	74	"20-Sep-2024 17:30:00"	3.18910986250417	0.0964825027978244	1.91753425888071	3.98478116321608	3.83134668537912	1.01746068680958	19.8235207100575	102496.545947102	2	0.0277581092555758	0.4	0.5	0.02	1.793	10.115
"109"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	5.92161921899107	0.0995685865350598	5.72646601330213	6.11677242468	-0.656392023063048	0.0285844883437971	-0.712417268849838	-0.600366777276258	0.622127066477928	0.0293315301653642	0.564637627903676	0.679616505052181	0.467877926312394	0.0163612214649545	0.43581013335695	0.499945719267838	38467	23.4786076377154	82	24.32	4.23932496404121	0.1030199	30.6	0.07568	2.658	3.079	1.555	1.885	89.252	0.115	1e+05	74	"20-Sep-2024 18:00:00"	-3.21120798572994	0.103019868304904	1.55469132310935	2.65763888538507	3.07865016894939	0.828055884307222	19.6211507356848	102597.335138409	2	0.0756821358388198	0.4	0.5	0.02	1.555	7.045
"110"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	7.52123824286826	0.169938391611671	7.18816108423086	7.85431540150565	-1.11704589684477	0.0449947574001137	-1.20523506826317	-1.02885672542637	0.488804303024052	0.0326348847910478	0.424840329989048	0.552768276059056	0.391009216823185	0.0186200212727475	0.354514204010149	0.42750422963622	34771	31.5072963101435	100.1	24.62	5.0943870578493	0.086915	9.1	0.07124	3.146	2.624	1.331	1.885	87.199	0.115	1e+05	75	"20-Sep-2024 18:30:00"	-6.47465134219803	0.0869150268278904	1.33106816358012	3.14550707397784	2.62428469646515	0.711740626571911	18.8184924139879	102627.420044163	2	0.0712382172652679	0.4	0.5	0.02	1.331	4.975
"111"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	2.23369178824611	0.0685547276217837	2.09932536479777	2.36805821169446	-0.27151025749926	0.0168955541224738	-0.304625335895302	-0.238395179103217	0.310062169264667	0.0170621919033905	0.276620482866377	0.343503855662957	0.154787424313306	0.00993382369074003	0.135317251988283	0.17425759663833	10929	23.43163143929	67.5	21.18	1.93134646544526	0.0796376	5.6	0.0371	2.801	3.296	1.52	1.885	101.749	0.115	1e+05	72	"20-Sep-2024 19:00:00"	-8.05833070596726	0.0796375601754737	1.52011894525323	2.80139305846264	3.295660508714	0.782026454572501	16.9359667996562	102677.94599601	2	0.0370992992085439	0.4	0.5	0.02	1.52	6.672
"112"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	1.09430860484983	0.0491123518724291	0.998048998880102	1.19056821081956	-0.199401285120012	0.0164933021302272	-0.231727954555825	-0.1670746156842	0.158441145089156	0.0134795534214164	0.132021386076925	0.184860904101386	0.0896004890188055	0.00809233918163669	0.0737396036956771	0.105461374341934	5847	20.9787925431845	60.5	20.92	1.06012306731372	0.0740673	3.4	0.02407	3.882	3.474	1.808	1.885	104.056	0.115	1e+05	72	"20-Sep-2024 19:30:00"	-10.6721525581817	0.0740673300969012	1.80817892083381	3.88238646809915	3.47390825964984	0.807427841106069	15.4707722405992	102763.835236368	2	0.024069485088134	0.4	0.5	0.02	1.808	10.341
"113"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	3.6742763067159	0.107472135086599	3.46363224301817	3.88492037041363	-0.434765304139787	0.037284405978928	-0.507842281550062	-0.361688326729513	0.818695881654258	0.0422576854430791	0.735871337626933	0.901520425681582	0.186428329922034	0.0121165023491165	0.162680134256577	0.210176525587491	17014	32.7894498648172	125	24.43	2.35604026660323	0.0638309	2.8	0.1337	4.256	6.457	1.884	1.884	115.341	0.116	1e+05	69	"20-Sep-2024 20:00:00"	-8.26912614790649	0.0638309143362765	1.88418599468586	4.25573828411398	6.45660598497274	0.422206260418695	14.4325771544501	102782.906773929	2	0.133700116050869	0.4	0.5	0.02	1.884	11.549
"114"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	3.37735136870988	0.0858859571387068	3.2090159484478	3.54568678897197	-0.331675378099478	0.0239711099312299	-0.378658458906336	-0.28469229729262	0.265035663794348	0.0271857723218456	0.211751884217246	0.318319443371449	0.200978915749666	0.0126098027495301	0.176263857363159	0.225693974136172	19064	23.5661928241712	68.9	24.37	3.70148227770483	0.0728804	3.3	0.01843	3.898	4.563	1.925	1.884	85.273	0.116	1e+05	75	"20-Sep-2024 20:30:00"	-10.2069549046672	0.0728804121318578	1.92469620434389	3.89792280729308	4.56303488337415	0.843084545887041	13.6080215673699	102670.143782476	2	0.0184319072352123	0.4	0.5	0.02	1.925	12.244
"115"	"PTRMS"	"Plot1"	"1.500"	731.834716796875	6.06611668512745	0.0959249394133619	5.8781049830085	6.2541283872464	-1.16172928702483	0.0507036724988193	-1.2611078618614	-1.06235071218825	0.404594884631247	0.0345980347807216	0.33678316174797	0.472406607514524	0.607738796863584	0.0197938195100267	0.568943153934077	0.646534439793091	48565	19.6310573458252	71	26.18	5.4922158215892	0.1282689	-206	0.04772	3.534	2.991	1.581	1.884	73.245	0.116	1e+05	76	"20-Sep-2024 21:00:00"	0.900146775382236	0.128268879090066	1.58094104299106	3.53432313680641	2.99091029294934	1.17873881918492	13.098930963236	102614.306070105	2	0.0477220693002028	0.4	0.5	0.02	1.567	7.177
