"treatment","group","elapsed.time","valve","Methanol","Hydrogen sulfide","4-Methylphenol","Acetic acid","Butanoic acid","Pentanoic acid","Propanoic acid","Acetaldehyde","Formic acid","Methanethiol","Acetone","Trimethylamine","Dimethyl sulfide","Isoprene","Butanone","Butanedione","Phenol","4-ethyl phenol","Methyl indole","SOAV"
"1.5","Low acid",25,15,0,1.8189187275,7.63174245,5.74655849879518,44.1973108521739,23.8559525383333,1.54244541356725,0,0,0.298794811111111,0,1.1655305875,0.0948474210144927,0,0.000181782806060606,0,0,0.230349894166667,0,86.582632976968
"1.5","Low acid",28,3,0.000335906184444444,0.8757746275,33.8687910833333,4.54614783092369,25.7086877275362,18.3248384783333,1.54719804912281,1.02828785444445,0.000246391725454545,2.69189198888889,0.0000527044165873016,8.19211548333333,0.264857992608696,0.01039525525,0.000309940241666666,6.0566756,0.0139879765079365,0.468871743333333,0,103.599466633684
"1.5","Low acid",28,10,0.000107932111717172,0,6.32523078333333,6.04008919116466,36.5661449449275,19.2350222583333,1.73297105789474,1.90526136777778,0.0000915016088636364,0.617626088888889,0.0000689614777777778,7.41233719583334,0,0.00493257158333333,0.000144001312121212,13.3533503333333,0.0835660975793651,0.127880513333333,0,93.4048248004934
"1.5","Low acid",28,15,0,0,14.0403545333333,3.59364487429719,27.7848219449275,14.1852816583333,1.04302765087719,0,0,0,0,4.15763073333333,0,0,0,0,0,0.294585078333333,0,65.0993464734352
"1.5","Low acid",30,3,0.000125412285686869,1.64791114125,10.8869612666667,2.67268962574297,18.198508726087,11.7625215616667,0.60682153877193,0,0,0,0.0000415158192142857,0,0.0521243056521739,0,0,0,0.0323742113095238,0,5.75315785,51.6132371552518
"1.5","Low acid",30,10,0,0,13.0136709166667,3.41029700526104,16.4397191391304,14.1028117366667,0.716111369298246,0.169783950888888,0,1.80564384444444,0.0000399565527857143,0,0,0,0.000769639082575757,0,0.0214048235714286,0.322748660833333,0,50.0030010423965
"1.5","Low acid",30,15,0,2.0193308875,5.74501361666667,1.93386983538153,18.5969088652174,12.5883415516667,0.583696999649123,0,0,0,0.00000188718516666669,2.27520785416667,0.106468245217391,0,0.00198991743712121,0,0.016922435952381,0.217557188333333,0,44.0853092843734
"1.5","Low acid",33,3,0.0000963133602222222,0,0,1.94781700590361,13.6112780652174,7.91865406333333,0.504589184619883,0.279414831333333,0.0000359921557575758,0,0.000224098328246032,2.17548880416667,0.138828254927536,0.00318614425,0.00342981315454545,12.2675626611111,0.00411109424603175,0,3.84573731666667,42.7004536427743
"1.5","Low acid",33,10,0.0000482397287070708,1.08182516875,8.01671143333333,2.20704066975904,10.8558782869565,9.11831161333333,0.47138871374269,0.782429906,0.000194634936666667,0,0.000139677437055556,10.1615842166667,0.0568863327536232,0.00239269860416667,0.00428946634318182,16.7980728277778,0.0101478116269841,0,0,59.5673416977497
"1.5","Low acid",33,15,0,6.3529082675,0,1.52304186855422,13.6973818391304,5.78853595833333,0.469765139883041,0,0,0,0,5.59278752916667,0.124314985362319,0.00513058189583333,0,0,0.0273510624603175,0.539068275,4.15335871666667,38.2736442239528
"1.5","Low acid",35,3,0.000137386877686869,0.3518953575,6.87147178333333,1.66318458787149,8.77647914927536,9.90713070833333,0.48267398122807,0,0.000244445342272727,0,0.0000752295668492064,0,0,0.00683533679861111,0.00139814154848485,9.17944916666667,0.0250514734523809,0,0,37.2660267477945
"1.5","Low acid",35,10,0.0000794249828383839,2.94725170375,20.4118393333333,2.16939709630522,8.79055204492754,8.04654361333333,0.677092585263158,1.00021714955556,0.000424415996818182,0,0.000139730988515873,4.623566475,0.0881966869565218,0.00237670756944444,0.00150019049166667,14.8791827833333,0.0178131101190476,0.378644553333333,0,64.0348176052397
"1.5","Low acid",35,15,0,0,17.8369852333333,1.21660622522088,12.9750952362319,6.58759421833333,0.260615866842105,0,0,0,0.0000271421553253968,3.3401819375,0.0545855904347826,0,0.000762640459848485,0,0,0,0,42.2724540905115
"1.5","Low acid",38,3,0.000137936956838384,2.1828121975,2.96672968333333,1.40002018040161,5.51798754637681,5.41490229166667,0.345687591520468,0.598094162,0.000126464978181818,0,0.000140226750666667,0,0.0456222376811594,0.00161945498611111,0.00165414694090909,16.6361833055556,0.00907865678571428,0.778351575,0,35.899147658434
"1.5","Low acid",38,10,0.000117991161989899,1.19654637875,9.18880513333333,1.31813128040161,5.47737410724638,4.41333117666667,0.45969705748538,0.497771512666667,0.000220587844318182,0,0.000158821514952381,7.342077825,0,0.000912371236111111,0.00335246664772727,18.1376432888889,0.0330946545238095,0.2466298175,6.18816345,54.5040279208678
"1.5","Low acid",38,15,0,1.02571993125,4.65643563333333,1.22633338160643,10.7422246724638,5.09203514166667,0.319804279064328,0,0,0,0.0000813542277619048,3.95382225,0.213661519855072,0.00346467515277778,0.00226565682272727,3.88246193888889,0.00463362166666666,0,0,31.1229440559984
"1.5","Low acid",41,3,0.000117805649414141,0,9.62400003333333,1.36701036843373,8.28911397246377,5.45285273833333,0.477247336081871,1.19384838955556,0.00000402783659090906,0,0.000146974424261905,1.56428587083333,0,0,0.000686999653030303,2.82449967222222,0.022843855515873,0.072103715,0,30.8887617593363
"1.5","Low acid",41,10,0.000109746755474747,0,6.67142233333333,1.69578959012048,9.40177168985507,4.74803770833333,0.639804506081871,0.302935180222223,0,0,0.000234264758309524,0,0,0,0.00135392531666667,11.1658103055556,0.0250355600396825,0.1988356675,0,34.851140477872
"1.5","Low acid",41,15,0,0,6.90482378333333,1.1599286660241,8.29126419855072,5.66156511833333,0.374451740292398,0,0,0,0.000144608302595238,3.01088263333333,0,0,0.000542261407575758,3.42600425555556,0,0.2024374775,0,29.0320447426329
"1.5","Low acid",43,3,0.0000785918862626263,1.85430588083333,6.84457143333333,1.10471057658635,10.4888467710145,4.916536915,0.29233714871345,1.25691650933333,0,1.219904,0.000116978673484127,4.6278888625,0.0673170771014493,0.001229193125,0.00183103737727273,8.33890015555556,0.0137701279365079,0,0,41.0292612589698
"1.5","Low acid",43,10,0.0000561110871717172,0,4.05076908333333,1.56151375248996,10.0742799927536,6.38708223,0.591489429064327,1.875172954,0.000213004424848485,1.19688003333333,0.000167547334674603,9.392370975,0.21360122057971,0.00481993608333333,0.00363295875,1.53568057222222,0.0340564890079365,0.575042489166667,0,37.4968287786311
"1.5","Low acid",43,15,0,0,0,1.38018413803213,8.98013263188406,6.861815865,0.394695203450292,0.90181788,0,1.1906639,0.0000907255439603175,13.03295065,0.212593378405797,0,0.00227682892272727,11.7438186055556,0,0,0,44.7010398067945
"1.5","Low acid",46,3,0.0000906913068484848,0,0,1.45010662036145,8.00984695362319,6.7804233,0.505009551461988,0.923142492666666,0.0000715920375757576,2.28133305555556,0.000106575377833333,2.0336568,0.216443494927536,0.00388419828472222,0.0011320739030303,13.1092442166667,0.0176773493650794,0.06909679,0,35.4012657555381
"1.5","Low acid",46,10,0.000110060975939394,3.29230970375,12.1011653,2.53727555168675,17.7933908231884,8.276431635,0.762779835672515,1.37738595866667,0.00031646840280303,0,0.000167529153309524,2.4409302125,0.217020062753623,0.00141179534722222,0.00200132040984849,12.8809317166667,0.0097305840079365,0.0845286825,0,61.7778872406817
"1.5","Low acid",46,15,0,0,6.79835125,2.43141396493976,18.7943077144928,8.15321358,0.641987355672515,0.240013251333333,0.000174292366439394,1.09045838888889,0.0000298636842619048,0.676727399999999,0.087511751884058,0.000304188263888889,0.00110043586666667,14.91511595,0.0138613128174603,0.57710046,0,54.42167116021
"1.5","Low acid",48,3,0.0000757845726262626,0.512857554583334,8.08254711666667,1.58137144779116,17.4901691304348,8.15541201833333,0.490683347309941,1.29183464711111,0.0000618873879545453,0,0,15.6535733958333,0.179912897391304,0,0.00210092114545455,17.3689698944444,0,0.126205274166667,0,70.9357753171721
"1.5","Low acid",48,10,0.000151607062020202,0,13.6865180166667,4.13645982128514,28.5294941217391,15.0899412533333,1.08366543345029,2.66031135377778,0.000382215502727273,2.7272313,0.0000661404398412699,14.8140292458333,0.258679114347826,0.00510349486805556,0.00262391340454545,31.4193762944444,0.00186884261904762,0,0,114.415902168774
"1.5","Low acid",48,15,0,0,0.805103316666667,3.24702615863454,35.7207143391304,10.9161047633333,0.717011022748538,0.190588318444444,0.000187180862727273,0,0.00000373415317460318,21.1952777333333,0.222052710869565,0,0.0021005244,14.3864117611111,0,0.222278369166667,0,87.6248599328545
"1.5","Low acid",51,3,0.000211377726666667,1.14107191625,14.9522233,2.53638314819277,14.4734647,8.45373093333333,0.783331567953216,0.585018580888889,0.000208931531439394,0.322404044444444,0.000055395972063492,0,0,0.000212850604166666,0.00134378598560606,15.6772760277778,0.0143538830952381,0,9.0650941,68.0063845437556
"1.5","Low acid",51,10,0.000185460619393939,2.32598122,9.38069435,3.88500025060241,25.1615992869565,11.1445347933333,1.13727034865497,0.271503760888889,0.0000961940075757575,0,0.000109618263015873,4.672289175,0,0,0.00229244199242424,16.1752886277778,0.0141338764285714,0.600468551666667,0,74.7714479561916
"1.5","Low acid",51,15,0,1.035364965,10.2875277,1.81503483614458,14.7713856826087,12.3927967183333,0.441759778654971,0,0,0,0,0,0,0,0,5.05244934444445,0.00769163630952382,0.124688944166667,0,45.9286996056622
"1.5","Low acid",53,3,0.000200178135959596,0.0794075662499999,14.9491395833333,1.75387402248996,9.69737717971015,7.01896352833333,0.552429204561404,1.32844932111111,0.0000258228522727271,0,0.0000374053961111111,0,0.0979532426086956,0.00490545260416667,0.00115576776666667,24.4234971666667,0.00812442972222221,0.145887023333333,0,60.0614268948754
"1.5","Low acid",53,10,0,0,20.1489202333333,1.04649357188755,0,4.67072444333333,0.166072340175439,0,0,0,0.0000089200511111111,1.49483815833334,0.0213200995652174,0.00148409395833333,0.00110657705075758,11.6595018,0,0.140566060833333,3.64197233333333,42.9930086318551
"1.5","Low acid",53,15,0,0,3.88492708333333,0,0,2.34498871833333,0,0,0,1.93770465555556,0,7.90350925833334,0.0113440295652174,0,0,16.0793954833333,0,0,0,32.1618692284541
"1.5","Low acid",56,3,0.00011068677659596,2.3277836375,5.47700401666667,0.675064393212851,3.79954063913043,4.11406691166667,0.364608681052632,0.603201435555556,0,0,0.0000292192106428571,0,0.0548494013043478,0,0.000401780164393939,5.55171138888889,0.00631564654761905,0.211525643333333,6.06164535,29.2478588310106
"1.5","Low acid",56,10,0.0000261080932626264,0,13.1653067166667,0.482165582369478,1.27536881304348,2.39278085166667,0.387381480877193,0.158799538222222,0,0,0.0000239666673095238,0,0,0,0.00148244908712121,0,0.0118343014285714,0,5.93592495,23.811094758122
"1.5","Low acid",56,15,0,0,1.61800736666667,0,0,3.37842400166667,0,0,0,0,0,0,0,0,0.000367363223484848,13.6769801222222,0.00585909452380952,0,0,18.6796379483028
"1.5","Low acid",58,3,0.000114305834161616,0.0161613112499999,1.77294543333333,0.922101745662651,4.18047618695652,2.37356304833333,0.264862012163743,1.30885689133333,0,0,0.0000550782696746032,6.12106230416667,0.0491552384057971,0.004068942,0,15.6646254111111,0.00833266341269842,0.6406425625,0,33.327023134733
"1.5","Low acid",58,10,0.0000566449050707071,0.0469439499999999,2.48957163333334,0.630305010722892,2.89518072173913,1.66136175833333,0.279224296549708,0,0,0,0.000101950295865079,5.42970035416667,0.0229502236231884,0.002850359625,0.00149412044090909,0,0.0302750930555556,0,4.10572976666667,17.5957458834573
"1.5","Low acid",58,15,0,5.077985705,6.66475533333333,0.178115766144578,4.23039136521739,2.67676088333333,0,0.0862996106666666,0,0,0.0000660067177698413,0,0,0,0.0017935879,17.6497154444444,0,0.13517655,4.18706951666667,40.8881297694242
"1.5","Low acid",61,3,0.0000460898052626263,0,10.0868287333333,0.730189175823293,1.25835722318841,4.86025616333333,0.18447213877193,1.32349543955556,0,0,0.0000898992461349206,0,0,0.00513411225694444,0.00108983723030303,21.6611559,0,0,6.14751375,46.2586284625445
"1.5","Low acid",61,10,0.00000753647556565661,0,12.4245939333333,0.592513721606426,0.662177353623189,3.27137939333333,0.241542022280702,0.216503435555556,0,0,0.000101290459230159,1.0132937375,0.0661874069565217,0.00867922590277778,0.00083798688030303,3.587238,0.0269714186904762,0,0,22.1120264625974
"1.5","Low acid",61,15,0,2.965333855,0,0.350452567389558,4.2381573057971,4.00696422833333,0.0189116156140351,0.466129598222222,0,0,0.0000486371008492063,0,0,0.00861125334027778,0.000847294548484848,24.6526239333333,0,0,12.7768582,49.4849384886792
"1.5","Low acid",63,3,0.000115588475626263,2.6485946575,0,0.68789317437751,2.17913078115942,3.89778129166667,0.281153382046784,1.36532349333333,0.00000603395727272718,0,0.000141490653285714,3.6726062125,0.0986725133333334,0.0000536913819444441,0.00127017863409091,27.2743433055556,0,0.14047648,6.60945965,48.8570219245748
"1.5","Low acid",63,10,0.0000332168080505051,0,0,0.756859885220884,2.24345272463768,2.00042181166667,0.195731972923977,0.172274978,0,0,0.000133450160190476,2.577397075,0.0431989355072464,0.00147044813194444,0.00161139482272727,2.30588243888889,0,0,0,10.2984683317683
"1.5","Low acid",63,15,0,3.536821105,0,0.132318737028113,0,2.65206181166667,0.0616163041520468,0.333752562666667,0,0,0.0000524191968333333,2.108317825,0.0306474955072464,0.000220937756944444,0.00179546520454545,26.2541347888889,0.00245155797619047,0,6.2106828,41.3248738100441
"1.5","Low acid",66,3,0.000113090505474747,1.71306970458333,2.62778653333333,0.63902611060241,0,2.01914757833333,0.197142294853801,0.709347932888889,0.0000464151752272726,0,0.000151022508547619,0,0,0.00227655443055556,0.00123949645757576,32.8411483555556,0,0.0777786975,0,40.828273786728
"1.5","Low acid",66,10,0.000106066714565657,0,0,0.756595622650602,2.17241151594203,1.94596096833333,0.412728622222222,0,0.0000110111570454545,0,0.000141757018071429,3.00428977083333,0,0.00343060065972222,0.000781989666666667,7.02751812222222,0.00861270444444445,0.069571225,0,15.4021599768643
"1.5","Low acid",66,15,0,1.90715485208333,1.49614628333333,0.495288145542169,4.51020766811594,0.996879078333334,0.108464976432748,1.57204838622222,0,1.10754361111111,0.000101034242142857,2.52339604583333,0.0108074798550725,0.0000925368680555552,0.00176021222575758,28.6377285388889,0,0,0,43.3676188490874
"1.5","Low acid",68,3,0.0000748461447474747,0.300096014583334,0,0.688263712730924,3.52033300144928,2.87302684,0.398193056432748,2.48192794066667,0.00000140033257575753,2.28440096666667,0.0000534321113412698,0.526875774999999,0.135254809710145,0.00294019354166667,0.00107659064772727,32.0697724555556,0,0.284841624166667,0,45.56713265974
"1.5","Low acid",68,10,0.000189713416262626,0.531539108333334,10.6154305833333,1.56655534767068,11.4017995666667,5.706634655,0.525436276959064,2.880877898,0.000239217900075758,2.3263289,0.000130572522055556,16.7916059,0.15511429057971,0.0044976109375,0.000752550720454546,6.16030572222222,0.0321799651984127,0.948809104166667,3.970312,63.6187389836264
"1.5","Low acid",68,15,0,0,0,1.64506422959839,12.0057654536232,5.9942812,0.236653897134503,1.90381545466667,0.000124503756212121,4.70692033333333,0.0000850545922936508,11.5456363625,0.315585573623188,0.0059184256875,0.0018224888,48.9963551555556,0.0186425212698413,0.0276817591666667,0,87.4043524133073
"1.5","Low acid",71,3,0.000358892084121212,0,3.3456007,2.12979026012048,12.1728387797101,6.87382526,0.750010169532164,5.84398617866667,0.000511216444621212,0,0.000168759920452381,14.8549362375,0.182679611014493,0.0128971190138889,0.00239126984621212,66.61646655,0.00418439412698412,0.3235677575,0,113.11421315548
"1.5","Low acid",71,10,0.000537245197757576,3.01909256,0,2.94494496855422,18.5111972623188,6.80757116,0.936593730058479,5.852101012,0.000374827985757576,3.41337215555556,0.000237117293785714,18.6820176875,0.259955084927536,0.00936457438888889,0.00307517985757576,13.5554259,0.0434506138888889,0,0,74.0393110795273
"1.5","Low acid",71,15,0,0,0,2.5507332986747,25.6638581710145,8.71750724,0.714012333918129,2.838974252,0.00047774255030303,2.04678158888889,0.0000793191475952381,15.377832325,0.408822044057971,0.00771934009722222,0.00286139364166667,56.8417782,0.0229589586507937,0.645297945,0,115.839694152642
"1.5","Low acid",73,3,0.000252307252020202,0,1.66641601666667,1.65771289477912,15.8630234434783,8.78768521833333,0.566221550292398,5.24151555377778,0.000260658704318182,0.481452733333333,0.0000685977107936508,22.3818971833333,0.190400580869565,0.00713059022222222,0.00206638982954545,67.2910889611111,0,0.217995174166667,0,124.35518785386
"1.5","Low acid",73,10,0.000233813168383838,0,0,1.76202635863454,18.7939717043478,9.20701219333333,0.654896532748538,2.63723308044444,0.000395517775681818,0.468705566666667,0.0000512482065079365,21.4487472083333,0.102289265652174,0.00571384922222222,0.00150754018863636,12.0273813777778,0.00278502023809524,0.565972859166667,0,67.6789231359048
"1.5","Low acid",73,15,0,0,0,1.3721231248996,22.6417032869565,6.62634437333333,0.481349172046784,1.38960386044444,0.000125325998863636,2.59488686666667,0,17.5251879833333,0.288733141304348,0.000621748618055556,0.00363337218181818,58.5302093777778,0,0,0,111.454521633562
